	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d
1586	0.15853	0.43106	0.85998	0.36427	0.55024	1.29545	0.36954	0.38053	1.08575	0.33986	0.73536	1.32351	0.25209	0.23749	1.05964	0.25126	0.74758	1.32168	0.19382	0.22404	1.13996	0.22919	0.52022	1.44084	0.20718	0.48305	1.41443	0.15480	0.46016	1.08204	0.08502	0.38653	0.80738	0.11579	0.52298	0.62694	0.16083	0.27956	0.62654	0.13864	0.57739	0.26554	0.17742	0.17263	0.25830	0.12051	0.58168	0.01189	0.18291	0.09796	0.01647	0.12181	0.59513	0.01124	0.19959	0.08489	0.01737
1587	0.15859	0.43092	0.86026	0.36361	0.55214	1.29501	0.36939	0.38194	1.08648	0.33771	0.73706	1.32325	0.25300	0.23812	1.05993	0.24974	0.74860	1.32145	0.19532	0.22431	1.14016	0.22854	0.52061	1.44132	0.20662	0.48337	1.41494	0.15480	0.46020	1.08244	0.08565	0.38587	0.80774	0.11595	0.52237	0.62718	0.16118	0.27896	0.62684	0.13848	0.57706	0.26563	0.17733	0.17233	0.25837	0.12052	0.58159	0.01191	0.18306	0.09788	0.01651	0.12180	0.59505	0.01126	0.19971	0.08478	0.01745
1588	0.15856	0.43076	0.86054	0.36129	0.55420	1.29406	0.36901	0.38317	1.08762	0.33537	0.73889	1.32305	0.25403	0.23838	1.06015	0.24788	0.74980	1.32120	0.19693	0.22431	1.14047	0.22794	0.52099	1.44175	0.20613	0.48369	1.41538	0.15456	0.46014	1.08277	0.08628	0.38524	0.80812	0.11595	0.52177	0.62749	0.16170	0.27847	0.62714	0.13824	0.57680	0.26576	0.17736	0.17203	0.25849	0.12043	0.58166	0.01188	0.18312	0.09792	0.01652	0.12167	0.59512	0.01122	0.19975	0.08480	0.01743
1589	0.15851	0.43056	0.86082	0.35866	0.55607	1.29347	0.36876	0.38407	1.08881	0.33263	0.74062	1.32265	0.25517	0.23839	1.06036	0.24549	0.75085	1.32085	0.19841	0.22401	1.14087	0.22744	0.52131	1.44220	0.20577	0.48391	1.41584	0.15431	0.45991	1.08304	0.08688	0.38471	0.80853	0.11588	0.52118	0.62786	0.16230	0.27809	0.62744	0.13801	0.57651	0.26592	0.17745	0.17177	0.25861	0.12025	0.58191	0.01185	0.18310	0.09807	0.01642	0.12146	0.59538	0.01120	0.19973	0.08494	0.01726
1590	0.15848	0.43030	0.86109	0.35670	0.55733	1.29381	0.36894	0.38483	1.08978	0.32959	0.74194	1.32189	0.25638	0.23851	1.06060	0.24273	0.75147	1.32026	0.19968	0.22367	1.14133	0.22700	0.52157	1.44271	0.20549	0.48404	1.41642	0.15419	0.45955	1.08331	0.08748	0.38424	0.80897	0.11580	0.52055	0.62825	0.16286	0.27776	0.62776	0.13783	0.57614	0.26605	0.17748	0.17155	0.25872	0.12014	0.58227	0.01186	0.18307	0.09823	0.01628	0.12132	0.59574	0.01124	0.19971	0.08510	0.01708
1591	0.15848	0.43002	0.86136	0.35537	0.55807	1.29484	0.36967	0.38568	1.09025	0.32672	0.74283	1.32091	0.25766	0.23898	1.06093	0.23996	0.75170	1.31938	0.20088	0.22358	1.14184	0.22657	0.52185	1.44325	0.20526	0.48411	1.41709	0.15416	0.45914	1.08363	0.08806	0.38377	0.80939	0.11574	0.51991	0.62857	0.16331	0.27744	0.62806	0.13764	0.57573	0.26611	0.17740	0.17138	0.25881	0.12015	0.58256	0.01190	0.18309	0.09828	0.01622	0.12132	0.59603	0.01133	0.19972	0.08515	0.01702
1592	0.15849	0.42975	0.86163	0.35460	0.55881	1.29588	0.37081	0.38665	1.09013	0.32451	0.74358	1.32011	0.25887	0.23979	1.06126	0.23738	0.75177	1.31824	0.20211	0.22383	1.14241	0.22612	0.52215	1.44381	0.20507	0.48418	1.41778	0.15415	0.45873	1.08404	0.08861	0.38330	0.80975	0.11570	0.51935	0.62882	0.16367	0.27713	0.62833	0.13739	0.57537	0.26614	0.17725	0.17122	0.25889	0.12021	0.58265	0.01193	0.18308	0.09818	0.01625	0.12138	0.59612	0.01139	0.19972	0.08506	0.01710
1593	0.15851	0.42948	0.86196	0.35472	0.56010	1.29647	0.37202	0.38768	1.08973	0.32302	0.74453	1.31963	0.25996	0.24080	1.06148	0.23488	0.75187	1.31688	0.20333	0.22427	1.14296	0.22567	0.52237	1.44441	0.20482	0.48418	1.41852	0.15412	0.45827	1.08460	0.08911	0.38285	0.81010	0.11572	0.51887	0.62906	0.16401	0.27680	0.62864	0.13713	0.57504	0.26621	0.17716	0.17102	0.25907	0.12021	0.58250	0.01196	0.18308	0.09805	0.01639	0.12141	0.59597	0.01143	0.19972	0.08493	0.01727
1594	0.15856	0.42923	0.86238	0.35580	0.56221	1.29683	0.37314	0.38879	1.08951	0.32188	0.74595	1.31910	0.26105	0.24190	1.06157	0.23231	0.75214	1.31531	0.20450	0.22474	1.14341	0.22520	0.52236	1.44512	0.20440	0.48405	1.41938	0.15411	0.45779	1.08532	0.08958	0.38247	0.81051	0.11587	0.51842	0.62933	0.16434	0.27646	0.62909	0.13694	0.57464	0.26632	0.17719	0.17083	0.25937	0.12011	0.58217	0.01200	0.18315	0.09801	0.01658	0.12135	0.59564	0.01147	0.19980	0.08490	0.01745
1595	0.15862	0.42902	0.86281	0.35729	0.56490	1.29733	0.37421	0.39010	1.08970	0.32053	0.74794	1.31799	0.26233	0.24311	1.06165	0.22967	0.75275	1.31359	0.20570	0.22524	1.14378	0.22470	0.52211	1.44593	0.20380	0.48377	1.42032	0.15412	0.45737	1.08611	0.09002	0.38218	0.81092	0.11606	0.51803	0.62961	0.16462	0.27619	0.62955	0.13687	0.57419	0.26645	0.17725	0.17064	0.25968	0.11995	0.58182	0.01204	0.18333	0.09810	0.01667	0.12119	0.59528	0.01152	0.20000	0.08500	0.01747
1596	0.15866	0.42886	0.86317	0.35847	0.56767	1.29810	0.37510	0.39164	1.09043	0.31863	0.75028	1.31613	0.26372	0.24441	1.06176	0.22702	0.75368	1.31174	0.20684	0.22582	1.14412	0.22412	0.52172	1.44677	0.20313	0.48336	1.42125	0.15421	0.45697	1.08683	0.09042	0.38193	0.81125	0.11619	0.51770	0.62986	0.16481	0.27597	0.62986	0.13683	0.57383	0.26656	0.17722	0.17042	0.25982	0.11983	0.58165	0.01207	0.18353	0.09823	0.01657	0.12105	0.59512	0.01156	0.20020	0.08514	0.01727
1597	0.15865	0.42866	0.86345	0.35892	0.57012	1.29884	0.37553	0.39322	1.09178	0.31631	0.75249	1.31377	0.26499	0.24563	1.06187	0.22441	0.75461	1.30978	0.20774	0.22643	1.14443	0.22350	0.52131	1.44761	0.20254	0.48290	1.42215	0.15438	0.45646	1.08744	0.09076	0.38166	0.81151	0.11615	0.51740	0.63012	0.16494	0.27573	0.63003	0.13669	0.57361	0.26665	0.17705	0.17015	0.25982	0.11985	0.58174	0.01209	0.18361	0.09833	0.01639	0.12105	0.59521	0.01160	0.20029	0.08524	0.01700
1598	0.15861	0.42840	0.86369	0.35910	0.57211	1.29913	0.37550	0.39452	1.09345	0.31385	0.75417	1.31127	0.26597	0.24655	1.06196	0.22179	0.75516	1.30771	0.20831	0.22690	1.14464	0.22288	0.52096	1.44848	0.20205	0.48247	1.42305	0.15460	0.45585	1.08795	0.09107	0.38138	0.81180	0.11599	0.51707	0.63043	0.16506	0.27548	0.63016	0.13640	0.57348	0.26675	0.17678	0.16988	0.25980	0.11993	0.58197	0.01214	0.18355	0.09839	0.01628	0.12114	0.59544	0.01166	0.20022	0.08528	0.01687
1599	0.15854	0.42813	0.86391	0.35998	0.57390	1.29891	0.37539	0.39552	1.09478	0.31129	0.75537	1.30874	0.26674	0.24721	1.06205	0.21908	0.75526	1.30561	0.20872	0.22721	1.14473	0.22232	0.52067	1.44935	0.20164	0.48207	1.42395	0.15478	0.45528	1.08836	0.09141	0.38112	0.81214	0.11577	0.51668	0.63075	0.16522	0.27524	0.63033	0.13597	0.57331	0.26684	0.17647	0.16969	0.25982	0.11995	0.58219	0.01220	0.18343	0.09842	0.01627	0.12119	0.59565	0.01171	0.20007	0.08529	0.01691
1600	0.15845	0.42787	0.86410	0.36196	0.57601	1.29841	0.37551	0.39656	1.09538	0.30847	0.75649	1.30595	0.26758	0.24782	1.06213	0.21619	0.75519	1.30343	0.20934	0.22751	1.14472	0.22185	0.52037	1.45019	0.20133	0.48165	1.42485	0.15486	0.45484	1.08874	0.09182	0.38081	0.81251	0.11556	0.51619	0.63103	0.16540	0.27502	0.63055	0.13548	0.57305	0.26688	0.17614	0.16960	0.25986	0.11985	0.58231	0.01222	0.18337	0.09848	0.01634	0.12111	0.59577	0.01170	0.19999	0.08533	0.01706
1601	0.15837	0.42761	0.86432	0.36452	0.57868	1.29797	0.37597	0.39784	1.09546	0.30543	0.75782	1.30259	0.26866	0.24860	1.06218	0.21300	0.75522	1.30109	0.21040	0.22788	1.14464	0.22151	0.52002	1.45101	0.20114	0.48116	1.42576	0.15484	0.45443	1.08918	0.09232	0.38040	0.81294	0.11537	0.51558	0.63126	0.16564	0.27479	0.63090	0.13496	0.57270	0.26688	0.17581	0.16958	0.25997	0.11968	0.58234	0.01216	0.18341	0.09861	0.01642	0.12091	0.59580	0.01161	0.20003	0.08545	0.01720
1602	0.15833	0.42729	0.86458	0.36675	0.58171	1.29778	0.37669	0.39921	1.09554	0.30245	0.75935	1.29867	0.26986	0.24956	1.06218	0.20952	0.75533	1.29851	0.21175	0.22824	1.14446	0.22123	0.51955	1.45182	0.20110	0.48049	1.42668	0.15482	0.45390	1.08974	0.09289	0.37994	0.81343	0.11520	0.51495	0.63152	0.16595	0.27457	0.63137	0.13445	0.57231	0.26690	0.17559	0.16957	0.26019	0.11949	0.58228	0.01207	0.18353	0.09881	0.01650	0.12067	0.59575	0.01148	0.20016	0.08566	0.01725
1603	0.15831	0.42694	0.86486	0.36820	0.58496	1.29766	0.37747	0.40041	1.09601	0.29969	0.76109	1.29449	0.27101	0.25058	1.06208	0.20583	0.75550	1.29568	0.21305	0.22847	1.14415	0.22096	0.51887	1.45263	0.20119	0.47958	1.42755	0.15487	0.45321	1.09034	0.09345	0.37953	0.81394	0.11503	0.51438	0.63182	0.16629	0.27439	0.63187	0.13396	0.57193	0.26693	0.17549	0.16955	0.26046	0.11934	0.58222	0.01198	0.18368	0.09901	0.01654	0.12050	0.59568	0.01137	0.20033	0.08589	0.01723
1604	0.15827	0.42658	0.86508	0.36909	0.58861	1.29749	0.37805	0.40151	1.09683	0.29691	0.76313	1.29024	0.27204	0.25162	1.06181	0.20203	0.75567	1.29256	0.21410	0.22861	1.14374	0.22065	0.51804	1.45342	0.20131	0.47853	1.42837	0.15491	0.45249	1.09084	0.09397	0.37918	0.81440	0.11488	0.51391	0.63211	0.16661	0.27418	0.63232	0.13348	0.57161	0.26695	0.17541	0.16947	0.26071	0.11928	0.58222	0.01194	0.18381	0.09916	0.01658	0.12045	0.59569	0.01134	0.20049	0.08607	0.01724
1605	0.15813	0.42624	0.86526	0.36952	0.59237	1.29735	0.37842	0.40276	1.09761	0.29373	0.76507	1.28597	0.27297	0.25280	1.06139	0.19812	0.75561	1.28913	0.21508	0.22885	1.14337	0.22024	0.51722	1.45417	0.20127	0.47753	1.42912	0.15479	0.45183	1.09124	0.09443	0.37885	0.81486	0.11475	0.51346	0.63241	0.16684	0.27391	0.63276	0.13307	0.57132	0.26699	0.17527	0.16929	0.26096	0.11929	0.58231	0.01195	0.18390	0.09922	0.01664	0.12049	0.59577	0.01138	0.20059	0.08615	0.01728
1606	0.15792	0.42585	0.86545	0.36928	0.59532	1.29720	0.37890	0.40428	1.09801	0.28996	0.76609	1.28170	0.27386	0.25428	1.06095	0.19420	0.75491	1.28553	0.21621	0.22934	1.14321	0.21968	0.51646	1.45486	0.20099	0.47665	1.42979	0.15450	0.45117	1.09164	0.09487	0.37846	0.81536	0.11466	0.51291	0.63278	0.16702	0.27358	0.63319	0.13278	0.57093	0.26711	0.17506	0.16903	0.26121	0.11928	0.58243	0.01201	0.18393	0.09918	0.01669	0.12052	0.59589	0.01148	0.20062	0.08611	0.01730
1607	0.15773	0.42531	0.86565	0.36831	0.59693	1.29690	0.37974	0.40609	1.09816	0.28575	0.76579	1.27741	0.27488	0.25608	1.06062	0.19049	0.75353	1.28187	0.21759	0.23001	1.14319	0.21904	0.51565	1.45548	0.20059	0.47572	1.43042	0.15427	0.45037	1.09209	0.09533	0.37795	0.81587	0.11459	0.51219	0.63322	0.16721	0.27319	0.63356	0.13254	0.57045	0.26730	0.17482	0.16872	0.26141	0.11922	0.58258	0.01210	0.18390	0.09910	0.01672	0.12048	0.59604	0.01159	0.20060	0.08603	0.01729
1608	0.15764	0.42468	0.86582	0.36680	0.59782	1.29633	0.38095	0.40807	1.09841	0.28130	0.76475	1.27296	0.27624	0.25807	1.06042	0.18705	0.75192	1.27808	0.21914	0.23071	1.14313	0.21847	0.51466	1.45611	0.20023	0.47461	1.43110	0.15428	0.44946	1.09255	0.09584	0.37730	0.81634	0.11448	0.51136	0.63362	0.16743	0.27276	0.63385	0.13223	0.57001	0.26745	0.17455	0.16847	0.26150	0.11919	0.58281	0.01214	0.18385	0.09910	0.01672	0.12045	0.59627	0.01163	0.20055	0.08603	0.01726
1609	0.15762	0.42408	0.86595	0.36492	0.59890	1.29542	0.38240	0.41005	1.09906	0.27681	0.76383	1.26825	0.27788	0.26010	1.06031	0.18373	0.75050	1.27406	0.22075	0.23133	1.14291	0.21807	0.51356	1.45688	0.20000	0.47337	1.43196	0.15447	0.44860	1.09298	0.09639	0.37661	0.81676	0.11434	0.51058	0.63395	0.16768	0.27235	0.63413	0.13181	0.56971	0.26750	0.17424	0.16836	0.26155	0.11924	0.58313	0.01206	0.18380	0.09921	0.01667	0.12050	0.59659	0.01153	0.20049	0.08614	0.01720
1610	0.15760	0.42360	0.86608	0.36285	0.60040	1.29420	0.38382	0.41204	1.10007	0.27240	0.76333	1.26328	0.27958	0.26219	1.06023	0.18029	0.74922	1.26980	0.22234	0.23192	1.14259	0.21782	0.51251	1.45779	0.19990	0.47219	1.43298	0.15461	0.44793	1.09341	0.09697	0.37598	0.81716	0.11423	0.50992	0.63421	0.16791	0.27198	0.63449	0.13132	0.56950	0.26747	0.17392	0.16834	0.26164	0.11925	0.58342	0.01187	0.18379	0.09936	0.01658	0.12051	0.59689	0.01133	0.20048	0.08629	0.01711
1611	0.15750	0.42319	0.86624	0.36084	0.60220	1.29302	0.38487	0.41408	1.10119	0.26813	0.76303	1.25815	0.28114	0.26424	1.06015	0.17658	0.74781	1.26538	0.22390	0.23247	1.14225	0.21764	0.51161	1.45875	0.19987	0.47117	1.43401	0.15456	0.44739	1.09392	0.09750	0.37547	0.81757	0.11414	0.50934	0.63446	0.16812	0.27164	0.63492	0.13082	0.56919	0.26744	0.17363	0.16829	0.26181	0.11906	0.58353	0.01166	0.18384	0.09946	0.01654	0.12031	0.59700	0.01112	0.20054	0.08640	0.01710
1612	0.15735	0.42274	0.86643	0.35912	0.60428	1.29227	0.38531	0.41594	1.10221	0.26405	0.76271	1.25295	0.28251	0.26583	1.05999	0.17270	0.74616	1.26080	0.22534	0.23279	1.14194	0.21743	0.51083	1.45965	0.19981	0.47031	1.43493	0.15437	0.44685	1.09448	0.09799	0.37499	0.81801	0.11405	0.50869	0.63474	0.16836	0.27127	0.63536	0.13033	0.56865	0.26744	0.17337	0.16815	0.26202	0.11869	0.58341	0.01153	0.18393	0.09952	0.01658	0.11992	0.59687	0.01098	0.20064	0.08646	0.01719
1613	0.15721	0.42218	0.86663	0.35773	0.60669	1.29199	0.38519	0.41733	1.10309	0.26014	0.76228	1.24774	0.28365	0.26671	1.05966	0.16885	0.74431	1.25604	0.22658	0.23281	1.14170	0.21719	0.51009	1.46049	0.19969	0.46953	1.43576	0.15424	0.44619	1.09509	0.09846	0.37443	0.81847	0.11392	0.50785	0.63507	0.16865	0.27087	0.63577	0.12987	0.56788	0.26750	0.17316	0.16800	0.26221	0.11833	0.58317	0.01151	0.18399	0.09961	0.01664	0.11955	0.59664	0.01097	0.20069	0.08655	0.01730
1614	0.15714	0.42154	0.86686	0.35650	0.60937	1.29189	0.38487	0.41842	1.10377	0.25626	0.76172	1.24249	0.28459	0.26731	1.05927	0.16510	0.74227	1.25113	0.22767	0.23282	1.14157	0.21695	0.50926	1.46135	0.19953	0.46868	1.43659	0.15434	0.44541	1.09572	0.09895	0.37380	0.81900	0.11380	0.50690	0.63549	0.16895	0.27050	0.63616	0.12946	0.56699	0.26764	0.17295	0.16794	0.26240	0.11809	0.58292	0.01164	0.18398	0.09979	0.01670	0.11934	0.59638	0.01113	0.20066	0.08670	0.01737
1615	0.15714	0.42087	0.86714	0.35517	0.61228	1.29164	0.38492	0.41977	1.10411	0.25214	0.76101	1.23715	0.28552	0.26826	1.05903	0.16137	0.73997	1.24615	0.22876	0.23318	1.14149	0.21673	0.50822	1.46230	0.19937	0.46765	1.43748	0.15465	0.44450	1.09639	0.09946	0.37322	0.81962	0.11371	0.50598	0.63600	0.16914	0.27020	0.63660	0.12912	0.56604	0.26784	0.17266	0.16793	0.26262	0.11795	0.58268	0.01189	0.18393	0.09995	0.01676	0.11922	0.59615	0.01144	0.20060	0.08685	0.01740
1616	0.15713	0.42017	0.86745	0.35351	0.61537	1.29121	0.38559	0.42144	1.10424	0.24762	0.76019	1.23181	0.28664	0.26963	1.05904	0.15756	0.73749	1.24132	0.22985	0.23389	1.14136	0.21657	0.50698	1.46331	0.19926	0.46644	1.43841	0.15500	0.44347	1.09708	0.09995	0.37268	0.82028	0.11369	0.50514	0.63653	0.16917	0.26985	0.63708	0.12883	0.56516	0.26807	0.17225	0.16780	0.26289	0.11784	0.58250	0.01221	0.18390	0.09996	0.01687	0.11911	0.59597	0.01182	0.20056	0.08684	0.01748
1617	0.15705	0.41941	0.86774	0.35144	0.61852	1.29055	0.38649	0.42306	1.10464	0.24277	0.75930	1.22660	0.28786	0.27106	1.05915	0.15361	0.73496	1.23676	0.23084	0.23457	1.14113	0.21648	0.50566	1.46431	0.19919	0.46515	1.43935	0.15523	0.44241	1.09774	0.10039	0.37206	0.82086	0.11364	0.50431	0.63696	0.16909	0.26932	0.63755	0.12852	0.56442	0.26827	0.17175	0.16745	0.26316	0.11780	0.58242	0.01252	0.18392	0.09974	0.01708	0.11906	0.59589	0.01219	0.20059	0.08663	0.01770
1618	0.15692	0.41861	0.86797	0.34908	0.62159	1.28951	0.38709	0.42455	1.10557	0.23784	0.75840	1.22145	0.28902	0.27242	1.05919	0.14944	0.73240	1.23233	0.23179	0.23502	1.14084	0.21636	0.50436	1.46525	0.19908	0.46386	1.44027	0.15536	0.44138	1.09837	0.10082	0.37128	0.82132	0.11355	0.50345	0.63726	0.16906	0.26864	0.63794	0.12816	0.56388	0.26839	0.17123	0.16699	0.26337	0.11788	0.58246	0.01273	0.18394	0.09947	0.01736	0.11913	0.59593	0.01245	0.20061	0.08637	0.01805
1619	0.15682	0.41781	0.86817	0.34668	0.62469	1.28810	0.38745	0.42609	1.10675	0.23302	0.75752	1.21618	0.29021	0.27383	1.05911	0.14511	0.72970	1.22767	0.23299	0.23531	1.14058	0.21614	0.50308	1.46617	0.19881	0.46260	1.44120	0.15548	0.44033	1.09902	0.10140	0.37044	0.82173	0.11344	0.50258	0.63756	0.16922	0.26800	0.63825	0.12774	0.56345	0.26846	0.17079	0.16664	0.26349	0.11801	0.58258	0.01276	0.18390	0.09932	0.01755	0.11924	0.59605	0.01248	0.20057	0.08624	0.01831
1620	0.15683	0.41700	0.86840	0.34443	0.62807	1.28662	0.38795	0.42783	1.10772	0.22835	0.75650	1.21069	0.29166	0.27534	1.05899	0.14085	0.72675	1.22261	0.23467	0.23567	1.14044	0.21577	0.50174	1.46714	0.19835	0.46129	1.44218	0.15571	0.43913	1.09977	0.10215	0.36968	0.82220	0.11341	0.50173	0.63799	0.16958	0.26750	0.63854	0.12732	0.56297	0.26856	0.17049	0.16643	0.26358	0.11807	0.58264	0.01265	0.18383	0.09938	0.01757	0.11930	0.59612	0.01235	0.20051	0.08630	0.01832
1621	0.15697	0.41614	0.86868	0.34230	0.63167	1.28536	0.38851	0.42991	1.10837	0.22378	0.75514	1.20512	0.29340	0.27692	1.05891	0.13689	0.72352	1.21731	0.23673	0.23623	1.14044	0.21538	0.50023	1.46817	0.19782	0.45984	1.44321	0.15610	0.43778	1.10056	0.10300	0.36903	0.82275	0.11347	0.50090	0.63849	0.17002	0.26710	0.63889	0.12698	0.56230	0.26869	0.17030	0.16629	0.26373	0.11807	0.58253	0.01252	0.18378	0.09955	0.01747	0.11931	0.59600	0.01221	0.20046	0.08646	0.01815
1622	0.15717	0.41527	0.86895	0.34003	0.63524	1.28423	0.38878	0.43231	1.10903	0.21919	0.75339	1.19957	0.29517	0.27863	1.05887	0.13315	0.72011	1.21203	0.23885	0.23701	1.14053	0.21505	0.49850	1.46921	0.19737	0.45819	1.44422	0.15661	0.43647	1.10131	0.10384	0.36844	0.82328	0.11364	0.50005	0.63890	0.17045	0.26670	0.63932	0.12670	0.56146	0.26876	0.17012	0.16612	0.26396	0.11801	0.58220	0.01246	0.18376	0.09970	0.01744	0.11924	0.59568	0.01217	0.20045	0.08662	0.01805
1623	0.15734	0.41447	0.86915	0.33732	0.63859	1.28304	0.38884	0.43488	1.11000	0.21446	0.75128	1.19398	0.29677	0.28062	1.05887	0.12936	0.71652	1.20689	0.24087	0.23795	1.14061	0.21477	0.49665	1.47020	0.19697	0.45639	1.44520	0.15711	0.43543	1.10193	0.10462	0.36785	0.82374	0.11382	0.49917	0.63916	0.17088	0.26629	0.63977	0.12645	0.56057	0.26878	0.16990	0.16595	0.26422	0.11781	0.58178	0.01250	0.18377	0.09978	0.01753	0.11905	0.59525	0.01223	0.20047	0.08672	0.01813
