	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
328	10.26624	-35.14229	238.88620	-9.57403	38.52545	467.88434
329	10.26358	-35.15082	238.91443	-9.57045	38.52551	467.86301
330	10.26099	-35.15942	238.94284	-9.56689	38.52546	467.84094
331	10.25850	-35.16808	238.97145	-9.56333	38.52531	467.81824
332	10.25609	-35.17681	239.00029	-9.55979	38.52507	467.79480
333	10.25378	-35.18560	239.02933	-9.55625	38.52474	467.77072
334	10.25156	-35.19443	239.05855	-9.55272	38.52431	467.74600
335	10.24945	-35.20331	239.08795	-9.54921	38.52378	467.72061
336	10.24744	-35.21223	239.11752	-9.54569	38.52316	467.69464
337	10.24554	-35.22120	239.14725	-9.54218	38.52245	467.66800
338	10.24374	-35.23020	239.17717	-9.53868	38.52164	467.64078
339	10.24207	-35.23924	239.20721	-9.53516	38.52075	467.61288
340	10.24050	-35.24831	239.23741	-9.53164	38.51976	467.58447
341	10.23905	-35.25742	239.26775	-9.52812	38.51869	467.55545
342	10.23773	-35.26656	239.29822	-9.52458	38.51752	467.52588
343	10.23652	-35.27571	239.32883	-9.52103	38.51626	467.49570
344	10.23544	-35.28490	239.35954	-9.51747	38.51492	467.46500
345	10.23449	-35.29411	239.39041	-9.51388	38.51348	467.43372
346	10.23367	-35.30335	239.42136	-9.51027	38.51196	467.40195
347	10.23298	-35.31261	239.45244	-9.50664	38.51035	467.36960
348	10.23243	-35.32191	239.48363	-9.50298	38.50865	467.33673
349	10.23203	-35.33124	239.51492	-9.49928	38.50686	467.30334
350	10.23176	-35.34060	239.54630	-9.49556	38.50498	467.26950
351	10.23164	-35.34999	239.57779	-9.49179	38.50302	467.23508
352	10.23168	-35.35941	239.60936	-9.48799	38.50097	467.20023
353	10.23186	-35.36887	239.64104	-9.48414	38.49882	467.16486
354	10.23220	-35.37837	239.67278	-9.48024	38.49660	467.12903
355	10.23270	-35.38790	239.70462	-9.47629	38.49429	467.09271
356	10.23335	-35.39746	239.73653	-9.47227	38.49190	467.05600
357	10.23417	-35.40707	239.76852	-9.46819	38.48944	467.01874
358	10.23514	-35.41671	239.80060	-9.46404	38.48692	466.98111
359	10.23627	-35.42638	239.83275	-9.45981	38.48432	466.94305
360	10.23757	-35.43609	239.86499	-9.45550	38.48166	466.90457
