	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
195	0.00000	0.00000	2.10390	0.00000	0.00000	-0.10406
196	0.00000	0.00000	2.10321	0.00000	0.00000	-0.10424
197	0.00000	0.00000	2.10252	0.00000	0.00000	-0.10442
198	0.00000	0.00000	2.10185	0.00000	0.00000	-0.10460
199	0.00000	0.00000	2.10118	0.00000	0.00000	-0.10479
200	0.00000	0.00000	2.10052	0.00000	0.00000	-0.10499
201	0.00000	0.00000	2.09988	0.00000	0.00000	-0.10519
202	0.00000	0.00000	2.09925	0.00000	0.00000	-0.10539
203	0.00000	0.00000	2.09864	0.00000	0.00000	-0.10559
204	0.00000	0.00000	2.09804	0.00000	0.00000	-0.10578
205	0.00000	0.00000	2.09747	0.00000	0.00000	-0.10597
206	0.00000	0.00000	2.09691	0.00000	0.00000	-0.10615
207	0.00000	0.00000	2.09638	0.00000	0.00000	-0.10633
208	0.00000	0.00000	2.09587	0.00000	0.00000	-0.10649
209	0.00000	0.00000	2.09538	0.00000	0.00000	-0.10665
210	0.00000	0.00000	2.09492	0.00000	0.00000	-0.10678
211	0.00000	0.00000	2.09449	0.00000	0.00000	-0.10690
212	0.00000	0.00000	2.09409	0.00000	0.00000	-0.10701
213	0.00000	0.00000	2.09371	0.00000	0.00000	-0.10708
214	0.00000	0.00000	2.09336	0.00000	0.00000	-0.10714
215	0.00000	0.00000	2.09303	0.00000	0.00000	-0.10717
216	0.00000	0.00000	2.09274	0.00000	0.00000	-0.10717
217	0.00000	0.00000	2.09248	0.00000	0.00000	-0.10714
218	0.00000	0.00000	2.09224	0.00000	0.00000	-0.10707
219	0.00000	0.00000	2.09204	0.00000	0.00000	-0.10697
220	0.00000	0.00000	2.09186	0.00000	0.00000	-0.10683
221	0.00000	0.00000	2.09171	0.00000	0.00000	-0.10666
222	0.00000	0.00000	2.09159	0.00000	0.00000	-0.10645
223	0.00000	0.00000	2.09150	0.00000	0.00000	-0.10619
224	0.00000	0.00000	2.09143	0.00000	0.00000	-0.10590
225	0.00000	0.00000	2.09139	0.00000	0.00000	-0.10556
226	0.00000	0.00000	2.09138	0.00000	0.00000	-0.10518
227	0.00000	0.00000	2.09139	0.00000	0.00000	-0.10476
228	0.00000	0.00000	2.09142	0.00000	0.00000	-0.10429
229	0.00000	0.00000	2.09148	0.00000	0.00000	-0.10377
230	0.00000	0.00000	2.09156	0.00000	0.00000	-0.10321
231	0.00000	0.00000	2.09167	0.00000	0.00000	-0.10260
232	0.00000	0.00000	2.09179	0.00000	0.00000	-0.10195
233	0.00000	0.00000	2.09194	0.00000	0.00000	-0.10126
234	0.00000	0.00000	2.09210	0.00000	0.00000	-0.10052
235	0.00000	0.00000	2.09228	0.00000	0.00000	-0.09973
236	0.00000	0.00000	2.09248	0.00000	0.00000	-0.09890
237	0.00000	0.00000	2.09270	0.00000	0.00000	-0.09803
238	0.00000	0.00000	2.09293	0.00000	0.00000	-0.09711
239	0.00000	0.00000	2.09317	0.00000	0.00000	-0.09615
240	0.00000	0.00000	2.09343	0.00000	0.00000	-0.09514
241	0.00000	0.00000	2.09369	0.00000	0.00000	-0.09409
242	0.00000	0.00000	2.09397	0.00000	0.00000	-0.09300
243	0.00000	0.00000	2.09425	0.00000	0.00000	-0.09187
244	0.00000	0.00000	2.09453	0.00000	0.00000	-0.09069
245	0.00000	0.00000	2.09483	0.00000	0.00000	-0.08947
246	0.00000	0.00000	2.09512	0.00000	0.00000	-0.08821
247	0.00000	0.00000	2.09542	0.00000	0.00000	-0.08690
248	0.00000	0.00000	2.09571	0.00000	0.00000	-0.08556
249	0.00000	0.00000	2.09601	0.00000	0.00000	-0.08417
250	0.00000	0.00000	2.09630	0.00000	0.00000	-0.08275
251	0.00000	0.00000	2.09659	0.00000	0.00000	-0.08129
252	0.00000	0.00000	2.09688	0.00000	0.00000	-0.07979
253	0.00000	0.00000	2.09716	0.00000	0.00000	-0.07825
254	0.00000	0.00000	2.09743	0.00000	0.00000	-0.07668
255	0.00000	0.00000	2.09769	0.00000	0.00000	-0.07507
256	0.00000	0.00000	2.09795	0.00000	0.00000	-0.07343
257	0.00000	0.00000	2.09820	0.00000	0.00000	-0.07175
258	0.00000	0.00000	2.09843	0.00000	0.00000	-0.07005
259	0.00000	0.00000	2.09866	0.00000	0.00000	-0.06831
260	0.00000	0.00000	2.09888	0.00000	0.00000	-0.06655
261	0.00000	0.00000	2.09909	0.00000	0.00000	-0.06476
262	0.00000	0.00000	2.09929	0.00000	0.00000	-0.06295
263	0.00000	0.00000	2.09947	0.00000	0.00000	-0.06112
264	0.00000	0.00000	2.09965	0.00000	0.00000	-0.05926
265	0.00000	0.00000	2.09981	0.00000	0.00000	-0.05739
266	0.00000	0.00000	2.09997	0.00000	0.00000	-0.05550
267	0.00000	0.00000	2.10011	0.00000	0.00000	-0.05360
268	0.00000	0.00000	2.10025	0.00000	0.00000	-0.05168
269	0.00000	0.00000	2.10037	0.00000	0.00000	-0.04976
270	0.00000	0.00000	2.10049	0.00000	0.00000	-0.04784
271	0.00000	0.00000	2.10060	0.00000	0.00000	-0.04591
272	0.00000	0.00000	2.10070	0.00000	0.00000	-0.04397
273	0.00000	0.00000	2.10079	0.00000	0.00000	-0.04204
274	0.00000	0.00000	2.10087	0.00000	0.00000	-0.04011
275	0.00000	0.00000	2.10095	0.00000	0.00000	-0.03818
276	0.00000	0.00000	2.10102	0.00000	0.00000	-0.03626
277	0.00000	0.00000	2.10108	0.00000	0.00000	-0.03435
278	0.00000	0.00000	2.10114	0.00000	0.00000	-0.03244
279	0.00000	0.00000	2.10119	0.00000	0.00000	-0.03055
280	0.00000	0.00000	2.10123	0.00000	0.00000	-0.02866
281	0.00000	0.00000	2.10127	0.00000	0.00000	-0.02679
282	0.00000	0.00000	2.10131	0.00000	0.00000	-0.02494
283	0.00000	0.00000	2.10134	0.00000	0.00000	-0.02310
284	0.00000	0.00000	2.10136	0.00000	0.00000	-0.02128
285	0.00000	0.00000	2.10138	0.00000	0.00000	-0.01947
286	0.00000	0.00000	2.10139	0.00000	0.00000	-0.01769
287	0.00000	0.00000	2.10140	0.00000	0.00000	-0.01592
288	0.00000	0.00000	2.10141	0.00000	0.00000	-0.01417
289	0.00000	0.00000	2.10141	0.00000	0.00000	-0.01245
290	0.00000	0.00000	2.10140	0.00000	0.00000	-0.01075
291	0.00000	0.00000	2.10139	0.00000	0.00000	-0.00907
292	0.00000	0.00000	2.10138	0.00000	0.00000	-0.00741
293	0.00000	0.00000	2.10137	0.00000	0.00000	-0.00578
294	0.00000	0.00000	2.10135	0.00000	0.00000	-0.00417
295	0.00000	0.00000	2.10133	0.00000	0.00000	-0.00259
296	0.00000	0.00000	2.10131	0.00000	0.00000	-0.00103
297	0.00000	0.00000	2.10129	0.00000	0.00000	0.00050
298	0.00000	0.00000	2.10127	0.00000	0.00000	0.00201
299	0.00000	0.00000	2.10125	0.00000	0.00000	0.00349
300	0.00000	0.00000	2.10123	0.00000	0.00000	0.00494
301	0.00000	0.00000	2.10121	0.00000	0.00000	0.00636
302	0.00000	0.00000	2.10119	0.00000	0.00000	0.00776
303	0.00000	0.00000	2.10118	0.00000	0.00000	0.00913
304	0.00000	0.00000	2.10117	0.00000	0.00000	0.01047
305	0.00000	0.00000	2.10116	0.00000	0.00000	0.01179
306	0.00000	0.00000	2.10115	0.00000	0.00000	0.01307
307	0.00000	0.00000	2.10115	0.00000	0.00000	0.01433
308	0.00000	0.00000	2.10115	0.00000	0.00000	0.01557
309	0.00000	0.00000	2.10116	0.00000	0.00000	0.01677
310	0.00000	0.00000	2.10117	0.00000	0.00000	0.01795
311	0.00000	0.00000	2.10118	0.00000	0.00000	0.01910
312	0.00000	0.00000	2.10120	0.00000	0.00000	0.02023
313	0.00000	0.00000	2.10123	0.00000	0.00000	0.02134
314	0.00000	0.00000	2.10126	0.00000	0.00000	0.02242
315	0.00000	0.00000	2.10129	0.00000	0.00000	0.02348
316	0.00000	0.00000	2.10133	0.00000	0.00000	0.02452
317	0.00000	0.00000	2.10138	0.00000	0.00000	0.02553
318	0.00000	0.00000	2.10143	0.00000	0.00000	0.02653
319	0.00000	0.00000	2.10149	0.00000	0.00000	0.02751
320	0.00000	0.00000	2.10156	0.00000	0.00000	0.02847
321	0.00000	0.00000	2.10163	0.00000	0.00000	0.02942
322	0.00000	0.00000	2.10171	0.00000	0.00000	0.03034
323	0.00000	0.00000	2.10181	0.00000	0.00000	0.03126
324	0.00000	0.00000	2.10191	0.00000	0.00000	0.03215
325	0.00000	0.00000	2.10203	0.00000	0.00000	0.03303
326	0.00000	0.00000	2.10215	0.00000	0.00000	0.03390
327	0.00000	0.00000	2.10229	0.00000	0.00000	0.03475
328	0.00000	0.00000	2.10244	0.00000	0.00000	0.03559
329	0.00000	0.00000	2.10260	0.00000	0.00000	0.03642
330	0.00000	0.00000	2.10278	0.00000	0.00000	0.03723
331	0.00000	0.00000	2.10297	0.00000	0.00000	0.03803
332	0.00000	0.00000	2.10318	0.00000	0.00000	0.03881
333	0.00000	0.00000	2.10340	0.00000	0.00000	0.03958
334	0.00000	0.00000	2.10363	0.00000	0.00000	0.04034
335	0.00000	0.00000	2.10388	0.00000	0.00000	0.04108
336	0.00000	0.00000	2.10415	0.00000	0.00000	0.04180
337	0.00000	0.00000	2.10443	0.00000	0.00000	0.04252
338	0.00000	0.00000	2.10473	0.00000	0.00000	0.04322
339	0.00000	0.00000	2.10505	0.00000	0.00000	0.04390
