	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d
1054	-0.00003	-0.00002	-0.00032	0.00036	0.00089	-0.01852	0.18530	-0.10188	-0.57661	-0.01067	0.01375	-0.01005	-0.00391	0.00467	-0.00815	-0.00153	0.00215	-0.00319	0.02412	-0.00694	-0.00221	0.01122	-0.00773	-0.00674	0.00239	-0.00206	-0.00054	0.00717	-0.00215	-0.02740	-0.03129	-0.03265	-0.04712	-0.00230	-0.00352	-0.00336	0.00042	0.00014	-0.00038	0.00042	0.00014	-0.00038	0.00001	0.00000	-0.00000	-0.02187	0.02043	-0.03813	-0.00344	0.00684	-0.00302	-0.00017	0.00008	-0.00020	-0.00017	0.00008	-0.00020	0.00000	-0.00000	-0.00000	1.95791	-1.22197	-2.19781
1055	0.00000	-0.00001	-0.00022	0.00148	0.00060	-0.01264	0.17820	-0.12723	-0.58238	-0.00617	0.01085	-0.01074	-0.00377	0.00353	-0.00926	-0.00189	0.00225	-0.00295	0.02379	-0.00810	-0.00194	0.01052	-0.00747	-0.00607	0.00270	-0.00262	-0.00072	0.00657	-0.00060	-0.02513	-0.03825	-0.00693	-0.04021	-0.00197	-0.00640	-0.00192	0.00052	-0.00005	-0.00043	0.00052	-0.00005	-0.00043	0.00001	0.00001	-0.00000	-0.03305	0.02923	-0.04138	-0.00350	0.00556	-0.00362	0.00016	-0.00001	-0.00007	0.00016	-0.00001	-0.00007	0.00000	0.00000	-0.00000	1.85195	-0.97932	-2.15259
1056	-0.00001	0.00002	-0.00018	0.00028	0.00226	-0.01027	0.17335	-0.11799	-0.59395	-0.00362	0.01126	-0.01312	-0.00386	0.00339	-0.01142	-0.00145	0.00166	-0.00241	0.02317	-0.00954	-0.00156	0.00957	-0.00753	-0.00533	0.00275	-0.00289	-0.00075	0.00544	0.00061	-0.02327	-0.05346	0.01641	-0.03877	0.00003	-0.00985	-0.00143	0.00038	0.00013	-0.00038	0.00038	0.00013	-0.00038	0.00001	0.00000	-0.00000	-0.05073	0.03072	-0.02760	-0.00289	0.00440	-0.00218	-0.00005	0.00032	-0.00009	-0.00005	0.00032	-0.00009	0.00000	0.00000	-0.00000	1.71105	-0.71166	-2.16204
1057	-0.00005	0.00007	-0.00022	-0.00200	0.00513	-0.01296	0.19847	-0.07119	-0.61333	-0.00360	0.01458	-0.01527	-0.00382	0.00440	-0.01276	-0.00053	0.00092	-0.00211	0.02452	-0.01028	-0.00090	0.00936	-0.00729	-0.00519	0.00256	-0.00283	-0.00066	0.00489	0.00086	-0.02235	-0.06492	0.03015	-0.04369	0.00119	-0.01233	-0.00163	0.00006	0.00022	-0.00032	0.00006	0.00022	-0.00032	-0.00000	-0.00001	-0.00000	-0.06576	0.03453	-0.01199	-0.00252	0.00281	-0.00066	-0.00041	0.00068	-0.00037	-0.00041	0.00068	-0.00037	0.00000	0.00000	-0.00000	1.68005	-0.53279	-2.21899
1058	-0.00012	0.00012	-0.00033	-0.00524	0.00902	-0.01925	0.24674	-0.04320	-0.63652	-0.00519	0.01815	-0.01612	-0.00395	0.00545	-0.01282	-0.00008	0.00060	-0.00227	0.02887	-0.01008	0.00029	0.00986	-0.00593	-0.00591	0.00239	-0.00258	-0.00090	0.00475	0.00025	-0.02139	-0.06344	0.04046	-0.05086	0.00015	-0.01363	-0.00175	-0.00014	-0.00028	-0.00048	-0.00014	-0.00028	-0.00048	-0.00000	-0.00001	-0.00000	-0.07164	0.04527	-0.00710	-0.00293	0.00081	-0.00053	-0.00055	0.00066	-0.00065	-0.00055	0.00066	-0.00065	0.00000	0.00000	-0.00000	1.78511	-0.44169	-2.27467
1059	-0.00019	0.00017	-0.00044	-0.00894	0.01280	-0.02526	0.27551	-0.07995	-0.65074	-0.00713	0.01934	-0.01574	-0.00436	0.00569	-0.01228	-0.00046	0.00093	-0.00254	0.03490	-0.00875	0.00228	0.01051	-0.00344	-0.00709	0.00240	-0.00203	-0.00158	0.00371	-0.00030	-0.01952	-0.04968	0.05435	-0.05438	-0.00248	-0.01415	-0.00126	-0.00005	-0.00116	-0.00089	-0.00005	-0.00116	-0.00089	0.00000	-0.00000	-0.00000	-0.07008	0.05761	-0.01151	-0.00388	-0.00097	-0.00143	-0.00031	0.00016	-0.00071	-0.00031	0.00016	-0.00071	-0.00000	-0.00000	-0.00000	1.86849	-0.37909	-2.26933
1060	-0.00023	0.00017	-0.00048	-0.01100	0.01321	-0.02753	0.25002	-0.15884	-0.64247	-0.00879	0.01827	-0.01472	-0.00470	0.00533	-0.01172	-0.00116	0.00168	-0.00256	0.03946	-0.00642	0.00470	0.01089	-0.00093	-0.00804	0.00241	-0.00102	-0.00217	0.00145	0.00026	-0.01638	-0.03136	0.06778	-0.04904	-0.00525	-0.01361	-0.00004	0.00011	-0.00178	-0.00134	0.00011	-0.00178	-0.00134	0.00001	0.00001	-0.00000	-0.06453	0.06451	-0.02096	-0.00491	-0.00208	-0.00265	0.00021	-0.00050	-0.00062	0.00021	-0.00050	-0.00062	-0.00000	-0.00000	-0.00000	1.78114	-0.31757	-2.17130
1061	-0.00021	0.00009	-0.00045	-0.00942	0.00808	-0.02569	0.18432	-0.21729	-0.61080	-0.00993	0.01719	-0.01397	-0.00471	0.00499	-0.01141	-0.00156	0.00240	-0.00236	0.03944	-0.00466	0.00581	0.01065	0.00013	-0.00845	0.00215	0.00015	-0.00224	-0.00034	0.00167	-0.01349	-0.01820	0.07074	-0.03646	-0.00681	-0.01199	0.00135	0.00005	-0.00150	-0.00150	0.00005	-0.00150	-0.00150	0.00001	0.00002	-0.00000	-0.05757	0.06456	-0.02911	-0.00548	-0.00255	-0.00355	0.00058	-0.00078	-0.00056	0.00058	-0.00078	-0.00056	-0.00000	0.00000	-0.00000	1.53969	-0.27056	-2.02458
1062	-0.00012	-0.00004	-0.00039	-0.00445	0.00037	-0.02199	0.13375	-0.21400	-0.57322	-0.01002	0.01771	-0.01442	-0.00445	0.00503	-0.01170	-0.00146	0.00266	-0.00233	0.03441	-0.00532	0.00396	0.00966	-0.00083	-0.00837	0.00157	0.00080	-0.00181	-0.00002	0.00234	-0.01340	-0.01549	0.06170	-0.02651	-0.00692	-0.01052	0.00205	-0.00022	-0.00023	-0.00123	-0.00022	-0.00023	-0.00123	-0.00000	0.00002	-0.00000	-0.05323	0.05988	-0.02500	-0.00526	-0.00254	-0.00306	0.00035	-0.00040	-0.00058	0.00035	-0.00040	-0.00058	-0.00000	0.00000	-0.00000	1.27570	-0.25693	-1.93472
1063	-0.00002	-0.00010	-0.00034	0.00148	-0.00369	-0.01908	0.13317	-0.15658	-0.54645	-0.00886	0.01955	-0.01614	-0.00430	0.00542	-0.01265	-0.00114	0.00244	-0.00267	0.02730	-0.00827	-0.00001	0.00831	-0.00309	-0.00788	0.00094	0.00064	-0.00118	0.00217	0.00124	-0.01542	-0.02063	0.05171	-0.02659	-0.00689	-0.01028	0.00195	-0.00032	0.00111	-0.00088	-0.00032	0.00111	-0.00088	-0.00001	0.00001	-0.00000	-0.05458	0.05394	-0.01051	-0.00492	-0.00220	-0.00130	-0.00027	0.00029	-0.00060	-0.00027	0.00029	-0.00060	-0.00000	0.00000	-0.00000	1.08681	-0.28389	-1.95562
1064	0.00007	-0.00003	-0.00032	0.00572	-0.00056	-0.01864	0.15577	-0.08842	-0.52637	-0.00741	0.02165	-0.01798	-0.00457	0.00593	-0.01351	-0.00102	0.00215	-0.00309	0.02176	-0.01152	-0.00343	0.00731	-0.00546	-0.00691	0.00068	-0.00001	-0.00051	0.00474	-0.00076	-0.01593	-0.02687	0.05160	-0.03278	-0.00798	-0.01085	0.00182	-0.00009	0.00130	-0.00086	-0.00009	0.00130	-0.00086	-0.00000	0.00000	-0.00000	-0.06008	0.05195	-0.00358	-0.00551	-0.00211	-0.00024	-0.00051	0.00062	-0.00052	-0.00051	0.00062	-0.00052	-0.00000	0.00000	-0.00000	0.95630	-0.33100	-2.01758
1065	0.00010	0.00011	-0.00035	0.00674	0.00769	-0.02106	0.15475	-0.05293	-0.49663	-0.00670	0.02343	-0.01894	-0.00525	0.00613	-0.01357	-0.00129	0.00213	-0.00300	0.01932	-0.01345	-0.00457	0.00686	-0.00695	-0.00560	0.00095	-0.00070	-0.00001	0.00631	-0.00198	-0.01372	-0.02999	0.05943	-0.03628	-0.00943	-0.01143	0.00215	0.00021	0.00055	-0.00104	0.00021	0.00055	-0.00104	0.00000	0.00001	-0.00000	-0.06585	0.05601	-0.00776	-0.00663	-0.00308	-0.00057	-0.00014	0.00043	-0.00045	-0.00014	0.00043	-0.00045	-0.00000	0.00001	-0.00000	0.81897	-0.35638	-2.00337
1066	0.00006	0.00024	-0.00041	0.00464	0.01539	-0.02494	0.12615	-0.05780	-0.44379	-0.00649	0.02506	-0.01946	-0.00600	0.00591	-0.01318	-0.00163	0.00218	-0.00235	0.01974	-0.01385	-0.00359	0.00667	-0.00694	-0.00461	0.00144	-0.00119	-0.00001	0.00636	-0.00165	-0.01133	-0.03119	0.06482	-0.03427	-0.00940	-0.01204	0.00255	0.00022	0.00036	-0.00101	0.00022	0.00036	-0.00101	0.00000	0.00000	-0.00000	-0.06994	0.06063	-0.00277	-0.00679	-0.00514	-0.00024	0.00019	0.00015	-0.00054	0.00019	0.00015	-0.00054	-0.00000	0.00001	-0.00000	0.67011	-0.34839	-1.86888
1067	0.00000	0.00028	-0.00046	0.00140	0.01798	-0.02731	0.10408	-0.06669	-0.36585	-0.00612	0.02631	-0.02012	-0.00646	0.00580	-0.01304	-0.00168	0.00190	-0.00168	0.02226	-0.01359	-0.00164	0.00647	-0.00563	-0.00454	0.00168	-0.00130	-0.00055	0.00541	-0.00029	-0.01040	-0.03403	0.06316	-0.02971	-0.00778	-0.01263	0.00267	-0.00005	0.00125	-0.00069	-0.00005	0.00125	-0.00069	-0.00000	-0.00001	-0.00000	-0.07061	0.05890	0.01723	-0.00592	-0.00684	0.00172	-0.00005	0.00007	-0.00069	-0.00005	0.00007	-0.00069	-0.00000	0.00000	-0.00000	0.56328	-0.33322	-1.67485
1068	-0.00003	0.00024	-0.00044	-0.00004	0.01577	-0.02612	0.10631	-0.04083	-0.28657	-0.00611	0.02612	-0.01995	-0.00635	0.00624	-0.01298	-0.00139	0.00138	-0.00150	0.02538	-0.01361	0.00001	0.00645	-0.00423	-0.00507	0.00158	-0.00099	-0.00101	0.00406	0.00092	-0.00926	-0.03906	0.06020	-0.02499	-0.00665	-0.01254	0.00289	-0.00024	0.00187	-0.00042	-0.00024	0.00187	-0.00042	-0.00001	-0.00001	-0.00000	-0.06399	0.05169	0.02626	-0.00572	-0.00665	0.00286	-0.00056	-0.00003	-0.00067	-0.00056	-0.00003	-0.00067	-0.00000	-0.00001	-0.00000	0.50716	-0.31928	-1.52076
1069	0.00000	0.00020	-0.00038	0.00156	0.01287	-0.02254	0.11088	0.00492	-0.24788	-0.00762	0.02387	-0.01762	-0.00545	0.00689	-0.01240	-0.00090	0.00120	-0.00166	0.02702	-0.01421	0.00046	0.00666	-0.00389	-0.00517	0.00148	-0.00053	-0.00085	0.00247	0.00098	-0.00633	-0.04301	0.06242	-0.02119	-0.00746	-0.01144	0.00350	-0.00017	0.00126	-0.00039	-0.00017	0.00126	-0.00039	-0.00001	-0.00000	-0.00000	-0.05090	0.04554	0.00929	-0.00711	-0.00516	0.00144	-0.00085	-0.00026	-0.00064	-0.00085	-0.00026	-0.00064	-0.00001	-0.00001	-0.00000	0.42290	-0.29761	-1.45669
1070	0.00006	0.00019	-0.00031	0.00439	0.01192	-0.01863	0.09238	0.01797	-0.26363	-0.01048	0.02049	-0.01359	-0.00389	0.00705	-0.01123	-0.00031	0.00154	-0.00183	0.02584	-0.01502	-0.00027	0.00653	-0.00470	-0.00448	0.00172	-0.00033	-0.00033	0.00106	-0.00029	-0.00299	-0.04467	0.06766	-0.02058	-0.00915	-0.00993	0.00395	-0.00002	0.00025	-0.00039	-0.00002	0.00025	-0.00039	0.00000	0.00001	-0.00000	-0.04062	0.04335	-0.01049	-0.00922	-0.00438	-0.00027	-0.00087	-0.00031	-0.00096	-0.00087	-0.00031	-0.00096	-0.00001	-0.00001	-0.00000	0.23729	-0.27392	-1.44731
1071	0.00009	0.00019	-0.00023	0.00544	0.01152	-0.01410	0.06490	-0.01727	-0.29637	-0.01258	0.01746	-0.01005	-0.00246	0.00644	-0.00998	0.00014	0.00182	-0.00189	0.02227	-0.01539	-0.00128	0.00564	-0.00591	-0.00375	0.00216	-0.00046	-0.00012	0.00061	-0.00239	-0.00088	-0.04770	0.06850	-0.02483	-0.01006	-0.00877	0.00365	0.00004	-0.00015	-0.00027	0.00004	-0.00015	-0.00027	0.00000	0.00001	-0.00000	-0.03825	0.04120	-0.01089	-0.01149	-0.00473	0.00024	-0.00067	-0.00013	-0.00158	-0.00067	-0.00013	-0.00158	-0.00001	-0.00000	-0.00000	-0.01381	-0.25031	-1.41256
1072	0.00006	0.00017	-0.00014	0.00348	0.00997	-0.00866	0.06089	-0.06151	-0.30046	-0.01211	0.01564	-0.00870	-0.00204	0.00525	-0.00893	0.00013	0.00162	-0.00186	0.01827	-0.01478	-0.00160	0.00455	-0.00686	-0.00373	0.00224	-0.00071	-0.00025	0.00153	-0.00433	0.00063	-0.05491	0.06099	-0.03173	-0.01009	-0.00813	0.00280	0.00012	-0.00021	-0.00018	0.00012	-0.00021	-0.00018	0.00000	0.00001	-0.00000	-0.03832	0.03330	-0.00315	-0.01405	-0.00475	0.00201	-0.00020	-0.00014	-0.00198	-0.00020	-0.00014	-0.00198	-0.00000	-0.00000	-0.00001	-0.22706	-0.21322	-1.30136
1073	0.00000	0.00014	-0.00008	-0.00013	0.00808	-0.00519	0.06926	-0.07213	-0.27299	-0.00980	0.01554	-0.00940	-0.00264	0.00406	-0.00805	-0.00040	0.00130	-0.00182	0.01604	-0.01334	-0.00090	0.00430	-0.00728	-0.00423	0.00161	-0.00096	-0.00023	0.00330	-0.00487	0.00189	-0.06267	0.04659	-0.03639	-0.00981	-0.00787	0.00207	0.00021	-0.00031	-0.00017	0.00021	-0.00031	-0.00017	0.00001	0.00001	-0.00000	-0.03619	0.01871	-0.00100	-0.01594	-0.00379	0.00325	0.00026	-0.00046	-0.00177	0.00026	-0.00046	-0.00177	-0.00000	-0.00000	-0.00001	-0.37499	-0.16401	-1.13181
1074	-0.00006	0.00010	-0.00011	-0.00307	0.00672	-0.00660	0.04310	-0.03938	-0.24120	-0.00760	0.01727	-0.01099	-0.00356	0.00346	-0.00733	-0.00108	0.00135	-0.00183	0.01644	-0.01208	0.00045	0.00488	-0.00703	-0.00469	0.00063	-0.00108	0.00006	0.00451	-0.00354	0.00172	-0.06443	0.02957	-0.03479	-0.00916	-0.00783	0.00180	0.00011	-0.00009	-0.00007	0.00011	-0.00009	-0.00007	0.00000	0.00000	-0.00000	-0.03169	0.00293	0.00285	-0.01577	-0.00316	0.00419	0.00025	-0.00058	-0.00108	0.00025	-0.00058	-0.00108	0.00000	-0.00001	-0.00000	-0.53334	-0.12917	-0.96574
1075	-0.00009	0.00006	-0.00020	-0.00368	0.00490	-0.01157	-0.01928	0.01528	-0.21344	-0.00634	0.01956	-0.01232	-0.00403	0.00349	-0.00681	-0.00141	0.00172	-0.00175	0.01805	-0.01175	0.00153	0.00528	-0.00614	-0.00478	-0.00008	-0.00102	0.00021	0.00445	-0.00166	0.00084	-0.06005	0.01485	-0.02684	-0.00840	-0.00712	0.00200	-0.00017	0.00041	0.00007	-0.00017	0.00041	0.00007	-0.00000	-0.00001	0.00000	-0.02433	-0.00809	0.01133	-0.01424	-0.00388	0.00505	-0.00020	-0.00030	-0.00026	-0.00020	-0.00030	-0.00026	0.00000	-0.00001	-0.00000	-0.73398	-0.12739	-0.83497
1076	-0.00006	0.00001	-0.00027	-0.00137	0.00191	-0.01576	-0.06023	0.06021	-0.17425	-0.00596	0.02044	-0.01228	-0.00365	0.00364	-0.00630	-0.00118	0.00207	-0.00143	0.01882	-0.01195	0.00147	0.00499	-0.00488	-0.00442	-0.00028	-0.00105	-0.00001	0.00450	-0.00104	0.00230	-0.05742	0.00445	-0.01775	-0.00827	-0.00473	0.00232	-0.00037	0.00051	0.00018	-0.00037	0.00051	0.00018	-0.00001	-0.00001	0.00000	-0.01700	-0.01503	0.01496	-0.01340	-0.00491	0.00537	-0.00057	-0.00007	0.00030	-0.00057	-0.00007	0.00030	0.00000	-0.00001	0.00000	-0.90116	-0.15356	-0.71028
1077	0.00001	-0.00004	-0.00027	0.00242	-0.00146	-0.01574	-0.04895	0.08091	-0.12227	-0.00656	0.01921	-0.01021	-0.00256	0.00378	-0.00554	-0.00054	0.00202	-0.00091	0.01831	-0.01194	0.00019	0.00462	-0.00385	-0.00367	-0.00001	-0.00132	-0.00032	0.00581	-0.00172	0.00659	-0.06091	-0.00485	-0.01290	-0.00870	-0.00106	0.00221	-0.00043	0.00002	0.00036	-0.00043	0.00002	0.00036	-0.00001	-0.00000	0.00000	-0.01318	-0.02151	0.01106	-0.01418	-0.00486	0.00529	-0.00043	-0.00032	0.00034	-0.00043	-0.00032	0.00034	-0.00000	-0.00001	0.00000	-0.99795	-0.18869	-0.55957
1078	0.00005	-0.00009	-0.00019	0.00429	-0.00437	-0.01130	-0.02710	0.08355	-0.07537	-0.00794	0.01704	-0.00692	-0.00133	0.00429	-0.00476	0.00019	0.00144	-0.00045	0.01767	-0.01157	-0.00123	0.00492	-0.00360	-0.00269	0.00065	-0.00160	-0.00030	0.00695	-0.00224	0.01025	-0.06320	-0.01765	-0.01018	-0.00900	0.00220	0.00179	-0.00042	-0.00054	0.00043	-0.00042	-0.00054	0.00043	-0.00001	0.00000	0.00000	-0.00661	-0.02735	0.00596	-0.01614	-0.00364	0.00531	0.00009	-0.00088	-0.00002	0.00009	-0.00088	-0.00002	-0.00001	-0.00000	0.00000	-1.10838	-0.21610	-0.38600
1079	0.00002	-0.00011	-0.00009	0.00218	-0.00596	-0.00487	-0.04123	0.07612	-0.03553	-0.00947	0.01563	-0.00410	-0.00054	0.00512	-0.00425	0.00065	0.00074	-0.00021	0.01804	-0.01121	-0.00128	0.00564	-0.00389	-0.00179	0.00145	-0.00166	0.00001	0.00621	-0.00193	0.01077	-0.05640	-0.03429	-0.00317	-0.00912	0.00398	0.00180	-0.00039	-0.00050	0.00016	-0.00039	-0.00050	0.00016	-0.00001	0.00000	0.00000	0.00754	-0.03485	0.00888	-0.01811	-0.00193	0.00619	0.00048	-0.00116	-0.00041	0.00048	-0.00116	-0.00041	-0.00001	-0.00000	-0.00000	-1.31092	-0.26289	-0.18410
1080	-0.00005	-0.00008	0.00002	-0.00249	-0.00462	0.00149	-0.07237	0.06534	0.01612	-0.01081	0.01577	-0.00246	-0.00059	0.00560	-0.00366	0.00057	0.00046	-0.00008	0.01934	-0.01100	0.00073	0.00588	-0.00366	-0.00135	0.00195	-0.00143	0.00011	0.00501	-0.00175	0.01006	-0.04718	-0.05154	0.00964	-0.00932	0.00508	0.00253	-0.00037	0.00034	-0.00017	-0.00037	0.00034	-0.00017	-0.00001	-0.00001	-0.00000	0.01917	-0.05020	0.02308	-0.01889	-0.00045	0.00833	0.00040	-0.00078	-0.00061	0.00040	-0.00078	-0.00061	-0.00000	-0.00000	-0.00000	-1.57226	-0.39723	0.07513
1081	-0.00012	0.00000	0.00013	-0.00709	0.00017	0.00788	-0.07358	0.06304	0.08387	-0.01209	0.01688	-0.00116	-0.00145	0.00546	-0.00238	-0.00010	0.00060	0.00014	0.02043	-0.01057	0.00381	0.00529	-0.00245	-0.00156	0.00186	-0.00096	-0.00025	0.00578	-0.00254	0.01158	-0.04756	-0.06724	0.02348	-0.00938	0.00737	0.00331	-0.00034	0.00114	-0.00024	-0.00034	0.00114	-0.00024	-0.00001	-0.00001	-0.00000	0.01902	-0.07020	0.03592	-0.01843	0.00017	0.01033	0.00009	-0.00019	-0.00060	0.00009	-0.00019	-0.00060	0.00001	-0.00001	-0.00000	-1.82178	-0.62698	0.38502
1082	-0.00014	0.00010	0.00024	-0.00960	0.00524	0.01436	-0.04833	0.07803	0.14810	-0.01335	0.01773	0.00106	-0.00237	0.00502	-0.00019	-0.00101	0.00074	0.00036	0.02020	-0.00971	0.00587	0.00447	-0.00107	-0.00212	0.00129	-0.00046	-0.00068	0.00797	-0.00345	0.01624	-0.05493	-0.08061	0.03301	-0.00947	0.01134	0.00345	-0.00028	0.00099	-0.00010	-0.00028	0.00099	-0.00010	-0.00001	-0.00001	-0.00000	0.01339	-0.08429	0.03290	-0.01748	-0.00031	0.01031	-0.00002	-0.00012	-0.00043	-0.00002	-0.00012	-0.00043	0.00001	-0.00001	-0.00000	-2.05020	-0.84864	0.69172
