	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d
318	-7.62078	2.10881	-42.08848	-5.34290	5.88551	-90.56155	-1.70797	-3.23264	-42.03038	-5.40039	0.00876	-90.55859	-1.70797	-3.23264	-42.03038	-5.40039	0.00876	-90.55859	1.04393	4.89151	-41.46346	-17.31715	8.59920	-67.83124	20.37684	-12.50959	-40.05525	-12.66696	0.27725	-68.29097	-12.48212	4.29158	-43.48156	-10.31588	-0.44377	-21.46758	15.15219	-7.03148	-10.85380	-7.33405	-2.29509	-12.70718	-20.82504	14.19132	-36.10352	27.68229	-6.11711	16.67385	49.65533	-31.98625	-111.07907	118.46582	16.83818	70.77988	55.82364	-28.59404	-108.13069	124.57475	25.24367	68.36213
319	-7.56718	1.80197	-42.22945	-5.34823	5.96688	-90.65826	-1.90328	-3.33765	-42.15341	-5.41623	0.03764	-90.65470	-1.90328	-3.33765	-42.15341	-5.41623	0.03764	-90.65470	0.97722	4.87041	-41.62867	-17.25593	8.65332	-68.39508	20.37657	-12.55024	-40.22973	-12.66477	-0.00600	-68.83681	-12.44508	4.38940	-44.04192	-10.39978	-0.23333	-22.48464	14.89337	-7.12934	-11.81180	-7.50932	-2.02257	-13.62387	-19.96403	14.42701	-37.73520	25.49346	-6.59335	16.23632	49.51161	-33.35162	-111.18143	115.39729	16.32887	71.39832	56.14973	-29.26263	-107.92030	120.74490	23.72530	69.38365
320	-7.20525	1.37243	-42.41830	-5.31266	5.78233	-90.77317	-2.14394	-3.24906	-42.33530	-5.38858	0.14761	-90.76924	-2.14394	-3.24906	-42.33530	-5.38858	0.14761	-90.76924	0.92592	4.88192	-41.76586	-17.21543	8.68639	-68.90842	20.36111	-12.61947	-40.35981	-12.67986	-0.25185	-69.33465	-12.49937	4.56768	-44.51003	-10.48162	-0.00952	-23.55728	14.57447	-7.21210	-12.97359	-7.71848	-1.66081	-14.72203	-19.12235	14.52728	-39.11423	23.31919	-7.03836	15.65635	49.61361	-34.55951	-110.39287	112.41801	15.66666	72.02042	56.65820	-30.57441	-106.79691	117.33762	21.90638	70.27198
321	-6.73569	1.01891	-42.57549	-5.18557	5.42029	-90.89158	-2.30963	-3.04423	-42.49717	-5.26514	0.30065	-90.88760	-2.30963	-3.04423	-42.49717	-5.26514	0.30065	-90.88760	0.87723	4.91397	-41.98491	-17.22520	8.69749	-69.33498	20.32536	-12.71601	-40.56889	-12.67969	-0.47511	-69.75621	-12.56364	4.74171	-44.95263	-10.59359	0.23397	-24.73280	14.30014	-7.36849	-14.12498	-7.87627	-1.37339	-15.83876	-18.24114	14.54606	-40.31463	21.09961	-7.44556	14.98632	49.90076	-35.63936	-109.38863	109.47047	14.90531	72.50809	57.62915	-32.17822	-105.28793	114.26283	19.69070	70.93635
322	-6.25248	0.76972	-42.70034	-5.04686	4.96904	-90.96799	-2.36763	-2.81220	-42.63103	-5.12321	0.44569	-90.96439	-2.36763	-2.81220	-42.63103	-5.12321	0.44569	-90.96439	0.81472	4.94380	-42.29801	-17.27230	8.72005	-69.66728	20.26950	-12.82766	-40.87682	-12.65145	-0.73881	-70.08992	-12.54018	4.83778	-45.47330	-10.71539	0.48005	-25.98648	14.14144	-7.63434	-15.18480	-7.92094	-1.22401	-16.91254	-17.23278	14.59623	-41.62679	18.82554	-7.84554	14.31680	50.19912	-36.79648	-108.83994	106.50825	14.13633	72.71732	58.93971	-33.12206	-104.10165	111.54221	17.02466	71.24573
323	-5.93285	0.69466	-42.82044	-4.96449	4.70734	-90.98569	-2.30235	-2.66706	-42.75791	-5.03754	0.45799	-90.98240	-2.30235	-2.66706	-42.75791	-5.03754	0.45799	-90.98240	0.72780	4.97389	-42.67770	-17.32211	8.79776	-69.83767	20.19714	-12.94596	-41.25760	-12.60611	-1.08206	-70.25732	-12.41916	4.85581	-46.09782	-10.79982	0.71311	-27.22456	14.09049	-7.96695	-16.22138	-7.85348	-1.14762	-17.98958	-16.10554	14.72142	-43.22340	16.55681	-8.22843	13.64460	50.38243	-38.17349	-108.61765	103.54772	13.35332	72.68582	60.19949	-33.03991	-103.28071	109.15514	14.26372	71.25878
324	-6.05200	0.85744	-42.89787	-4.89149	5.01060	-90.98396	-2.17514	-2.74235	-42.83405	-4.97335	0.23879	-90.98020	-2.17514	-2.74235	-42.83405	-4.97335	0.23879	-90.98020	0.62567	5.03087	-43.07711	-17.35298	8.93656	-69.79642	20.12023	-13.06899	-41.66003	-12.56243	-1.46857	-70.20327	-12.27150	4.84319	-46.74140	-10.83525	0.93148	-28.35465	14.08865	-8.29762	-17.25567	-7.72982	-1.07287	-19.06314	-15.01626	14.83976	-44.86246	14.39652	-8.49942	12.87972	50.55712	-39.61944	-108.20240	100.65781	12.45993	72.43153	61.08505	-32.67679	-102.47095	106.83980	12.04781	71.04784
325	-6.43793	1.05374	-42.87604	-4.76243	5.68688	-91.00108	-2.10189	-2.96925	-42.80349	-4.86288	-0.07133	-90.99616	-2.10189	-2.96925	-42.80349	-4.86288	-0.07133	-90.99616	0.52357	5.11472	-43.39736	-17.36459	9.09446	-69.71970	20.06371	-13.19506	-41.97537	-12.52943	-1.83685	-70.10900	-12.16031	4.83101	-47.31194	-10.85493	1.13860	-29.34575	14.08647	-8.59025	-18.16962	-7.61501	-1.00950	-20.01140	-14.12641	14.80186	-46.10616	12.39863	-8.59957	11.98266	51.01033	-40.83980	-107.32575	97.91657	11.42414	71.75803	61.48846	-33.02954	-101.53004	104.33604	10.70258	70.44808
326	-6.45696	0.96712	-42.79024	-4.61781	5.94975	-91.02760	-2.10259	-3.06018	-42.71062	-4.72744	-0.17378	-91.02206	-2.10259	-3.06017	-42.71062	-4.72744	-0.17378	-91.02206	0.42104	5.18358	-43.57211	-17.35735	9.22507	-69.93065	20.05314	-13.31570	-42.13511	-12.50723	-2.16895	-70.30547	-12.09962	4.82445	-47.79471	-10.88672	1.33138	-30.24291	14.06774	-8.83448	-18.87154	-7.54019	-0.98045	-20.74649	-13.42520	14.51558	-46.80078	10.49220	-8.60510	11.01095	51.90171	-41.71999	-106.08407	95.37695	10.33533	70.60178	61.64694	-34.22075	-100.53050	101.69786	9.83074	69.40244
327	-5.77940	0.56063	-42.73507	-4.55827	5.34110	-91.02405	-2.10178	-2.83380	-42.66206	-4.65259	0.05665	-91.01960	-2.10178	-2.83380	-42.66206	-4.65259	0.05665	-91.01960	0.31486	5.21333	-43.66472	-17.33009	9.31485	-70.54788	20.09023	-13.42797	-42.21137	-12.48963	-2.48306	-70.91447	-12.07098	4.82767	-48.22526	-10.90999	1.49341	-31.12887	14.02472	-9.01161	-19.45195	-7.50318	-0.93441	-21.34493	-12.77533	14.03041	-47.14153	8.55700	-8.62068	10.00653	53.14535	-42.37149	-104.83504	93.05857	9.26152	69.49718	61.90039	-35.54491	-99.68791	99.20034	8.66943	68.45431
328	-4.82856	0.13343	-42.75275	-4.56664	4.34117	-90.97469	-2.05233	-2.43083	-42.69707	-4.63325	0.42310	-90.97192	-2.05233	-2.43083	-42.69707	-4.63325	0.42310	-90.97192	0.22501	5.23470	-43.81483	-17.30202	9.38502	-71.31120	20.13171	-13.54400	-42.34952	-12.46458	-2.79374	-71.67498	-12.03459	4.85909	-48.63947	-10.88671	1.60960	-32.05944	13.92778	-9.12447	-20.08212	-7.51025	-0.81152	-21.96539	-12.09084	13.49856	-47.37009	6.58931	-8.64560	8.94831	54.56733	-42.94121	-103.95573	90.94205	8.17212	69.17717	62.32816	-36.44618	-99.28568	97.02178	6.74225	68.34996
329	-4.32199	0.03132	-42.79847	-4.50002	3.86094	-90.93016	-1.96381	-2.15067	-42.75484	-4.55292	0.60098	-90.92809	-1.96381	-2.15066	-42.75484	-4.55292	0.60098	-90.92809	0.17728	5.28465	-44.11181	-17.30172	9.46872	-71.81755	20.12054	-13.66601	-42.64102	-12.42245	-3.09787	-72.18074	-11.95593	4.93691	-49.06589	-10.82877	1.69820	-33.02820	13.74617	-9.23676	-20.82456	-7.58262	-0.64885	-22.68887	-11.37023	13.06167	-47.66745	4.72493	-8.62117	7.83373	55.96667	-43.54229	-103.62756	88.99043	7.03562	69.65858	62.80564	-36.98671	-99.43935	95.12841	4.15228	69.10635
330	-4.45325	0.25977	-42.79680	-4.33667	4.19482	-90.95424	-1.88034	-2.12102	-42.75500	-4.39859	0.47515	-90.95171	-1.88034	-2.12102	-42.75500	-4.39859	0.47515	-90.95171	0.16847	5.35419	-44.49757	-17.32278	9.57474	-71.95507	20.05059	-13.77441	-43.02796	-12.36454	-3.38547	-72.31559	-11.85344	5.05617	-49.52805	-10.79243	1.80977	-33.99725	13.49883	-9.40589	-21.64389	-7.70551	-0.51320	-23.50371	-10.59745	12.76942	-48.23527	3.08777	-8.55447	6.70587	57.12532	-44.31893	-103.73569	87.21072	5.87615	70.18406	63.26168	-37.44223	-99.91140	93.30296	1.41594	69.93654
331	-4.76883	0.48190	-42.73370	-4.25097	4.79524	-91.03113	-1.84669	-2.21619	-42.68946	-4.33317	0.22316	-91.02753	-1.84669	-2.21619	-42.68946	-4.33317	0.22316	-91.02753	0.17253	5.41263	-44.82174	-17.32624	9.67774	-72.00175	19.96037	-13.85539	-43.35266	-12.29892	-3.65711	-72.35651	-11.77332	5.20090	-50.05600	-10.80322	1.98051	-34.95549	13.24790	-9.60851	-22.54127	-7.81526	-0.38309	-24.40231	-9.70907	12.55993	-49.23177	1.68034	-8.50805	5.58523	57.92108	-45.39660	-103.68994	85.66983	4.72446	70.19186	63.92649	-37.98726	-99.88479	91.31676	-0.92924	70.21316
332	-4.81066	0.45116	-42.69340	-4.35343	5.01362	-91.09187	-1.85478	-2.27409	-42.64635	-4.44727	0.08374	-91.08769	-1.85478	-2.27409	-42.64635	-4.44727	0.08374	-91.08769	0.16924	5.45691	-45.02836	-17.30120	9.74871	-72.28147	19.87720	-13.91054	-43.55629	-12.22611	-3.91926	-72.63486	-11.71386	5.35254	-50.67738	-10.82514	2.19561	-35.91762	13.01746	-9.79282	-23.55556	-7.87985	-0.19719	-25.40182	-8.68410	12.29365	-50.60070	0.42140	-8.49429	4.43622	58.43038	-46.74911	-102.67426	84.41777	3.56797	69.95543	65.32985	-38.69701	-98.25582	89.17466	-2.58985	70.14474
333	-4.56746	0.21847	-42.76876	-4.53263	4.67321	-91.10726	-1.87407	-2.27106	-42.72049	-4.61992	0.15192	-91.10358	-1.87407	-2.27106	-42.72049	-4.61992	0.15193	-91.10358	0.15036	5.50828	-45.20858	-17.28342	9.78382	-72.86052	19.81304	-13.94024	-43.74365	-12.14196	-4.16059	-73.22776	-11.64123	5.47412	-51.35198	-10.81452	2.40435	-36.87790	12.75024	-9.94129	-24.66882	-7.95763	0.05355	-26.47984	-7.63222	11.85394	-52.02510	-0.77037	-8.47198	3.21386	58.95937	-48.18163	-100.57830	83.41416	2.36857	70.16357	67.77709	-39.39999	-94.89352	87.07003	-3.51123	70.40435
334	-4.33352	-0.02221	-42.93502	-4.61527	4.12573	-91.10255	-1.89781	-2.28647	-42.88594	-4.68821	0.33321	-91.09971	-1.89782	-2.28646	-42.88594	-4.68821	0.33322	-91.09971	0.11776	5.57777	-45.48069	-17.29454	9.80295	-73.53865	19.77267	-13.94534	-44.04816	-12.05525	-4.36080	-73.93252	-11.55548	5.53627	-51.98862	-10.77316	2.57116	-37.82115	12.38293	-10.04767	-25.80362	-8.12420	0.34734	-27.56335	-6.73155	11.26398	-53.13229	-1.91630	-8.42926	1.91698	59.91504	-49.46134	-98.35177	82.56476	1.11392	71.17769	70.91590	-39.83853	-91.21822	85.22395	-3.80759	71.38781
335	-4.33425	-0.09379	-43.06884	-4.54085	3.97477	-91.11133	-1.88736	-2.37891	-43.01602	-4.60952	0.43244	-91.10870	-1.88736	-2.37891	-43.01602	-4.60952	0.43245	-91.10870	0.09395	5.65408	-45.89438	-17.30270	9.82240	-74.04372	19.72682	-13.93793	-44.51548	-11.98695	-4.52319	-74.45766	-11.47348	5.55855	-52.56688	-10.72540	2.70602	-38.77007	11.93993	-10.11067	-26.87813	-8.37026	0.65722	-28.57688	-6.06916	10.67518	-53.81184	-2.96373	-8.40310	0.60185	61.50000	-50.51033	-96.94714	81.82724	-0.15699	72.76471	74.12064	-40.16762	-88.70356	83.86402	-3.79491	72.92137
336	-4.60468	0.13267	-43.11521	-4.36317	4.64120	-91.15842	-1.74187	-2.54511	-43.05492	-4.45068	0.30951	-91.15464	-1.74187	-2.54511	-43.05492	-4.45068	0.30951	-91.15464	0.10589	5.71722	-46.44762	-17.26525	9.84547	-74.24467	19.62782	-13.93356	-45.12847	-11.94802	-4.67422	-74.65530	-11.38060	5.58522	-53.14986	-10.66359	2.83506	-39.75874	11.52418	-10.15946	-27.82968	-8.60612	0.93520	-29.47280	-5.57971	10.20880	-54.27578	-3.86686	-8.43324	-0.64896	63.61888	-51.47922	-96.22829	81.25258	-1.37041	74.60714	77.05524	-40.79431	-87.33522	83.16381	-3.92449	74.74002
337	-5.06960	0.67374	-43.16147	-4.18885	6.00197	-91.25389	-1.43168	-2.73508	-43.09598	-4.32023	-0.01156	-91.24702	-1.43168	-2.73507	-43.09598	-4.32023	-0.01156	-91.24702	0.14277	5.75794	-47.09629	-17.18433	9.87789	-74.23923	19.47697	-13.93394	-45.83737	-11.92423	-4.83888	-74.62766	-11.25241	5.63797	-53.78074	-10.55798	2.95704	-40.77426	11.22757	-10.22041	-28.65719	-8.74197	1.15716	-30.25892	-5.12227	9.83998	-54.78341	-4.67220	-8.51453	-1.79176	66.15359	-52.55608	-95.39446	80.91757	-2.47050	76.90386	79.63714	-41.88234	-86.28408	83.05347	-4.47721	77.06263
338	-5.51616	1.26976	-43.29969	-4.09514	7.28095	-91.36811	-1.13047	-2.86117	-43.23872	-4.27611	-0.31872	-91.35709	-1.13047	-2.86117	-43.23872	-4.27611	-0.31872	-91.35709	0.17593	5.78175	-47.68862	-17.10410	9.91575	-74.26118	19.32867	-13.92361	-46.48642	-11.89183	-5.01753	-74.62939	-11.10176	5.70368	-54.43510	-10.42012	3.05671	-41.77810	11.04535	-10.27650	-29.45805	-8.76491	1.37254	-31.01926	-4.59131	9.45175	-55.39994	-5.45896	-8.59337	-2.84516	69.09284	-53.74717	-94.06185	80.83011	-3.44927	79.86077	81.84826	-43.24095	-85.23331	83.21359	-5.35490	80.07523
339	-5.75879	1.55310	-43.48906	-4.04370	7.66413	-91.45082	-1.07154	-2.89226	-43.43422	-4.24699	-0.38896	-91.43789	-1.07154	-2.89226	-43.43422	-4.24699	-0.38895	-91.43789	0.22327	5.79869	-48.04852	-17.06325	9.92710	-74.44144	19.20950	-13.88845	-46.88377	-11.84598	-5.17995	-74.80602	-10.96187	5.76206	-55.06539	-10.30255	3.14248	-42.76101	10.86871	-10.30354	-30.36143	-8.75789	1.64699	-31.86541	-3.99173	8.95941	-56.03535	-6.23387	-8.63229	-3.85912	72.31292	-54.90410	-92.40623	80.91229	-4.34636	82.86328	83.71441	-44.52230	-84.34536	83.37755	-6.28534	83.12973
340	-5.84656	1.44584	-43.61820	-3.95730	7.11433	-91.47823	-1.28353	-2.90083	-43.56019	-4.14632	-0.23013	-91.46687	-1.28353	-2.90083	-43.56019	-4.14632	-0.23012	-91.46687	0.32913	5.82102	-48.19151	-17.05867	9.88367	-74.75178	19.08594	-13.83337	-47.03596	-11.79917	-5.30076	-75.12668	-10.84297	5.83202	-55.66887	-10.22457	3.22715	-43.72889	10.58580	-10.30581	-31.40401	-8.82359	1.98757	-32.83347	-3.42014	8.36104	-56.60749	-6.97269	-8.65597	-4.91317	75.50938	-55.89407	-90.74735	81.08530	-5.26255	84.97577	85.37920	-45.55054	-83.66236	83.49259	-7.09525	85.27538
341	-5.86727	1.13647	-43.66339	-3.89289	6.22712	-91.45787	-1.59114	-2.94211	-43.59594	-4.05180	-0.02893	-91.44926	-1.59114	-2.94211	-43.59594	-4.05180	-0.02893	-91.44926	0.48724	5.86418	-48.32090	-17.04505	9.79915	-75.18021	18.93636	-13.78046	-47.16195	-11.75921	-5.39268	-75.56851	-10.73948	5.94901	-56.28409	-10.15491	3.28806	-44.65980	10.19120	-10.28882	-32.48728	-8.98661	2.35577	-33.83454	-2.92748	7.72071	-57.13204	-7.72238	-8.69746	-6.11246	78.51743	-56.72144	-89.40076	81.32944	-6.31723	85.94154	87.08229	-46.45372	-83.17910	83.65436	-7.73269	86.25881
342	-5.84829	0.83662	-43.69893	-3.97579	5.57126	-91.42233	-1.82134	-3.00796	-43.62256	-4.11249	0.05749	-91.41561	-1.82134	-3.00796	-43.62256	-4.11249	0.05750	-91.41561	0.64657	5.93242	-48.61042	-16.97059	9.71165	-75.70755	18.78625	-13.75190	-47.45826	-11.73125	-5.48023	-76.10021	-10.64344	6.09148	-56.90546	-10.06936	3.29674	-45.52478	9.76707	-10.24438	-33.47947	-9.19368	2.71675	-34.74363	-2.42882	7.14386	-57.70208	-8.54867	-8.73822	-7.51557	81.49750	-57.51398	-88.38168	81.62720	-7.56534	86.17043	89.01731	-47.25482	-82.86485	84.12897	-8.16315	86.52023
343	-5.87473	0.69664	-43.78502	-4.16378	5.38998	-91.41666	-1.92022	-3.08951	-43.70237	-4.29725	-0.01511	-91.41040	-1.92022	-3.08951	-43.70237	-4.29725	-0.01511	-91.41040	0.78052	6.00494	-49.06360	-16.83383	9.63552	-76.16606	18.64512	-13.74770	-47.93319	-11.72385	-5.55877	-76.54644	-10.53104	6.20774	-57.47279	-9.96967	3.27528	-46.33743	9.38380	-10.18095	-34.36358	-9.37968	3.05808	-35.54753	-1.81954	6.72342	-58.35104	-9.39355	-8.75768	-9.05153	84.67981	-58.35178	-86.89817	81.92239	-8.94803	86.19497	91.21231	-47.55322	-82.11339	85.22945	-8.36229	86.65166
344	-6.03416	0.76938	-43.91635	-4.23093	5.64577	-91.45200	-1.93062	-3.17744	-43.83004	-4.37851	-0.18625	-91.44496	-1.93062	-3.17744	-43.83004	-4.37851	-0.18624	-91.44496	0.89924	6.04640	-49.56344	-16.69522	9.54819	-76.36436	18.48183	-13.73884	-48.46022	-11.73720	-5.60502	-76.72031	-10.38122	6.29968	-57.96504	-9.85356	3.28000	-47.14744	9.07183	-10.13846	-35.24940	-9.48973	3.37735	-36.36129	-1.12481	6.45586	-58.92949	-10.09742	-8.81641	-10.50889	88.17457	-59.09562	-83.73351	82.21004	-10.27279	86.48329	93.40885	-46.99147	-80.02344	86.80489	-8.52298	87.13691
345	-6.34485	1.06397	-44.05615	-4.05541	6.22791	-91.48698	-1.88638	-3.24599	-43.97116	-4.22620	-0.36569	-91.47823	-1.88638	-3.24599	-43.97116	-4.22620	-0.36569	-91.47823	1.00860	6.03794	-50.01482	-16.59678	9.42681	-76.30670	18.28430	-13.69627	-48.93975	-11.76835	-5.61318	-76.63445	-10.21360	6.40169	-58.41607	-9.71672	3.34054	-47.99414	8.84766	-10.15144	-36.21545	-9.48797	3.66597	-37.26920	-0.45716	6.21824	-59.23332	-10.58306	-8.99907	-11.66656	92.07717	-59.48669	-78.74923	82.60960	-11.30618	87.40070	95.27409	-45.82478	-76.74300	88.11178	-9.14364	88.25885
346	-6.73210	1.54846	-44.18179	-3.83833	7.02417	-91.47267	-1.76567	-3.27570	-44.10682	-4.03153	-0.51223	-91.46168	-1.76567	-3.27569	-44.10682	-4.03153	-0.51223	-91.46168	1.10072	5.99146	-50.42710	-16.50357	9.28742	-76.18802	18.08406	-13.61650	-49.38754	-11.81450	-5.60631	-76.48483	-10.06516	6.50799	-58.86170	-9.58132	3.44220	-48.87212	8.69379	-10.20923	-37.17896	-9.41071	3.90760	-38.19006	0.13120	5.86205	-59.27938	-10.93686	-9.26473	-12.49453	96.42877	-59.46395	-73.53870	83.24391	-11.97984	88.96626	97.06487	-44.65012	-73.60222	88.61202	-10.68329	89.94109
347	-7.05995	2.04831	-44.29293	-3.84376	7.85425	-91.41486	-1.58903	-3.28936	-44.23357	-4.05260	-0.63190	-91.40166	-1.58903	-3.28936	-44.23357	-4.05260	-0.63189	-91.40166	1.17917	5.93111	-50.89627	-16.37365	9.17488	-76.21999	17.90355	-13.50983	-49.90884	-11.85704	-5.62049	-76.48566	-9.92884	6.59818	-59.34070	-9.48408	3.55181	-49.73285	8.54389	-10.27783	-37.97686	-9.36506	4.08508	-38.95987	0.68375	5.35984	-59.30402	-11.29084	-9.47503	-13.16682	101.03419	-59.24469	-69.93113	84.06474	-12.44881	90.79685	99.37549	-43.71575	-71.78275	88.59874	-13.12168	91.80134
348	-7.22387	2.35623	-44.40020	-3.98576	8.47362	-91.38354	-1.44647	-3.30364	-44.35233	-4.20678	-0.71613	-91.36854	-1.44647	-3.30364	-44.35233	-4.20678	-0.71613	-91.36854	1.26373	5.87486	-51.48179	-16.22859	9.10874	-76.52833	17.72643	-13.38124	-50.56303	-11.87383	-5.67151	-76.77378	-9.76189	6.70269	-59.89173	-9.42984	3.64003	-50.53997	8.33347	-10.34856	-38.55384	-9.43152	4.19163	-39.52337	1.23931	4.84567	-59.43852	-11.67690	-9.58592	-13.87619	105.51456	-59.01004	-68.51939	84.89525	-12.93185	92.46568	102.32871	-42.95423	-71.51526	88.76814	-15.89063	93.51736
