	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d
544	0.14205	0.43340	0.86410	-0.02580	0.54897	0.92762	0.13084	0.78832	1.53824	-0.02410	0.37090	0.99715	0.15683	0.79512	1.35220	-0.01592	0.34450	1.13375	0.21997	0.68267	1.27369	0.11493	0.54149	1.46167	0.11973	0.50155	1.43134	0.14764	0.46416	1.09121	0.14138	0.36037	0.81110	0.10467	0.47691	0.63379	0.21855	0.29469	0.62420	0.12139	0.55788	0.27020	0.17055	0.18427	0.25646	0.12747	0.58483	0.01218	0.15563	0.10226	0.01917	0.13017	0.59827	0.01160	0.17083	0.09139	0.02001
545	0.14208	0.43330	0.86455	-0.02393	0.55198	0.92812	0.13397	0.79237	1.53327	-0.02589	0.37386	0.99733	0.16182	0.79575	1.34734	-0.01809	0.34708	1.13434	0.22464	0.68148	1.27100	0.11726	0.54200	1.46246	0.12172	0.50207	1.43206	0.14784	0.46418	1.09190	0.14051	0.36018	0.81184	0.10424	0.47653	0.63416	0.21744	0.29377	0.62526	0.12136	0.55736	0.27037	0.16976	0.18324	0.25730	0.12757	0.58480	0.01229	0.15547	0.10194	0.01948	0.13028	0.59824	0.01172	0.17068	0.09106	0.02024
546	0.14210	0.43328	0.86493	-0.02148	0.55553	0.92890	0.13643	0.79617	1.52771	-0.02755	0.37735	0.99729	0.16703	0.79620	1.34208	-0.02033	0.35011	1.13482	0.22931	0.68010	1.26812	0.11958	0.54242	1.46322	0.12364	0.50248	1.43278	0.14807	0.46431	1.09260	0.13963	0.36001	0.81247	0.10376	0.47619	0.63445	0.21633	0.29294	0.62620	0.12128	0.55689	0.27049	0.16895	0.18226	0.25803	0.12772	0.58466	0.01232	0.15533	0.10165	0.01970	0.13044	0.59809	0.01174	0.17053	0.09076	0.02039
547	0.14210	0.43339	0.86523	-0.01857	0.55962	0.92945	0.13807	0.79994	1.52148	-0.02886	0.38145	0.99696	0.17225	0.79648	1.33635	-0.02249	0.35361	1.13502	0.23384	0.67856	1.26500	0.12170	0.54280	1.46402	0.12533	0.50283	1.43356	0.14829	0.46464	1.09324	0.13872	0.35996	0.81304	0.10324	0.47597	0.63475	0.21519	0.29226	0.62695	0.12117	0.55645	0.27059	0.16818	0.18154	0.25858	0.12794	0.58443	0.01234	0.15522	0.10150	0.01982	0.13064	0.59787	0.01172	0.17039	0.09058	0.02045
548	0.14208	0.43360	0.86545	-0.01559	0.56385	0.92910	0.13908	0.80404	1.51432	-0.02982	0.38592	0.99644	0.17738	0.79657	1.32995	-0.02444	0.35733	1.13507	0.23832	0.67672	1.26154	0.12353	0.54318	1.46492	0.12673	0.50319	1.43444	0.14846	0.46508	1.09382	0.13778	0.36002	0.81361	0.10277	0.47588	0.63507	0.21402	0.29167	0.62760	0.12113	0.55602	0.27066	0.16748	0.18110	0.25899	0.12821	0.58422	0.01231	0.15512	0.10153	0.01985	0.13088	0.59766	0.01165	0.17027	0.09057	0.02043
549	0.14202	0.43381	0.86563	-0.01298	0.56770	0.92751	0.13964	0.80847	1.50597	-0.03067	0.39038	0.99587	0.18255	0.79631	1.32271	-0.02621	0.36105	1.13530	0.24283	0.67429	1.25768	0.12511	0.54362	1.46592	0.12791	0.50364	1.43538	0.14853	0.46546	1.09435	0.13682	0.36014	0.81423	0.10244	0.47589	0.63541	0.21279	0.29107	0.62825	0.12123	0.55559	0.27071	0.16682	0.18081	0.25937	0.12854	0.58413	0.01226	0.15513	0.10168	0.01983	0.13117	0.59757	0.01157	0.17025	0.09067	0.02037
550	0.14191	0.43397	0.86580	-0.01093	0.57126	0.92472	0.14001	0.81281	1.49625	-0.03162	0.39492	0.99529	0.18792	0.79561	1.31459	-0.02796	0.36489	1.13577	0.24739	0.67117	1.25335	0.12653	0.54412	1.46700	0.12896	0.50422	1.43632	0.14848	0.46573	1.09489	0.13581	0.36029	0.81488	0.10215	0.47593	0.63575	0.21147	0.29044	0.62898	0.12139	0.55522	0.27077	0.16613	0.18048	0.25978	0.12881	0.58422	0.01228	0.15527	0.10185	0.01978	0.13144	0.59767	0.01158	0.17037	0.09081	0.02029
551	0.14175	0.43411	0.86594	-0.00902	0.57526	0.92110	0.14055	0.81674	1.48535	-0.03274	0.40021	0.99451	0.19342	0.79452	1.30570	-0.02982	0.36917	1.13610	0.25190	0.66754	1.24855	0.12792	0.54456	1.46812	0.13000	0.50481	1.43724	0.14844	0.46593	1.09543	0.13475	0.36046	0.81550	0.10178	0.47595	0.63606	0.21005	0.28979	0.62979	0.12146	0.55492	0.27088	0.16529	0.18008	0.26024	0.12891	0.58443	0.01240	0.15540	0.10204	0.01972	0.13154	0.59788	0.01172	0.17047	0.09096	0.02023
552	0.14158	0.43421	0.86603	-0.00637	0.58001	0.91722	0.14163	0.82043	1.47366	-0.03391	0.40646	0.99331	0.19894	0.79304	1.29621	-0.03176	0.37396	1.13594	0.25634	0.66365	1.24337	0.12938	0.54475	1.46922	0.13118	0.50510	1.43819	0.14846	0.46604	1.09596	0.13366	0.36064	0.81610	0.10127	0.47594	0.63633	0.20864	0.28918	0.63065	0.12136	0.55463	0.27100	0.16431	0.17966	0.26077	0.12881	0.58462	0.01259	0.15536	0.10228	0.01969	0.13145	0.59807	0.01195	0.17038	0.09114	0.02021
553	0.14145	0.43424	0.86605	-0.00242	0.58470	0.91347	0.14351	0.82397	1.46135	-0.03495	0.41285	0.99163	0.20455	0.79104	1.28616	-0.03367	0.37892	1.13536	0.26080	0.65950	1.23792	0.13091	0.54457	1.47019	0.13251	0.50490	1.43918	0.14853	0.46596	1.09645	0.13262	0.36086	0.81666	0.10075	0.47596	0.63655	0.20731	0.28861	0.63150	0.12118	0.55430	0.27107	0.16333	0.17929	0.26132	0.12865	0.58469	0.01276	0.15514	0.10254	0.01974	0.13131	0.59814	0.01218	0.17012	0.09133	0.02029
554	0.14137	0.43415	0.86599	0.00226	0.58836	0.90976	0.14623	0.82714	1.44823	-0.03573	0.41843	0.98964	0.21047	0.78836	1.27541	-0.03551	0.38375	1.13466	0.26552	0.65487	1.23218	0.13246	0.54411	1.47097	0.13383	0.50431	1.44011	0.14854	0.46568	1.09689	0.13165	0.36108	0.81719	0.10034	0.47608	0.63675	0.20604	0.28806	0.63227	0.12103	0.55399	0.27111	0.16241	0.17897	0.26183	0.12858	0.58467	0.01292	0.15497	0.10276	0.01989	0.13126	0.59811	0.01240	0.16990	0.09149	0.02047
555	0.14128	0.43400	0.86585	0.00623	0.59110	0.90583	0.14942	0.82968	1.43388	-0.03636	0.42321	0.98766	0.21683	0.78484	1.26377	-0.03741	0.38867	1.13410	0.27056	0.64947	1.22597	0.13395	0.54366	1.47156	0.13493	0.50369	1.44090	0.14840	0.46535	1.09726	0.13072	0.36124	0.81772	0.10003	0.47628	0.63699	0.20475	0.28748	0.63297	0.12092	0.55376	0.27119	0.16153	0.17868	0.26227	0.12865	0.58464	0.01319	0.15499	0.10292	0.02010	0.13135	0.59808	0.01272	0.16989	0.09162	0.02073
556	0.14111	0.43388	0.86568	0.00877	0.59397	0.90168	0.15259	0.83182	1.41800	-0.03699	0.42809	0.98597	0.22340	0.78043	1.25119	-0.03949	0.39418	1.13379	0.27569	0.64324	1.21924	0.13539	0.54342	1.47202	0.13582	0.50334	1.44149	0.14813	0.46516	1.09756	0.12972	0.36136	0.81828	0.09973	0.47651	0.63727	0.20335	0.28687	0.63371	0.12078	0.55357	0.27133	0.16061	0.17841	0.26272	0.12880	0.58465	0.01359	0.15511	0.10307	0.02033	0.13150	0.59809	0.01317	0.17000	0.09177	0.02102
557	0.14087	0.43385	0.86549	0.01062	0.59780	0.89773	0.15561	0.83410	1.40075	-0.03759	0.43389	0.98451	0.22976	0.77527	1.23787	-0.04171	0.40045	1.13360	0.28056	0.63637	1.21219	0.13685	0.54338	1.47241	0.13666	0.50325	1.44193	0.14778	0.46513	1.09782	0.12859	0.36152	0.81888	0.09940	0.47675	0.63756	0.20184	0.28625	0.63450	0.12065	0.55341	0.27148	0.15967	0.17812	0.26323	0.12890	0.58468	0.01399	0.15514	0.10320	0.02052	0.13160	0.59813	0.01360	0.17003	0.09189	0.02123
558	0.14059	0.43386	0.86524	0.01314	0.60267	0.89423	0.15879	0.83669	1.38277	-0.03803	0.44071	0.98290	0.23565	0.76962	1.22422	-0.04381	0.40727	1.13319	0.28503	0.62911	1.20521	0.13829	0.54338	1.47278	0.13748	0.50327	1.44230	0.14740	0.46515	1.09804	0.12735	0.36173	0.81942	0.09907	0.47703	0.63780	0.20032	0.28564	0.63526	0.12060	0.55329	0.27161	0.15882	0.17776	0.26373	0.12890	0.58472	0.01423	0.15505	0.10326	0.02066	0.13159	0.59817	0.01384	0.16993	0.09193	0.02134
559	0.14033	0.43384	0.86491	0.01690	0.60811	0.89094	0.16256	0.83911	1.36457	-0.03822	0.44816	0.98082	0.24131	0.76357	1.21060	-0.04570	0.41432	1.13225	0.28938	0.62152	1.19852	0.13958	0.54334	1.47316	0.13822	0.50327	1.44264	0.14703	0.46508	1.09821	0.12604	0.36186	0.81983	0.09872	0.47730	0.63795	0.19889	0.28500	0.63588	0.12064	0.55325	0.27170	0.15813	0.17736	0.26415	0.12888	0.58474	0.01433	0.15497	0.10328	0.02076	0.13155	0.59819	0.01390	0.16982	0.09192	0.02141
560	0.14013	0.43369	0.86449	0.02133	0.61369	0.88761	0.16703	0.84051	1.34628	-0.03818	0.45584	0.97831	0.24720	0.75689	1.19713	-0.04742	0.42146	1.13084	0.29397	0.61353	1.19212	0.14071	0.54322	1.47349	0.13894	0.50321	1.44291	0.14672	0.46489	1.09835	0.12473	0.36179	0.82009	0.09833	0.47745	0.63801	0.19760	0.28427	0.63636	0.12071	0.55325	0.27177	0.15759	0.17700	0.26440	0.12891	0.58473	0.01433	0.15494	0.10334	0.02083	0.13158	0.59818	0.01388	0.16977	0.09194	0.02149
561	0.14003	0.43342	0.86401	0.02567	0.61921	0.88420	0.17203	0.84066	1.32777	-0.03788	0.46341	0.97563	0.25344	0.74939	1.18377	-0.04893	0.42850	1.12920	0.29882	0.60521	1.18588	0.14183	0.54297	1.47370	0.13978	0.50305	1.44303	0.14655	0.46462	1.09847	0.12350	0.36149	0.82026	0.09789	0.47741	0.63798	0.19644	0.28341	0.63673	0.12076	0.55322	0.27181	0.15712	0.17667	0.26452	0.12901	0.58464	0.01426	0.15495	0.10349	0.02076	0.13170	0.59809	0.01378	0.16975	0.09205	0.02146
562	0.14001	0.43304	0.86348	0.02984	0.62447	0.88083	0.17730	0.84020	1.30866	-0.03728	0.47057	0.97293	0.25975	0.74119	1.17039	-0.05001	0.43519	1.12752	0.30361	0.59664	1.17970	0.14300	0.54260	1.47381	0.14074	0.50276	1.44306	0.14652	0.46426	1.09856	0.12238	0.36116	0.82037	0.09743	0.47727	0.63791	0.19534	0.28254	0.63703	0.12078	0.55316	0.27180	0.15668	0.17628	0.26457	0.12913	0.58449	0.01409	0.15497	0.10366	0.02056	0.13188	0.59792	0.01359	0.16974	0.09220	0.02128
563	0.13998	0.43262	0.86287	0.03426	0.62946	0.87783	0.18257	0.83977	1.28838	-0.03633	0.47727	0.97021	0.26575	0.73252	1.15674	-0.05052	0.44140	1.12579	0.30797	0.58774	1.17348	0.14413	0.54219	1.47384	0.14160	0.50240	1.44304	0.14651	0.46376	1.09853	0.12123	0.36099	0.82044	0.09694	0.47723	0.63784	0.19422	0.28181	0.63724	0.12076	0.55310	0.27175	0.15625	0.17579	0.26460	0.12922	0.58431	0.01388	0.15499	0.10374	0.02033	0.13204	0.59773	0.01335	0.16976	0.09226	0.02103
564	0.13988	0.43222	0.86218	0.03916	0.63463	0.87570	0.18769	0.83945	1.26649	-0.03502	0.48384	0.96755	0.27121	0.72354	1.14256	-0.05064	0.44742	1.12393	0.31168	0.57846	1.16706	0.14515	0.54182	1.47378	0.14222	0.50204	1.44301	0.14638	0.46313	1.09837	0.11996	0.36104	0.82048	0.09638	0.47738	0.63781	0.19305	0.28128	0.63737	0.12071	0.55306	0.27170	0.15587	0.17531	0.26462	0.12930	0.58421	0.01372	0.15499	0.10368	0.02017	0.13219	0.59761	0.01317	0.16975	0.09219	0.02082
565	0.13968	0.43187	0.86141	0.04446	0.64054	0.87464	0.19306	0.83885	1.24312	-0.03340	0.49077	0.96500	0.27621	0.71406	1.12777	-0.05069	0.45371	1.12190	0.31468	0.56885	1.16033	0.14609	0.54155	1.47358	0.14267	0.50176	1.44286	0.14607	0.46249	1.09805	0.11858	0.36115	0.82053	0.09578	0.47763	0.63785	0.19191	0.28089	0.63741	0.12067	0.55306	0.27169	0.15562	0.17499	0.26459	0.12944	0.58425	0.01369	0.15494	0.10356	0.02007	0.13236	0.59765	0.01314	0.16969	0.09207	0.02070
566	0.13944	0.43153	0.86056	0.04990	0.64745	0.87432	0.19946	0.83740	1.21872	-0.03148	0.49844	0.96252	0.28120	0.70365	1.11268	-0.05081	0.46054	1.11975	0.31711	0.55881	1.15349	0.14706	0.54130	1.47317	0.14312	0.50154	1.44247	0.14556	0.46187	1.09759	0.11715	0.36114	0.82054	0.09520	0.47791	0.63791	0.19085	0.28046	0.63739	0.12062	0.55315	0.27175	0.15548	0.17483	0.26450	0.12967	0.58444	0.01387	0.15485	0.10356	0.02006	0.13259	0.59783	0.01333	0.16957	0.09203	0.02070
567	0.13913	0.43112	0.85961	0.05516	0.65535	0.87417	0.20742	0.83466	1.19381	-0.02924	0.50698	0.96011	0.28653	0.69193	1.09777	-0.05088	0.46787	1.11747	0.31917	0.54812	1.14702	0.14805	0.54101	1.47254	0.14363	0.50133	1.44181	0.14486	0.46117	1.09697	0.11566	0.36094	0.82043	0.09465	0.47821	0.63787	0.18983	0.27986	0.63727	0.12049	0.55339	0.27179	0.15537	0.17469	0.26431	0.12989	0.58469	0.01416	0.15471	0.10368	0.02010	0.13279	0.59809	0.01365	0.16939	0.09210	0.02077
568	0.13877	0.43059	0.85856	0.06004	0.66394	0.87402	0.21670	0.83055	1.16908	-0.02682	0.51613	0.95789	0.29189	0.67919	1.08348	-0.05074	0.47540	1.11510	0.32090	0.53682	1.14129	0.14902	0.54071	1.47176	0.14419	0.50112	1.44097	0.14400	0.46028	1.09621	0.11412	0.36057	0.82013	0.09410	0.47849	0.63762	0.18878	0.27912	0.63705	0.12031	0.55380	0.27176	0.15522	0.17448	0.26400	0.12990	0.58493	0.01436	0.15451	0.10382	0.02001	0.13280	0.59833	0.01385	0.16914	0.09218	0.02069
569	0.13841	0.42998	0.85743	0.06471	0.67263	0.87396	0.22643	0.82546	1.14518	-0.02451	0.52537	0.95598	0.29662	0.66627	1.06996	-0.05028	0.48274	1.11273	0.32220	0.52531	1.13623	0.14998	0.54050	1.47094	0.14478	0.50100	1.44010	0.14314	0.45923	1.09537	0.11260	0.36009	0.81961	0.09356	0.47870	0.63712	0.18777	0.27843	0.63674	0.12019	0.55437	0.27164	0.15506	0.17431	0.26360	0.12967	0.58511	0.01434	0.15426	0.10388	0.01973	0.13258	0.59851	0.01383	0.16887	0.09221	0.02042
570	0.13813	0.42940	0.85629	0.06972	0.68092	0.87404	0.23575	0.81966	1.12218	-0.02231	0.53440	0.95437	0.30042	0.65372	1.05718	-0.04950	0.48974	1.11046	0.32298	0.51398	1.13162	0.15097	0.54037	1.47007	0.14541	0.50092	1.43922	0.14247	0.45814	1.09453	0.11116	0.35963	0.81894	0.09310	0.47896	0.63647	0.18691	0.27790	0.63637	0.12023	0.55507	0.27150	0.15501	0.17434	0.26313	0.12941	0.58527	0.01418	0.15403	0.10384	0.01935	0.13231	0.59867	0.01365	0.16865	0.09218	0.02009
571	0.13799	0.42893	0.85516	0.07550	0.68880	0.87441	0.24430	0.81279	1.09964	-0.01981	0.54335	0.95314	0.30353	0.64118	1.04508	-0.04834	0.49670	1.10848	0.32326	0.50282	1.12737	0.15203	0.54015	1.46905	0.14612	0.50075	1.43821	0.14205	0.45717	1.09369	0.10974	0.35934	0.81823	0.09276	0.47943	0.63584	0.18618	0.27751	0.63592	0.12048	0.55587	0.27136	0.15518	0.17455	0.26261	0.12931	0.58546	0.01398	0.15385	0.10376	0.01893	0.13222	0.59886	0.01342	0.16849	0.09214	0.01979
572	0.13794	0.42856	0.85407	0.08177	0.69671	0.87561	0.25240	0.80415	1.07748	-0.01669	0.55229	0.95249	0.30656	0.62785	1.03370	-0.04676	0.50384	1.10692	0.32325	0.49169	1.12354	0.15313	0.53974	1.46783	0.14687	0.50042	1.43695	0.14175	0.45639	1.09281	0.10831	0.35930	0.81759	0.09254	0.48020	0.63533	0.18548	0.27712	0.63542	0.12085	0.55667	0.27123	0.15563	0.17474	0.26209	0.12941	0.58565	0.01380	0.15378	0.10368	0.01855	0.13232	0.59904	0.01323	0.16843	0.09208	0.01952
573	0.13790	0.42819	0.85304	0.08783	0.70499	0.87832	0.26059	0.79334	1.05604	-0.01299	0.56088	0.95256	0.30990	0.61327	1.02316	-0.04482	0.51082	1.10563	0.32314	0.48047	1.12022	0.15422	0.53914	1.46644	0.14758	0.49996	1.43547	0.14139	0.45573	1.09185	0.10682	0.35943	0.81703	0.09231	0.48111	0.63494	0.18478	0.27667	0.63492	0.12117	0.55734	0.27111	0.15626	0.17468	0.26165	0.12958	0.58578	0.01372	0.15386	0.10358	0.01830	0.13249	0.59918	0.01318	0.16850	0.09198	0.01932
574	0.13776	0.42771	0.85202	0.09336	0.71364	0.88263	0.26887	0.78076	1.03575	-0.00887	0.56884	0.95308	0.31332	0.59777	1.01358	-0.04262	0.51701	1.10406	0.32285	0.46913	1.11736	0.15523	0.53834	1.46498	0.14814	0.49932	1.43391	0.14084	0.45507	1.09081	0.10522	0.35960	0.81646	0.09196	0.48196	0.63459	0.18404	0.27620	0.63434	0.12138	0.55779	0.27094	0.15694	0.17438	0.26123	0.12968	0.58588	0.01373	0.15403	0.10341	0.01818	0.13259	0.59928	0.01324	0.16866	0.09179	0.01921
575	0.13749	0.42712	0.85096	0.09889	0.72261	0.88789	0.27684	0.76746	1.01716	-0.00438	0.57649	0.95351	0.31616	0.58233	1.00500	-0.04017	0.52228	1.10174	0.32211	0.45792	1.11487	0.15614	0.53741	1.46357	0.14857	0.49850	1.43246	0.14011	0.45430	1.08972	0.10347	0.35971	0.81580	0.09145	0.48263	0.63419	0.18324	0.27576	0.63363	0.12152	0.55803	0.27071	0.15764	0.17400	0.26075	0.12972	0.58599	0.01370	0.15422	0.10314	0.01811	0.13260	0.59940	0.01328	0.16883	0.09149	0.01913
576	0.13715	0.42646	0.84987	0.10528	0.73207	0.89355	0.28428	0.75442	1.00079	0.00050	0.58462	0.95345	0.31807	0.56784	0.99727	-0.03742	0.52727	1.09879	0.32086	0.44722	1.11259	0.15702	0.53645	1.46228	0.14901	0.49760	1.43121	0.13930	0.45339	1.08860	0.10160	0.35967	0.81508	0.09087	0.48308	0.63373	0.18236	0.27527	0.63283	0.12168	0.55817	0.27045	0.15834	0.17367	0.26018	0.12971	0.58606	0.01358	0.15442	0.10284	0.01795	0.13257	0.59948	0.01320	0.16902	0.09118	0.01897
577	0.13685	0.42575	0.84883	0.11288	0.74205	0.89973	0.29134	0.74185	0.98671	0.00582	0.59353	0.95299	0.31930	0.55435	0.99022	-0.03426	0.53260	1.09572	0.31938	0.43726	1.11039	0.15794	0.53556	1.46112	0.14956	0.49678	1.43006	0.13857	0.45238	1.08752	0.09970	0.35938	0.81434	0.09035	0.48336	0.63323	0.18145	0.27459	0.63206	0.12190	0.55831	0.27022	0.15909	0.17335	0.25961	0.12970	0.58604	0.01341	0.15462	0.10256	0.01765	0.13256	0.59945	0.01305	0.16923	0.09091	0.01866
578	0.13667	0.42502	0.84787	0.12135	0.75185	0.90666	0.29814	0.72950	0.97435	0.01161	0.60270	0.95271	0.32036	0.54153	0.98380	-0.03076	0.53839	1.09302	0.31799	0.42804	1.10817	0.15893	0.53476	1.46001	0.15018	0.49614	1.42885	0.13804	0.45133	1.08652	0.09784	0.35890	0.81360	0.08995	0.48352	0.63274	0.18056	0.27371	0.63137	0.12219	0.55849	0.27007	0.15987	0.17294	0.25910	0.12972	0.58596	0.01330	0.15476	0.10233	0.01725	0.13260	0.59937	0.01292	0.16938	0.09068	0.01821
579	0.13655	0.42431	0.84702	0.13025	0.76044	0.91431	0.30449	0.71745	0.96343	0.01768	0.61123	0.95313	0.32152	0.52932	0.97824	-0.02711	0.54426	1.09087	0.31675	0.41940	1.10594	0.15991	0.53402	1.45887	0.15078	0.49564	1.42753	0.13761	0.45030	1.08561	0.09603	0.35844	0.81291	0.08962	0.48366	0.63232	0.17968	0.27282	0.63074	0.12256	0.55872	0.26998	0.16059	0.17244	0.25867	0.12983	0.58600	0.01324	0.15475	0.10212	0.01687	0.13275	0.59939	0.01285	0.16938	0.09049	0.01775
580	0.13637	0.42366	0.84634	0.13932	0.76722	0.92263	0.31016	0.70617	0.95452	0.02385	0.61851	0.95442	0.32264	0.51808	0.97382	-0.02351	0.54973	1.08918	0.31544	0.41123	1.10379	0.16079	0.53325	1.45776	0.15126	0.49513	1.42623	0.13706	0.44932	1.08484	0.09428	0.35817	0.81236	0.08932	0.48388	0.63202	0.17872	0.27206	0.63023	0.12298	0.55897	0.26994	0.16107	0.17201	0.25838	0.13003	0.58620	0.01317	0.15456	0.10192	0.01661	0.13302	0.59958	0.01277	0.16920	0.09030	0.01742
581	0.13612	0.42306	0.84590	0.14815	0.77241	0.93184	0.31505	0.69608	0.94852	0.02988	0.62455	0.95654	0.32347	0.50804	0.97074	-0.02005	0.55443	1.08785	0.31387	0.40353	1.10197	0.16155	0.53233	1.45679	0.15163	0.49440	1.42513	0.13642	0.44841	1.08428	0.09272	0.35803	0.81203	0.08908	0.48417	0.63187	0.17765	0.27143	0.62994	0.12338	0.55921	0.26994	0.16123	0.17175	0.25821	0.13025	0.58645	0.01307	0.15432	0.10170	0.01646	0.13332	0.59982	0.01268	0.16897	0.09008	0.01727
