	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d
2433	-0.00001	-0.00029	0.00017	-0.00028	-0.01319	0.00946	0.17871	-0.07596	0.09302	0.00525	-0.00100	0.00555	0.00616	0.00012	0.00200	0.00082	-0.00090	0.00007	0.00574	0.00259	0.00355	0.00498	-0.00162	0.00425	0.00021	-0.00048	0.00032	0.01108	-0.00685	0.00598	-0.04643	0.02800	0.00675	0.00515	0.00233	-0.00070	-0.00043	0.00009	-0.00035	-0.00043	0.00009	-0.00035	0.00000	-0.00002	-0.00000	-0.00674	0.00164	0.03954	-0.00183	-0.00068	0.00477	-0.00130	-0.00001	-0.00018	-0.00130	-0.00001	-0.00018	0.00003	-0.00000	0.00000	0.37921	-0.87097	0.46955
2434	0.00002	-0.00015	0.00019	0.00093	-0.00749	0.01025	0.13235	-0.07141	0.10913	0.00360	-0.00115	0.00650	0.00567	0.00063	0.00240	0.00120	-0.00099	0.00084	0.00569	0.00232	0.00356	0.00470	-0.00217	0.00465	-0.00020	-0.00034	0.00081	0.00847	-0.00433	0.00414	-0.04160	0.01259	0.01657	0.00475	0.00292	0.00050	-0.00026	-0.00001	0.00034	-0.00026	-0.00001	0.00034	-0.00000	-0.00001	0.00000	-0.01396	0.00425	0.02562	-0.00104	0.00040	0.00315	-0.00098	-0.00028	0.00076	-0.00098	-0.00028	0.00076	0.00002	-0.00001	0.00000	0.31439	-0.91569	0.49880
2435	0.00005	-0.00008	0.00018	0.00266	-0.00450	0.00946	0.07820	-0.05544	0.13979	0.00269	-0.00175	0.00700	0.00489	0.00078	0.00266	0.00118	-0.00105	0.00123	0.00601	0.00140	0.00252	0.00383	-0.00197	0.00440	-0.00016	-0.00050	0.00079	0.00249	-0.00152	0.00525	-0.02813	0.00490	0.02299	0.00138	0.00232	0.00228	0.00017	-0.00038	0.00095	0.00017	-0.00038	0.00095	-0.00000	0.00001	0.00000	0.00038	0.01356	-0.00449	-0.00220	0.00067	-0.00115	0.00071	-0.00049	0.00170	0.00071	-0.00049	0.00170	-0.00001	-0.00001	0.00001	0.37752	-0.82916	0.52833
2436	0.00002	-0.00011	0.00016	0.00125	-0.00582	0.00841	0.03853	-0.05606	0.16473	0.00228	-0.00181	0.00706	0.00427	0.00118	0.00221	0.00101	-0.00129	0.00101	0.00623	0.00118	0.00118	0.00270	-0.00133	0.00370	0.00007	-0.00066	0.00057	0.00019	-0.00026	0.00656	-0.01417	0.00677	0.01634	-0.00329	0.00076	0.00282	0.00049	-0.00043	0.00110	0.00049	-0.00043	0.00110	-0.00000	0.00002	0.00000	0.01282	0.02254	-0.02149	-0.00368	0.00009	-0.00398	0.00204	-0.00040	0.00176	0.00204	-0.00040	0.00176	-0.00002	-0.00001	0.00000	0.51099	-0.63997	0.52939
2437	-0.00010	-0.00015	0.00014	-0.00495	-0.00712	0.00771	0.01052	-0.08336	0.15400	0.00173	-0.00131	0.00709	0.00361	0.00203	0.00129	0.00096	-0.00160	0.00064	0.00573	0.00160	0.00058	0.00206	-0.00056	0.00291	0.00024	-0.00032	0.00065	0.00273	0.00011	0.00473	-0.00207	0.01213	-0.00316	-0.00720	-0.00156	0.00158	0.00045	0.00038	0.00067	0.00045	0.00038	0.00067	0.00000	0.00001	0.00000	0.01010	0.02179	-0.01239	-0.00409	-0.00049	-0.00291	0.00186	0.00008	0.00058	0.00186	0.00008	0.00058	-0.00001	0.00000	0.00000	0.57598	-0.49626	0.45863
2438	-0.00022	-0.00012	0.00011	-0.01097	-0.00532	0.00628	-0.01133	-0.11209	0.10089	0.00060	-0.00096	0.00697	0.00276	0.00257	0.00084	0.00104	-0.00177	0.00075	0.00451	0.00144	0.00113	0.00235	0.00022	0.00242	0.00027	0.00053	0.00103	0.00619	0.00115	0.00066	0.00860	0.01470	-0.02307	-0.00910	-0.00342	-0.00030	0.00015	0.00153	0.00011	0.00015	0.00153	0.00011	0.00001	0.00000	-0.00000	-0.00126	0.01134	0.00796	-0.00324	-0.00078	0.00021	0.00043	0.00073	-0.00109	0.00043	0.00073	-0.00109	0.00001	0.00001	-0.00000	0.53096	-0.49523	0.32565
2439	-0.00022	-0.00006	0.00006	-0.01105	-0.00250	0.00352	-0.01995	-0.11433	0.03911	-0.00115	-0.00090	0.00568	0.00212	0.00178	0.00148	0.00107	-0.00160	0.00141	0.00314	0.00019	0.00214	0.00314	0.00098	0.00219	0.00018	0.00132	0.00115	0.00602	0.00326	-0.00194	0.01844	0.00996	-0.03000	-0.00883	-0.00285	-0.00145	-0.00010	0.00174	0.00014	-0.00010	0.00174	0.00014	0.00001	-0.00000	-0.00000	-0.00801	0.00024	0.01694	-0.00173	-0.00082	0.00196	-0.00085	0.00102	-0.00189	-0.00085	0.00102	-0.00189	0.00002	0.00002	-0.00000	0.41666	-0.56923	0.21359
2440	-0.00011	-0.00004	0.00003	-0.00558	-0.00185	0.00155	-0.00847	-0.09008	0.00871	-0.00274	-0.00067	0.00290	0.00189	-0.00019	0.00287	0.00080	-0.00096	0.00207	0.00243	-0.00099	0.00236	0.00339	0.00158	0.00186	0.00007	0.00158	0.00079	0.00085	0.00503	-0.00113	0.02601	0.00065	-0.02028	-0.00684	0.00008	-0.00124	-0.00012	0.00055	0.00085	-0.00012	0.00055	0.00085	0.00000	-0.00000	0.00000	-0.00464	-0.00482	0.00787	-0.00017	-0.00011	0.00124	-0.00079	0.00055	-0.00116	-0.00079	0.00055	-0.00116	0.00001	0.00001	-0.00000	0.24852	-0.56579	0.19184
2441	0.00002	-0.00006	0.00005	0.00087	-0.00283	0.00269	0.02025	-0.05970	0.01987	-0.00279	-0.00019	0.00021	0.00172	-0.00176	0.00382	0.00027	-0.00013	0.00212	0.00276	-0.00097	0.00128	0.00238	0.00163	0.00157	-0.00002	0.00121	0.00047	-0.00535	0.00476	0.00208	0.02659	-0.00387	-0.00279	-0.00410	0.00279	-0.00003	-0.00003	-0.00098	0.00148	-0.00003	-0.00098	0.00148	-0.00001	-0.00000	0.00001	0.00216	-0.00623	-0.00630	0.00115	0.00114	-0.00021	0.00027	-0.00036	0.00028	0.00027	-0.00036	0.00028	0.00000	-0.00001	0.00000	0.06357	-0.44142	0.24335
2442	0.00010	-0.00004	0.00010	0.00523	-0.00264	0.00532	0.05125	-0.03514	0.05843	-0.00096	-0.00025	-0.00036	0.00130	-0.00188	0.00361	-0.00018	0.00049	0.00158	0.00356	-0.00040	-0.00013	0.00056	0.00107	0.00193	-0.00013	0.00038	0.00056	-0.00764	0.00281	0.00546	0.01917	-0.00230	0.00786	-0.00213	0.00317	0.00094	-0.00001	-0.00155	0.00123	-0.00001	-0.00155	0.00123	-0.00001	-0.00000	0.00000	0.00609	-0.00930	-0.00935	0.00187	0.00125	-0.00042	0.00100	-0.00091	0.00107	0.00100	-0.00091	0.00107	-0.00001	-0.00001	0.00000	-0.01209	-0.32582	0.31107
2443	0.00013	-0.00002	0.00011	0.00631	-0.00147	0.00569	0.05747	-0.00747	0.10255	0.00123	-0.00141	0.00134	0.00083	-0.00110	0.00271	-0.00029	0.00084	0.00100	0.00337	-0.00067	-0.00033	-0.00080	0.00045	0.00293	-0.00023	-0.00051	0.00070	-0.00548	0.00083	0.00737	0.01274	-0.00408	0.00597	-0.00201	0.00168	0.00093	-0.00008	-0.00088	0.00016	-0.00008	-0.00088	0.00016	-0.00001	-0.00000	0.00000	0.01146	-0.01508	0.00096	0.00142	-0.00075	0.00072	0.00087	-0.00074	0.00080	0.00087	-0.00074	0.00080	-0.00001	-0.00001	0.00000	0.10510	-0.34399	0.36419
2444	0.00005	-0.00005	0.00007	0.00274	-0.00275	0.00358	0.02380	0.02837	0.12486	0.00186	-0.00285	0.00329	0.00046	-0.00047	0.00205	-0.00013	0.00102	0.00086	0.00122	-0.00185	0.00113	-0.00081	0.00037	0.00356	-0.00021	-0.00091	0.00050	-0.00139	-0.00055	0.00714	0.01654	-0.01286	-0.00147	-0.00338	0.00003	0.00050	-0.00013	0.00024	-0.00086	-0.00013	0.00024	-0.00086	0.00000	-0.00001	-0.00000	0.02289	-0.02181	0.01478	-0.00021	-0.00319	0.00221	0.00012	-0.00019	0.00020	0.00012	-0.00019	0.00020	-0.00000	-0.00000	0.00000	0.31736	-0.42766	0.38123
2445	-0.00010	-0.00016	0.00004	-0.00486	-0.00685	0.00261	-0.02519	0.04925	0.10530	0.00074	-0.00290	0.00337	0.00016	-0.00029	0.00177	-0.00001	0.00101	0.00093	-0.00220	-0.00269	0.00328	0.00020	0.00078	0.00312	-0.00012	-0.00052	0.00020	0.00241	-0.00149	0.00496	0.02537	-0.02021	-0.00486	-0.00433	-0.00062	0.00036	-0.00007	0.00082	-0.00113	-0.00007	0.00082	-0.00113	0.00001	-0.00001	-0.00000	0.03337	-0.02505	0.02139	-0.00202	-0.00376	0.00304	-0.00081	0.00017	-0.00008	-0.00081	0.00017	-0.00008	0.00000	0.00000	0.00000	0.43629	-0.39778	0.33248
2446	-0.00024	-0.00020	0.00008	-0.01198	-0.00855	0.00487	-0.05124	0.03022	0.05815	-0.00075	-0.00098	0.00137	0.00013	-0.00019	0.00127	-0.00006	0.00072	0.00061	-0.00500	-0.00237	0.00478	0.00106	0.00126	0.00220	-0.00009	0.00030	0.00027	0.00530	-0.00208	0.00176	0.02419	-0.01658	0.00069	-0.00295	-0.00016	0.00077	0.00009	0.00040	-0.00078	0.00009	0.00040	-0.00078	0.00001	-0.00001	-0.00000	0.02949	-0.01875	0.01772	-0.00266	-0.00225	0.00259	-0.00138	0.00016	-0.00017	-0.00138	0.00016	-0.00017	0.00001	0.00000	0.00000	0.37989	-0.21283	0.22881
2447	-0.00027	-0.00008	0.00015	-0.01401	-0.00402	0.00785	-0.05124	-0.01190	0.02694	-0.00138	0.00171	-0.00110	0.00039	0.00018	0.00021	-0.00002	0.00020	-0.00006	-0.00565	-0.00155	0.00476	0.00096	0.00147	0.00161	-0.00014	0.00094	0.00078	0.00739	-0.00261	-0.00083	0.00916	-0.00197	0.01235	0.00044	0.00077	0.00153	0.00020	-0.00053	-0.00034	0.00020	-0.00053	-0.00034	0.00000	-0.00001	-0.00000	0.00948	-0.00486	0.01211	-0.00150	-0.00036	0.00165	-0.00139	-0.00002	-0.00045	-0.00139	-0.00002	-0.00045	0.00002	-0.00000	0.00000	0.22633	-0.04051	0.14279
2448	-0.00020	0.00008	0.00015	-0.01037	0.00286	0.00757	-0.04678	-0.03495	0.03614	-0.00095	0.00326	-0.00201	0.00053	0.00086	-0.00082	0.00024	-0.00019	-0.00047	-0.00430	-0.00184	0.00337	0.00020	0.00145	0.00142	-0.00018	0.00117	0.00136	0.00695	-0.00251	-0.00111	-0.00678	0.01461	0.02034	0.00324	0.00140	0.00198	0.00017	-0.00112	-0.00006	0.00017	-0.00112	-0.00006	-0.00000	-0.00001	-0.00000	-0.00823	0.00531	0.01434	0.00047	0.00019	0.00160	-0.00104	-0.00005	-0.00080	-0.00104	-0.00005	-0.00080	0.00002	-0.00000	-0.00000	0.08501	-0.05718	0.14152
2449	-0.00007	0.00014	0.00009	-0.00378	0.00559	0.00422	-0.04022	-0.03086	0.06380	0.00013	0.00259	-0.00028	0.00022	0.00168	-0.00109	0.00042	-0.00016	-0.00042	-0.00281	-0.00383	0.00202	-0.00037	0.00147	0.00148	-0.00014	0.00111	0.00160	0.00224	-0.00126	0.00138	-0.01346	0.02450	0.01734	0.00340	0.00116	0.00163	0.00008	-0.00101	0.00020	0.00008	-0.00101	0.00020	-0.00000	-0.00001	0.00000	-0.00455	0.00555	0.02291	0.00131	-0.00113	0.00237	-0.00047	0.00018	-0.00080	-0.00047	0.00018	-0.00080	0.00001	0.00000	-0.00000	-0.01177	-0.22558	0.21666
2450	0.00004	0.00010	0.00005	0.00163	0.00379	0.00208	-0.01869	-0.02893	0.07724	0.00129	0.00023	0.00312	-0.00049	0.00246	-0.00079	0.00015	0.00020	-0.00039	-0.00284	-0.00587	0.00203	-0.00057	0.00179	0.00192	-0.00014	0.00087	0.00135	-0.00371	-0.00058	0.00490	-0.01535	0.02520	0.00593	0.00158	0.00001	0.00067	0.00009	-0.00051	0.00046	0.00009	-0.00051	0.00046	-0.00000	-0.00000	0.00000	0.01718	0.00252	0.02766	0.00006	-0.00332	0.00254	0.00030	0.00047	-0.00034	0.00030	0.00047	-0.00034	0.00001	0.00001	-0.00000	-0.07003	-0.33859	0.29851
2451	0.00004	0.00006	0.00006	0.00211	0.00234	0.00292	0.01311	-0.03863	0.07728	0.00172	-0.00199	0.00575	-0.00150	0.00291	-0.00055	-0.00045	0.00055	-0.00061	-0.00370	-0.00563	0.00285	-0.00088	0.00214	0.00261	-0.00034	0.00038	0.00075	-0.00556	-0.00195	0.00705	-0.01941	0.01891	-0.00670	0.00012	-0.00145	-0.00057	0.00017	-0.00011	0.00054	0.00017	-0.00011	0.00054	0.00000	0.00000	0.00000	0.03603	0.00344	0.02231	-0.00203	-0.00466	0.00142	0.00096	0.00051	0.00038	0.00096	0.00051	0.00038	-0.00000	0.00001	0.00000	-0.07313	-0.27860	0.33127
2452	-0.00004	0.00010	0.00008	-0.00251	0.00408	0.00356	0.03798	-0.04023	0.08773	0.00074	-0.00269	0.00607	-0.00250	0.00291	-0.00050	-0.00088	0.00067	-0.00072	-0.00375	-0.00324	0.00309	-0.00146	0.00199	0.00310	-0.00075	-0.00023	0.00012	-0.00253	-0.00317	0.00737	-0.02459	0.01027	-0.01400	0.00072	-0.00230	-0.00168	0.00019	-0.00002	0.00023	0.00019	-0.00002	0.00023	0.00000	-0.00000	0.00000	0.03609	0.00610	0.00961	-0.00279	-0.00447	-0.00029	0.00117	0.00019	0.00118	0.00117	0.00019	0.00118	-0.00001	0.00000	0.00000	-0.02175	-0.13353	0.32481
2453	-0.00015	0.00018	0.00004	-0.00788	0.00745	0.00156	0.05573	-0.03428	0.11547	-0.00125	-0.00204	0.00498	-0.00287	0.00261	-0.00020	-0.00085	0.00053	-0.00035	-0.00342	-0.00125	0.00288	-0.00178	0.00141	0.00313	-0.00123	-0.00052	-0.00016	0.00096	-0.00168	0.00710	-0.02569	0.00413	-0.00850	0.00277	-0.00198	-0.00149	0.00020	-0.00016	-0.00035	0.00020	-0.00016	-0.00035	0.00000	-0.00000	-0.00000	0.02163	0.00730	-0.00665	-0.00194	-0.00339	-0.00209	0.00113	-0.00036	0.00198	0.00113	-0.00036	0.00198	-0.00002	-0.00000	0.00000	0.00632	-0.04284	0.32619
2454	-0.00018	0.00022	-0.00001	-0.00962	0.00955	-0.00107	0.07601	-0.04384	0.14092	-0.00297	-0.00108	0.00420	-0.00242	0.00234	0.00052	-0.00054	0.00025	0.00028	-0.00456	-0.00138	0.00323	-0.00156	0.00103	0.00264	-0.00159	-0.00011	0.00005	0.00102	0.00154	0.00696	-0.01934	0.00130	0.01009	0.00375	-0.00059	0.00064	0.00037	-0.00039	-0.00082	0.00037	-0.00039	-0.00082	-0.00000	0.00001	-0.00000	0.00898	0.00815	-0.02356	-0.00135	-0.00236	-0.00398	0.00130	-0.00082	0.00249	0.00130	-0.00082	0.00249	-0.00003	-0.00001	0.00001	-0.06352	-0.03901	0.34953
2455	-0.00015	0.00020	-0.00001	-0.00775	0.00894	-0.00131	0.08255	-0.06118	0.14172	-0.00397	-0.00041	0.00390	-0.00170	0.00222	0.00103	-0.00031	0.00005	0.00061	-0.00723	-0.00265	0.00383	-0.00134	0.00114	0.00149	-0.00170	0.00076	0.00045	-0.00176	0.00413	0.00651	-0.00683	-0.00282	0.02649	0.00191	0.00116	0.00300	0.00062	-0.00067	-0.00084	0.00062	-0.00067	-0.00084	-0.00000	0.00002	-0.00000	0.00744	0.00562	-0.03239	-0.00204	-0.00200	-0.00487	0.00149	-0.00088	0.00229	0.00149	-0.00088	0.00229	-0.00003	-0.00001	0.00001	-0.16763	-0.07019	0.35735
2456	-0.00010	0.00015	0.00003	-0.00545	0.00629	0.00094	0.04232	-0.04581	0.11560	-0.00465	-0.00009	0.00336	-0.00135	0.00210	0.00072	-0.00039	0.00012	0.00025	-0.00935	-0.00347	0.00353	-0.00183	0.00138	0.00003	-0.00151	0.00128	0.00062	-0.00412	0.00478	0.00590	0.00624	-0.01214	0.02605	-0.00175	0.00233	0.00343	0.00067	-0.00089	-0.00040	0.00067	-0.00089	-0.00040	-0.00000	0.00002	-0.00000	0.01612	-0.00762	-0.02511	-0.00309	-0.00242	-0.00338	0.00099	-0.00045	0.00138	0.00099	-0.00045	0.00138	-0.00002	-0.00001	0.00000	-0.16372	-0.10391	0.31745
2457	-0.00010	0.00008	0.00007	-0.00521	0.00300	0.00331	-0.03348	0.01191	0.08248	-0.00480	-0.00025	0.00302	-0.00137	0.00200	0.00006	-0.00073	0.00033	-0.00049	-0.00939	-0.00393	0.00221	-0.00300	0.00145	-0.00074	-0.00126	0.00104	0.00050	-0.00338	0.00278	0.00602	0.01368	-0.02352	0.01269	-0.00500	0.00221	0.00216	0.00032	-0.00066	0.00032	0.00032	-0.00066	0.00032	-0.00000	0.00001	0.00000	0.03005	-0.03039	-0.00432	-0.00355	-0.00338	0.00018	-0.00052	0.00027	0.00032	-0.00052	0.00027	0.00032	0.00000	0.00000	0.00000	-0.02518	-0.15372	0.25452
2458	-0.00014	-0.00001	0.00007	-0.00695	-0.00048	0.00384	-0.07997	0.06723	0.06591	-0.00390	-0.00090	0.00413	-0.00135	0.00221	0.00009	-0.00104	0.00038	-0.00082	-0.00810	-0.00518	0.00102	-0.00420	0.00161	-0.00026	-0.00125	0.00050	0.00041	0.00003	-0.00083	0.00672	0.01381	-0.03056	-0.00139	-0.00680	0.00104	0.00074	-0.00024	0.00024	0.00102	-0.00024	0.00024	0.00102	0.00000	-0.00001	0.00000	0.04116	-0.05067	0.01976	-0.00384	-0.00457	0.00398	-0.00232	0.00091	-0.00025	-0.00232	0.00091	-0.00025	0.00003	0.00001	0.00000	0.10961	-0.21838	0.22279
2459	-0.00016	-0.00009	0.00005	-0.00815	-0.00379	0.00269	-0.05928	0.07450	0.07178	-0.00280	-0.00137	0.00634	-0.00098	0.00283	0.00097	-0.00105	0.00017	-0.00047	-0.00742	-0.00737	0.00098	-0.00501	0.00217	0.00097	-0.00144	0.00024	0.00056	0.00226	-0.00283	0.00664	0.00978	-0.03120	-0.01069	-0.00691	-0.00017	-0.00031	-0.00058	0.00110	0.00126	-0.00058	0.00110	0.00126	0.00001	-0.00002	0.00000	0.04420	-0.05693	0.03501	-0.00497	-0.00564	0.00596	-0.00294	0.00114	-0.00012	-0.00294	0.00114	-0.00012	0.00003	0.00002	0.00000	0.08818	-0.25236	0.24603
2460	-0.00012	-0.00013	0.00002	-0.00576	-0.00527	0.00166	-0.01024	0.03503	0.08779	-0.00247	-0.00069	0.00750	-0.00036	0.00353	0.00166	-0.00071	-0.00009	0.00004	-0.00836	-0.00920	0.00193	-0.00549	0.00264	0.00206	-0.00158	0.00023	0.00092	0.00113	-0.00227	0.00548	0.00398	-0.02587	-0.01195	-0.00510	-0.00071	-0.00072	-0.00040	0.00096	0.00090	-0.00040	0.00096	0.00090	0.00001	-0.00001	0.00000	0.04493	-0.04444	0.03312	-0.00741	-0.00619	0.00488	-0.00169	0.00078	0.00044	-0.00169	0.00078	0.00044	0.00002	0.00001	0.00000	-0.08870	-0.22322	0.30680
2461	-0.00001	-0.00010	0.00004	-0.00022	-0.00438	0.00247	0.00644	-0.01352	0.10285	-0.00229	0.00107	0.00613	-0.00002	0.00384	0.00120	-0.00020	-0.00015	0.00018	-0.01016	-0.00934	0.00287	-0.00573	0.00222	0.00235	-0.00161	0.00022	0.00135	-0.00064	-0.00202	0.00500	-0.00501	-0.01476	-0.00338	-0.00217	-0.00056	-0.00010	0.00011	-0.00010	0.00030	0.00011	-0.00010	0.00030	0.00000	-0.00001	0.00000	0.05214	-0.01845	0.01916	-0.01056	-0.00622	0.00163	0.00033	0.00005	0.00111	0.00033	0.00005	0.00111	0.00000	0.00000	0.00000	-0.25879	-0.16016	0.37587
2462	0.00007	-0.00006	0.00009	0.00376	-0.00297	0.00486	-0.02570	-0.03524	0.12076	-0.00189	0.00265	0.00324	-0.00029	0.00353	-0.00012	0.00044	0.00004	0.00017	-0.01114	-0.00775	0.00292	-0.00562	0.00115	0.00173	-0.00157	0.00028	0.00167	-0.00057	-0.00346	0.00698	-0.01839	-0.00241	0.00616	-0.00003	0.00009	0.00069	0.00044	-0.00109	-0.00013	0.00044	-0.00109	-0.00013	-0.00000	0.00000	-0.00000	0.06375	0.00461	0.00840	-0.01292	-0.00610	-0.00104	0.00143	-0.00052	0.00168	0.00143	-0.00052	0.00168	-0.00001	-0.00001	0.00000	-0.26905	-0.10494	0.43361
2463	0.00005	-0.00003	0.00013	0.00244	-0.00203	0.00656	-0.07711	-0.02587	0.14937	-0.00253	0.00298	0.00116	-0.00062	0.00289	-0.00099	0.00109	0.00034	0.00046	-0.01017	-0.00578	0.00186	-0.00552	0.00043	0.00091	-0.00163	0.00037	0.00168	0.00002	-0.00480	0.01050	-0.03231	0.00529	0.00737	0.00035	0.00077	0.00060	0.00028	-0.00123	-0.00025	0.00028	-0.00123	-0.00025	-0.00001	0.00000	-0.00000	0.07013	0.01230	0.00680	-0.01335	-0.00602	-0.00167	0.00116	-0.00055	0.00199	0.00116	-0.00055	0.00199	-0.00002	-0.00001	0.00001	-0.16174	-0.05824	0.47768
