	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d
2185	-6.07169	0.00000	-0.00000	-3.35864	0.00000	0.00000	-8.55824	-7.92148	19.22822	17.99010	3.70995	-15.86163	-14.43430	-2.26504	0.00017	-18.98302	-0.61481	-0.00002	34.17889	17.68253	8.59937	10.95932	3.00468	-12.03690	4.93370	19.18236	-21.22943	-3.29666	-28.62921	19.93949	57.58385	-0.00088	-90.54293	45.31239	0.00163	83.64692	-13.87258	-3.07363	-0.00275	-28.08383	2.17473	-0.00415	5.26236	-0.63776	26.89972	-14.86804	-10.48462	24.92148	-0.06142	5.70133	3.67400
2186	-6.28567	0.00000	0.00000	-3.27954	0.00000	-0.00000	-8.23843	-7.93279	19.22158	17.99702	3.42695	-15.99966	-14.84734	-2.33232	0.00056	-18.95275	-0.63204	0.00001	34.44724	17.62827	8.48699	10.93633	2.99835	-12.17489	5.00564	19.29045	-21.32537	-3.02197	-28.47841	20.43336	57.60315	0.00062	-89.07895	45.27330	0.00202	83.96175	-15.05718	-2.76001	-0.00458	-27.70209	2.06729	-0.00044	5.19779	-0.71894	26.82237	-14.95035	-10.53421	24.81921	0.02858	5.76333	3.70275
2187	-6.24563	0.00000	-0.00000	-2.98813	-0.00000	0.00000	-7.98079	-7.78002	19.17607	17.92099	3.33328	-16.14404	-15.23714	-2.45883	0.00020	-18.91026	-0.63337	0.00000	34.58015	17.65369	8.45310	10.81044	3.01481	-12.22784	5.13758	19.35575	-21.43890	-2.57821	-28.31199	21.03929	57.55014	0.00032	-88.10407	45.16438	0.00125	84.55759	-15.83181	-2.38998	-0.00123	-27.79703	2.54962	-0.00163	5.08612	-0.74028	26.90792	-15.04951	-10.58370	24.89342	-0.02656	5.87234	3.79742
2188	-5.76282	0.00000	-0.00000	-2.67919	0.00000	-0.00000	-7.88891	-7.58827	19.01010	17.82587	3.37439	-16.26728	-15.58290	-2.58600	-0.00035	-18.89860	-0.61928	0.00000	34.64301	17.65770	8.53376	10.64477	2.98757	-12.31242	5.31386	19.35616	-21.50174	-2.10523	-28.18336	21.66014	57.54036	-0.00001	-88.05984	45.21188	-0.00096	85.08606	-15.86875	-2.24231	0.00116	-28.13102	3.36990	-0.00227	5.00981	-0.74500	27.03818	-15.10491	-10.63294	25.01619	-0.19617	5.96257	3.91432
2189	-5.00498	-0.00000	0.00000	-2.49773	0.00000	-0.00000	-7.93416	-7.44547	18.83942	17.77197	3.40386	-16.39100	-15.91169	-2.72879	-0.00031	-18.90725	-0.55251	0.00009	34.72868	17.59529	8.58648	10.48480	2.88407	-12.43125	5.44319	19.30942	-21.46159	-1.72280	-28.08838	22.15741	57.66675	0.00194	-88.87524	45.51565	-0.00188	85.38351	-15.38316	-2.45532	-0.00048	-28.18424	3.99461	-0.00310	5.04030	-0.77505	27.06171	-15.07253	-10.66926	25.02816	-0.39606	6.00128	4.01054
2190	-4.38421	0.00000	0.00000	-2.48340	-0.00000	-0.00000	-8.00357	-7.29511	18.82372	17.78020	3.33629	-16.53141	-16.26162	-2.94472	0.00042	-18.87263	-0.44095	0.00019	34.89218	17.53501	8.47507	10.33545	2.76983	-12.49856	5.45544	19.26759	-21.29709	-1.36222	-27.99048	22.58178	57.90875	0.00360	-90.13830	45.90340	-0.00148	85.55084	-14.69267	-2.90025	-0.00225	-27.60839	3.93431	-0.01151	5.19051	-0.82090	26.96915	-14.94038	-10.68047	24.92367	-0.56005	6.02188	4.07171
2191	-4.09160	-0.00000	-0.00000	-2.62067	0.00000	-0.00000	-8.00787	-7.11179	18.96612	17.82280	3.25551	-16.63521	-16.65554	-3.23395	0.00100	-18.75507	-0.38631	-0.00003	35.12137	17.58133	8.23990	10.17864	2.76343	-12.50233	5.34686	19.26930	-21.06038	-0.88612	-27.85118	23.08113	58.17048	0.00254	-91.35901	46.14779	-0.00078	86.07259	-13.99387	-3.36113	-0.00174	-26.53997	3.34127	-0.01458	5.39229	-0.85026	26.86045	-14.75815	-10.67061	24.80955	-0.67259	6.08644	4.12313
2192	-3.94952	0.00000	-0.00000	-2.78380	-0.00000	0.00000	-7.94637	-6.95202	19.03380	17.84645	3.27952	-16.61606	-17.10751	-3.49218	0.00056	-18.58438	-0.47158	-0.00042	35.38376	17.73487	8.08821	10.01114	2.89057	-12.56058	5.16139	19.31710	-20.90833	-0.26482	-27.64186	23.66984	58.37951	0.00012	-92.02234	46.20684	0.00037	87.36947	-13.52161	-3.65612	0.00019	-25.48080	2.99247	-0.00463	5.55892	-0.85554	26.79498	-14.60245	-10.65301	24.74517	-0.74115	6.21392	4.21438
2193	-3.86172	0.00000	0.00000	-2.88457	-0.00000	0.00000	-7.82448	-6.84555	18.82387	17.86219	3.40420	-16.52561	-17.62665	-3.61193	-0.00055	-18.41936	-0.62725	-0.00035	35.69759	17.86736	8.14657	9.87179	3.03204	-12.74091	4.96500	19.39747	-20.98929	0.45170	-27.37073	24.29194	58.52834	-0.00143	-91.79673	46.19509	0.00046	89.00790	-13.47954	-3.64017	0.00011	-24.89614	3.39979	0.00006	5.67794	-0.84032	26.76099	-14.48795	-10.62701	24.71804	-0.75693	6.35542	4.35007
2194	-3.98119	0.00000	0.00000	-3.01265	-0.00000	0.00000	-7.60379	-6.78014	18.44457	17.94780	3.55896	-16.57353	-18.19018	-3.60541	-0.00126	-18.28211	-0.69692	0.00009	36.06898	17.84925	8.30375	9.76848	3.04845	-12.93210	4.81361	19.48396	-21.28938	1.20771	-27.10621	24.98414	58.64702	-0.00173	-90.82694	46.26343	0.00141	89.97153	-13.81534	-3.28976	-0.00228	-24.83923	4.25250	-0.00360	5.81454	-0.79457	26.73562	-14.35249	-10.57532	24.70986	-0.73849	6.44415	4.46241
2195	-4.22564	-0.00000	-0.00000	-3.11941	0.00000	-0.00000	-7.31351	-6.70011	18.09748	18.09154	3.70456	-16.84969	-18.74057	-3.57190	-0.00122	-18.14243	-0.63768	0.00039	36.38721	17.66869	8.42189	9.60172	2.91734	-13.04234	4.71164	19.53616	-21.68133	1.92298	-26.91853	25.79036	58.76339	-0.00114	-89.66322	46.51405	0.00527	89.75737	-14.30628	-2.78643	-0.00333	-24.94559	4.78080	-0.00509	6.02902	-0.73052	26.71378	-14.13742	-10.50766	24.71147	-0.77197	6.46106	4.48648
2196	-4.25825	0.00000	-0.00000	-2.92769	-0.00000	-0.00000	-7.04652	-6.49497	17.81519	18.16241	3.83499	-17.19213	-19.23602	-3.61268	-0.00063	-17.96384	-0.56735	0.00018	36.53206	17.43040	8.47810	9.27947	2.73472	-13.15988	4.60245	19.53230	-22.07979	2.50009	-26.78564	26.62428	58.89098	0.00022	-89.03477	46.91912	0.00587	88.89439	-14.69909	-2.44538	-0.00222	-24.88721	4.56665	-0.00466	6.30475	-0.69931	26.69982	-13.86195	-10.47355	24.70909	-0.89753	6.45036	4.44391
2197	-4.08614	0.00000	0.00000	-2.43917	-0.00000	0.00000	-6.78965	-6.13450	17.61074	18.08801	3.95250	-17.39742	-19.69323	-3.81210	0.00045	-17.74663	-0.60511	-0.00029	36.55833	17.28117	8.41966	8.87316	2.62200	-13.38002	4.42076	19.49313	-22.46304	2.90892	-26.61083	27.34440	59.04036	0.00084	-89.38783	47.33718	0.00128	88.31713	-14.78130	-2.44701	-0.00186	-24.72522	3.88196	-0.00250	6.56488	-0.70966	26.67268	-13.60685	-10.47392	24.67956	-1.01542	6.47557	4.44760
2198	-4.01582	0.00000	0.00000	-2.04018	0.00000	-0.00000	-6.44239	-5.76066	17.52809	17.92735	4.05561	-17.41187	-20.18062	-4.17573	0.00136	-17.51467	-0.74026	-0.00044	36.64537	17.30879	8.19581	8.53786	2.63397	-13.66183	4.14367	19.45805	-22.78268	3.24820	-26.33274	27.91385	59.23670	-0.00107	-90.33934	47.63847	-0.00173	88.42333	-14.62453	-2.63116	-0.00190	-24.66334	3.19736	-0.00002	6.76894	-0.67313	26.56186	-13.41830	-10.40140	24.58661	-1.01965	6.56450	4.59314
2199	-4.08077	-0.00000	-0.00000	-1.95309	-0.00000	-0.00000	-6.00739	-5.50153	17.42632	17.76551	4.15453	-17.33535	-20.75985	-4.56817	0.00100	-17.27493	-0.87135	-0.00009	36.89942	17.46147	7.96259	8.32237	2.72225	-13.93612	3.76050	19.44841	-22.91494	3.68814	-25.97519	28.42810	59.53831	-0.00300	-91.18645	47.79960	-0.00153	89.02207	-14.48716	-2.73612	-0.00134	-24.63628	2.77912	0.00041	6.95660	-0.51527	26.30039	-13.26255	-10.16296	24.39264	-0.93589	6.68962	4.83274
2200	-4.11890	-0.00000	0.00000	-2.04316	-0.00000	0.00000	-5.58229	-5.30207	17.08302	17.64659	4.27018	-17.31825	-21.40796	-4.84558	-0.00029	-17.00943	-0.92527	0.00036	37.27583	17.60235	7.96709	8.16648	2.78288	-14.17511	3.24448	19.45123	-22.73834	4.33472	-25.60861	29.00728	60.00887	0.00089	-91.93475	47.90537	-0.00125	89.77213	-14.25267	-2.74050	-0.00150	-24.40396	2.79891	0.00165	7.16805	-0.31210	25.90017	-13.10202	-9.83386	24.08275	-0.83138	6.79059	5.05035
2201	-4.09556	0.00000	0.00000	-2.10165	-0.00000	0.00000	-5.20692	-5.05940	16.48904	17.57475	4.39629	-17.39543	-22.03206	-5.00044	-0.00112	-16.70041	-0.92620	0.00035	37.64473	17.64592	8.26783	8.00133	2.74994	-14.36377	2.61809	19.42005	-22.26986	5.14391	-25.29512	29.67000	60.62074	0.00870	-93.10481	48.08467	-0.00108	90.33849	-13.53152	-2.76968	-0.00250	-23.97959	3.37245	0.00342	7.38402	-0.22621	25.44866	-12.95131	-9.59663	23.68337	-0.71602	6.82102	5.24267
2202	-3.92527	-0.00000	0.00000	-1.96461	0.00000	-0.00000	-4.84664	-4.77886	15.79597	17.51164	4.49167	-17.46480	-22.59560	-5.09682	-0.00120	-16.33958	-0.95094	-0.00012	37.89484	17.59034	8.70766	7.75123	2.64234	-14.52178	1.99312	19.32423	-21.67622	5.94728	-25.04424	30.30503	61.21897	0.00899	-94.68659	48.42533	0.00134	90.46347	-12.39300	-2.83315	-0.00209	-23.69460	4.31904	0.00105	7.57717	-0.32679	25.06047	-12.82360	-9.55583	23.27881	-0.60732	6.78307	5.47187
2203	-3.50408	0.00000	0.00000	-1.59435	-0.00000	-0.00000	-4.44462	-4.50146	15.17457	17.42707	4.51321	-17.50289	-23.16899	-5.20260	-0.00054	-15.93700	-1.02303	-0.00042	38.04069	17.46486	9.03368	7.37455	2.52010	-14.66860	1.47170	19.20582	-21.13140	6.58132	-24.80097	30.78066	61.65635	0.00117	-95.90914	48.90521	0.00473	90.09035	-11.36792	-2.84463	-0.00029	-23.88307	5.12449	-0.00119	7.75231	-0.54247	24.82726	-12.69647	-9.67656	22.98082	-0.53050	6.71690	5.69911
2204	-2.95887	0.00000	-0.00000	-1.16342	0.00000	-0.00000	-3.97917	-4.22037	14.76705	17.35019	4.48135	-17.63843	-23.81888	-5.38507	0.00038	-15.54032	-1.09769	-0.00024	38.21046	17.29511	9.09266	6.95495	2.40052	-14.76451	1.04167	19.12667	-20.72499	7.02302	-24.50420	31.07225	61.93029	-0.00438	-96.15636	49.38646	0.00446	89.50272	-10.79597	-2.79029	0.00038	-24.68260	5.44458	0.00135	7.91286	-0.76261	24.73495	-12.56299	-9.85053	22.81497	-0.42349	6.65520	5.83454
2205	-2.41434	0.00000	0.00000	-0.83906	-0.00000	-0.00000	-3.52281	-3.95023	14.57971	17.31740	4.48571	-17.96791	-24.51188	-5.65460	0.00061	-15.19886	-1.13154	0.00010	38.46165	17.08605	8.97151	6.59721	2.23949	-14.76058	0.63637	19.09188	-20.51667	7.37275	-24.15911	31.25272	62.10948	-0.00398	-95.68771	49.72198	0.00149	89.23740	-10.62867	-2.72119	-0.00013	-25.94049	5.47002	0.00244	8.04051	-0.92533	24.62798	-12.46121	-9.96553	22.65545	-0.20668	6.59833	5.88376
2206	-1.87828	0.00000	-0.00000	-0.65706	0.00000	-0.00000	-3.12655	-3.76998	14.52621	17.33772	4.53892	-18.45708	-25.18607	-5.97486	0.00075	-14.91232	-1.11637	0.00028	38.71574	16.84540	8.80090	6.28358	2.01834	-14.64284	0.26461	19.11062	-20.57741	7.70372	-23.81552	31.36798	62.20089	-0.00072	-95.13281	49.89166	-0.00007	89.65727	-10.69328	-2.65108	-0.00089	-27.18463	5.55910	0.00092	8.11976	-1.03304	24.34375	-12.43051	-9.96676	22.34687	0.08748	6.54030	5.92780
2207	-1.47057	0.00000	0.00000	-0.66786	0.00000	0.00000	-2.69626	-3.71559	14.52720	17.42365	4.51651	-18.98161	-25.87448	-6.32034	0.00169	-14.66268	-1.08102	0.00019	38.91414	16.62046	8.58877	5.94909	1.80191	-14.46459	0.00112	19.25857	-20.91920	7.97579	-23.50415	31.37389	62.19265	0.00165	-94.59332	50.00987	-0.00084	90.67672	-10.80017	-2.55962	-0.00105	-27.90814	5.73737	0.00132	8.15508	-1.13182	23.88176	-12.46826	-9.89681	21.87263	0.36740	6.49652	6.01755
2208	-1.29497	0.00000	0.00000	-0.92351	0.00000	-0.00000	-2.14879	-3.71740	14.43898	17.57336	4.33195	-19.39602	-26.66853	-6.62907	0.00194	-14.46716	-1.06944	-0.00005	39.10684	16.43729	8.38267	5.59804	1.65100	-14.39809	-0.14212	19.57430	-21.42753	8.10005	-23.23993	31.21234	62.16352	0.00069	-93.69093	50.22132	-0.00140	91.86994	-10.72190	-2.40235	0.00037	-27.92087	5.66772	-0.00100	8.17321	-1.26365	23.34727	-12.53399	-9.83156	21.31791	0.60444	6.48043	6.13795
2209	-1.18861	0.00000	-0.00000	-1.29901	0.00000	-0.00000	-1.57818	-3.70074	14.09032	17.72621	4.06092	-19.62525	-27.57700	-6.77800	-0.00004	-14.36237	-1.09879	-0.00020	39.37082	16.22261	8.33535	5.29002	1.52481	-14.63912	-0.26167	19.96820	-21.90826	8.05881	-23.03060	30.89575	62.25409	-0.00301	-92.36485	50.61275	0.00027	92.75495	-10.33922	-2.11151	0.00283	-27.37175	5.04825	-0.00776	8.21426	-1.41919	22.76121	-12.58339	-9.76941	20.70598	0.84700	6.46257	6.24211
2210	-0.93799	0.00000	-0.00000	-1.49288	0.00000	-0.00000	-1.12930	-3.65574	13.46706	17.79362	3.86388	-19.70398	-28.49984	-6.69445	-0.00243	-14.38025	-1.16747	-0.00012	39.72119	15.87346	8.52842	5.08872	1.32719	-15.19320	-0.46274	20.32204	-22.21555	7.95826	-22.83486	30.50291	62.55536	-0.00315	-91.19112	51.17193	0.00255	93.16207	-9.79168	-1.74024	0.00311	-26.59455	4.12593	-0.00801	8.27967	-1.54752	22.07686	-12.61744	-9.64588	20.01103	1.15445	6.37646	6.30105
2211	-0.60202	0.00000	-0.00000	-1.28520	0.00000	-0.00000	-0.79354	-3.59296	12.73808	17.75314	3.85391	-19.75850	-29.31681	-6.45387	-0.00250	-14.56949	-1.27830	0.00008	40.09278	15.37863	8.85861	5.03554	1.00851	-15.81089	-0.75549	20.61492	-22.34119	7.95702	-22.57487	30.15032	63.06012	0.00259	-90.77783	51.80044	0.00157	93.37177	-9.34363	-1.50543	0.00095	-26.00704	3.68371	-0.00260	8.29637	-1.60426	21.34018	-12.69948	-9.43560	19.29308	1.53703	6.17608	6.32966
2212	-0.38366	0.00000	0.00000	-0.76709	0.00000	-0.00000	-0.42973	-3.53520	12.11510	17.68139	4.00182	-19.96227	-29.94684	-6.22271	-0.00067	-14.99217	-1.41157	-0.00008	40.35292	14.80968	9.10770	5.10526	0.58715	-16.16507	-1.06371	20.89421	-22.38470	8.12428	-22.24257	29.95727	63.66903	0.00648	-91.07037	52.40652	-0.00098	93.70820	-9.11176	-1.48452	-0.00007	-25.94376	4.27078	-0.00634	8.17262	-1.58228	20.65757	-12.90729	-9.17013	18.65572	1.93760	5.88772	6.37092
2213	-0.32994	0.00000	0.00000	-0.24452	0.00000	0.00000	0.05685	-3.55878	11.71543	17.65979	4.18396	-20.41589	-30.35463	-6.09731	0.00070	-15.67947	-1.52164	-0.00076	40.35868	14.21958	9.13026	5.19188	0.10214	-16.10038	-1.30489	21.19377	-22.45154	8.37758	-21.94023	29.95572	64.22988	0.00378	-91.45887	52.97160	-0.00164	94.14635	-9.00577	-1.48245	0.00047	-26.38228	5.57776	-0.01196	7.86758	-1.50860	20.05247	-13.28143	-8.88350	18.11126	2.27970	5.58757	6.43660
2214	-0.35035	0.00000	0.00000	0.06921	0.00000	-0.00000	0.63405	-3.73610	11.51703	17.66957	4.37265	-21.03382	-30.55586	-6.02175	0.00079	-16.64776	-1.59676	-0.00062	40.07404	13.59750	8.98582	5.22126	-0.42794	-15.72104	-1.45043	21.53540	-22.59640	8.56562	-21.75937	30.01943	64.65793	-0.00065	-91.43369	53.49691	-0.00076	94.49546	-8.92419	-1.40493	0.00086	-26.96234	6.75792	-0.00600	7.41188	-1.41663	19.47778	-13.79968	-8.59017	17.60289	2.55158	5.32284	6.46689
2215	-0.40693	0.00000	0.00000	0.21615	-0.00000	-0.00000	1.21068	-3.99169	11.42164	17.61578	4.65478	-21.59364	-30.61639	-5.88784	0.00038	-17.96010	-1.67751	0.00178	39.62505	12.90162	8.84222	5.27870	-1.01427	-15.24735	-1.52345	21.93181	-22.83551	8.59540	-21.67180	29.95440	65.00354	-0.00211	-90.99072	53.94572	0.00012	94.66146	-8.93156	-1.39597	0.00015	-27.40089	7.21580	0.00272	6.90306	-1.34171	18.90206	-14.37032	-8.31180	17.08799	2.82397	5.07161	6.38876
2216	-0.53994	0.00000	-0.00000	0.38926	0.00000	-0.00000	1.71598	-4.09654	11.33316	17.41055	5.00544	-21.91063	-30.61599	-5.68237	-0.00001	-19.70781	-1.78678	0.00485	39.18215	12.10619	8.77250	5.54678	-1.68615	-14.80657	-1.54583	22.33113	-23.14997	8.49865	-21.58594	29.67660	65.30822	-0.00037	-90.51324	54.26391	0.00071	94.50734	-9.15788	-1.41066	-0.00212	-27.65786	6.93785	0.00444	6.43163	-1.33539	18.31363	-14.90666	-8.09217	16.53658	3.16831	4.78121	6.20524
2217	-0.71697	0.00000	0.00000	0.74595	-0.00000	0.00000	2.10360	-3.90555	11.20056	16.97323	5.20826	-21.97360	-30.58732	-5.49205	-0.00033	-21.95111	-1.87327	0.00400	38.79689	11.23599	8.69742	6.13756	-2.45351	-14.33192	-1.49987	22.62969	-23.47752	8.39184	-21.45623	29.23294	65.48186	0.00092	-90.46653	54.42127	0.00024	93.89898	-9.52016	-1.19549	-0.00445	-27.66780	6.27514	-0.00022	5.98856	-1.42353	17.69927	-15.42007	-7.95041	15.92655	3.57118	4.43701	5.99290
2218	-0.73802	0.00000	0.00000	1.32738	0.00000	0.00000	2.31371	-3.58582	11.06035	16.18485	5.07948	-21.92559	-30.47912	-5.38203	-0.00048	-24.72258	-1.84924	-0.00344	38.39358	10.34746	8.49206	7.05811	-3.28064	-13.63030	-1.35823	22.78562	-23.77711	8.36088	-21.30779	28.68473	65.43505	-0.00198	-91.20861	54.45195	-0.00097	93.19466	-9.78842	-0.86443	-0.00285	-27.32657	5.68734	-0.00359	5.52454	-1.56603	17.05136	-15.95805	-7.84623	15.26534	3.94252	4.07710	5.81866
2219	-0.42721	-0.00000	0.00000	2.07806	0.00000	-0.00000	2.31358	-3.49286	11.01045	14.87750	4.71251	-21.90818	-30.20377	-5.31671	-0.00014	-28.02204	-1.68562	-0.01245	37.87910	9.46587	8.11413	8.27615	-4.10915	-12.59523	-1.12591	22.87947	-24.10922	8.39152	-21.19407	28.08725	65.21824	-0.00568	-92.72179	54.46464	-0.00227	93.11593	-10.05554	-0.87171	0.00282	-26.81616	5.55844	-0.00141	5.05883	-1.71031	16.36526	-16.49865	-7.72888	14.56797	4.19650	3.73936	5.66514
2220	0.05759	0.00000	0.00000	2.86905	0.00000	-0.00000	2.20946	-3.76541	11.07383	12.85834	4.47912	-21.92340	-29.75733	-5.20534	0.00084	-31.75646	-1.47685	-0.01157	37.21629	8.57369	7.63457	9.72549	-4.88200	-11.38154	-0.80249	23.03631	-24.57049	8.40213	-21.14870	27.53742	64.91940	-0.00390	-94.31053	54.56086	-0.00303	93.74762	-10.72478	-1.28943	0.00780	-26.57699	5.82723	0.00214	4.62418	-1.82872	15.62895	-17.00831	-7.56811	13.83356	4.31020	3.43138	5.42515
2221	0.31991	0.00000	0.00000	3.48421	0.00000	0.00000	2.20269	-4.13452	11.09155	9.98012	4.73037	-21.81515	-29.28561	-4.97299	0.00146	-35.75257	-1.39839	0.00432	36.44819	7.65570	7.18208	11.30925	-5.55571	-10.34695	-0.32683	23.29250	-25.14571	8.31915	-21.16628	27.10046	64.53267	0.00409	-94.93030	54.73825	-0.00083	94.19482	-11.82302	-1.63539	0.00360	-26.81527	5.84077	0.00769	4.18526	-1.86738	14.83035	-17.52018	-7.30931	13.07108	4.31818	3.16059	4.98355
2222	0.22112	-0.00000	0.00000	3.63309	0.00000	-0.00000	2.36169	-4.26743	10.80087	6.24972	5.38219	-21.39131	-28.99993	-4.56553	0.00024	-39.87012	-1.53922	0.02198	35.69612	6.72757	6.88628	12.98490	-6.12538	-9.74962	0.35093	23.55800	-25.70230	8.12859	-21.22004	26.68071	64.07095	0.00993	-94.10538	54.90922	0.00180	93.66692	-12.80762	-1.51588	-0.00201	-27.18448	5.05575	0.00850	3.71508	-1.75327	13.96685	-18.05764	-6.88364	12.30579	4.27142	2.96122	4.33655
2223	0.03016	0.00000	0.00000	2.96094	0.00000	-0.00000	2.55646	-4.22209	10.08923	1.92539	5.90839	-20.64362	-29.00378	-3.95244	-0.00234	-44.05435	-1.74319	0.01989	35.08089	5.81967	6.80093	14.80716	-6.63504	-9.43931	1.14855	23.73500	-26.14368	7.88064	-21.28629	26.07440	63.73713	0.00420	-92.37183	54.99288	0.00126	92.47685	-13.28368	-1.18814	0.00190	-27.11319	3.72184	-0.00180	3.27397	-1.51049	13.05911	-18.55996	-6.32121	11.54849	4.20933	2.87017	3.61476
2224	-0.00099	0.00000	0.00000	1.00732	0.00000	-0.00000	2.67237	-4.30023	9.15915	-2.52132	5.90974	-19.75705	-29.19001	-3.18522	-0.00320	-48.27637	-1.69247	-0.00372	34.62310	4.94744	6.82373	16.86365	-7.14422	-8.93240	1.88239	23.83054	-26.47579	7.66181	-21.35351	25.21524	63.80039	-0.00119	-90.90499	54.97044	-0.00021	91.46141	-13.46716	-1.39776	0.01119	-26.45779	2.46721	-0.00715	2.93174	-1.30213	12.17581	-18.95929	-5.79900	10.80238	4.17862	2.87992	2.96022
