	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d
2283	-28.54006	2.58219	-4.94343	115.20586	17.33551	-7.04757	7.66127	0.51905	-12.72935	79.47472	0.72942	-7.37214	-3.28218	0.48641	-0.19736	-34.16766	-19.85751	-3.73983	47.67761	-79.59893	-36.04046	-35.06609	4.22139	21.41248	3.25551	7.43532	-9.38146	27.35200	-6.63228	19.77619	1.76603	0.85464	-4.26253	12.25750	-2.20297	9.28918	0.27942	0.15710	-0.25278	0.97530	-0.67149	2.20492
2284	-46.50815	4.26602	-15.36940	105.91887	15.17745	-6.96742	-36.52516	6.26308	-37.16090	62.11137	-5.04337	-6.21832	-4.40135	0.88050	-0.93838	-32.84486	-19.56909	-4.61609	-13.52345	-73.57697	-57.67334	-38.86139	17.60376	-1.80938	6.19235	7.79925	-17.11250	21.81433	-7.17103	16.39681	2.80567	1.39209	-6.03028	10.65247	-2.29984	8.08647	0.59756	0.25370	-0.13761	0.73917	-0.46201	1.83957
2285	-52.88925	5.21318	-12.56994	99.02798	15.14409	-8.04129	-51.14947	5.86931	-24.32032	63.95970	0.67065	-7.55585	-4.50982	0.82575	-1.18607	-32.11281	-19.45942	-5.40297	-14.64748	-63.88633	-39.68369	-22.94395	19.93182	9.14178	5.73867	8.62693	-9.24979	19.99360	-6.80937	15.22342	4.09373	1.60540	-5.13161	9.48493	-1.56223	7.09666	0.69994	0.29770	-0.30700	0.64780	-0.10335	1.56921
2286	-44.06627	4.78483	-3.81135	95.22580	15.57840	-9.26671	-32.61630	2.10971	-1.39818	81.14233	12.51758	-9.36031	-3.44023	0.39213	-0.73626	-31.78662	-19.47097	-6.18208	36.40788	-52.59133	-17.70012	0.69305	8.39843	40.13340	2.40593	9.21112	6.32091	21.96826	-7.32487	16.72460	4.07417	1.35798	-2.18853	9.24700	-0.97220	6.80827	0.38232	0.21911	-0.46802	0.71390	0.18045	1.57857
2287	-30.49148	3.54998	1.70474	91.25388	15.68855	-10.36781	-10.16192	-0.34960	3.26082	89.81802	24.51115	-10.19784	-2.16987	-0.25530	0.15721	-31.66297	-19.45815	-6.91644	72.11353	-39.84092	-21.76103	13.71859	-3.48677	58.04280	-0.07444	10.05507	15.82003	23.00792	-7.92790	17.43855	3.34549	1.26691	0.40027	8.92218	-1.04765	6.58163	0.05800	0.17636	-0.42329	0.74501	0.18341	1.62642
2288	-22.70970	2.80486	3.30719	85.57463	16.35846	-11.62911	-1.62107	0.09949	-3.93431	77.30758	35.20538	-10.41675	-1.57046	-0.73405	0.91027	-31.63301	-19.26278	-7.44390	61.24799	-25.15758	-35.70468	10.64319	-19.66033	49.35156	-0.71935	9.95893	14.57846	19.45269	-6.25321	14.39359	2.31081	1.27560	0.87118	7.81620	-1.06951	5.76266	-0.01054	0.20657	-0.21267	0.63877	0.00413	1.44135
2289	-20.05942	3.37567	4.15784	79.90627	17.97309	-12.93625	1.14433	2.07688	-5.49400	55.56862	44.59140	-10.82955	-1.39313	-0.58912	1.08238	-31.72855	-18.84927	-7.68127	36.52577	-10.32281	-33.90114	-1.35769	-41.71689	28.73250	-0.52428	8.57163	7.90393	12.65778	-3.23461	9.07054	1.25060	1.06855	-0.31646	6.41148	-0.73422	4.54371	0.08121	0.21977	-0.01477	0.45628	-0.16331	1.03715
2290	-16.71279	4.45374	4.66605	75.63374	19.73931	-13.90354	6.65941	3.66738	-0.81815	42.77501	51.30331	-11.51188	-0.96920	0.11202	0.75177	-32.01054	-18.34352	-7.71229	31.26425	1.16862	-20.88797	-13.88230	-46.62941	16.03739	0.69866	7.78174	1.90492	7.85785	-2.30976	5.72677	1.25252	1.05910	-1.83152	5.46886	-0.75569	3.54979	0.26523	0.26654	-0.04074	0.28470	-0.29649	0.62665
2291	-13.45889	4.94918	4.04906	71.98702	20.63139	-14.27301	5.80159	5.00608	4.61801	40.61399	52.88114	-11.93275	-0.43585	0.70511	0.37657	-32.23222	-17.87792	-7.66184	29.65690	8.39586	-13.43314	-21.02930	-23.12583	14.79006	2.59328	8.11793	-1.23138	7.48459	-4.05017	5.63368	2.12498	1.28777	-2.45652	4.90360	-1.40549	2.97074	0.38938	0.30697	-0.19610	0.20209	-0.40709	0.44407
2292	-15.33002	5.38421	3.47788	67.51136	20.06600	-13.96933	-10.61139	7.87105	14.53745	34.94930	46.90545	-12.18634	-0.41060	0.69227	0.32188	-32.04920	-17.41626	-7.56762	-0.60692	11.29716	-9.15867	-12.46246	1.86453	16.85875	3.15477	8.41846	-0.58314	7.09769	-6.29244	5.70479	2.45102	1.18707	-1.90525	3.98241	-2.22775	2.52536	0.28819	0.23104	-0.31883	0.24651	-0.43408	0.58084
2293	-20.46789	5.94357	3.21809	61.94818	17.81863	-13.02640	-27.04030	10.28876	22.40389	16.91203	32.73126	-13.09948	-0.74277	0.27828	0.55678	-31.54394	-16.91163	-7.43826	-46.52680	0.26917	-6.47615	18.69158	-4.02493	18.25765	0.91756	7.97059	4.52539	3.10484	-7.61861	3.97647	1.50074	0.53562	-0.66960	2.76766	-2.81633	2.15871	-0.01069	0.04462	-0.38393	0.33336	-0.36681	0.84642
2294	-21.67667	4.56722	1.09044	56.70837	15.03219	-11.95185	-18.62065	5.42697	5.35590	-3.92707	17.55302	-14.60177	-0.73860	-0.02498	0.74905	-31.16161	-16.50689	-7.29599	-59.27934	-31.91636	-23.46781	54.68209	-35.12207	17.87946	-1.76400	7.53081	9.98507	-1.27749	-7.13871	1.79376	0.50597	0.03654	0.20760	1.85680	-2.58696	1.78571	-0.19383	-0.06627	-0.38019	0.29683	-0.23473	0.82789
2295	-16.74650	0.83544	-2.28250	53.68371	14.74902	-11.84304	9.08916	-7.36072	-32.71875	-11.56579	15.95770	-15.49410	-0.19385	-0.01133	0.62724	-31.24130	-16.36257	-7.12541	-26.00796	-61.33078	-55.95934	62.44759	-58.44569	13.90697	-1.33505	7.88466	10.22565	-3.33860	-6.45902	0.56946	1.03810	0.36248	0.11045	0.89342	-2.12490	0.95556	0.00367	0.02687	-0.25502	0.04135	-0.23815	0.35960
2296	-9.31362	-2.29444	-3.83678	53.24950	17.17966	-12.74185	28.90552	-18.44641	-53.45766	-4.31803	29.21864	-15.14262	0.68697	0.08424	0.15747	-31.69599	-16.50992	-7.01537	14.62952	-59.51798	-68.38705	34.37693	-53.48761	10.26686	1.64326	8.47749	5.68312	-3.44457	-8.87100	0.91828	2.56062	1.10173	-0.61537	0.11035	-3.10207	0.03662	0.36191	0.18934	-0.05964	-0.23127	-0.62766	-0.10335
2297	-4.05072	-4.06606	-4.32763	53.16343	18.19973	-13.26751	29.77257	-20.82903	-40.80555	4.01933	40.60684	-13.92231	1.56861	-0.10638	-0.52862	-32.06183	-16.86465	-7.13256	25.45002	-37.30945	-51.17732	0.06416	-24.32360	10.90852	4.11520	8.35901	0.27037	-0.87413	-12.09282	2.66026	3.40454	1.41435	-1.50655	0.94891	-4.69941	0.08704	0.47537	0.23144	0.04718	-0.17834	-1.07282	-0.11691
2298	-4.27948	-5.45884	-5.07745	50.74978	16.89498	-13.06695	16.05762	-15.30958	-14.29411	3.96427	44.54078	-11.96389	1.81152	-0.54292	-1.01266	-31.92193	-17.21682	-7.32240	4.28602	-13.68713	-24.82742	-11.82722	9.18037	10.55780	5.04772	7.97157	-3.32589	2.66208	-10.50217	3.66290	3.22090	1.14971	-1.97751	2.74732	-4.35412	0.84446	0.30946	0.13260	0.03922	0.05865	-0.98751	0.06116
2299	-9.14073	-3.32446	-3.69744	46.71420	17.86053	-13.37223	-0.73619	-3.59242	12.62663	0.88164	55.69598	-9.33765	1.17215	-0.66299	-0.84286	-31.36209	-17.39225	-7.20561	-19.70757	18.80452	3.54171	0.60382	23.19377	5.69785	4.58372	7.99997	-2.84568	3.30070	-4.74822	2.54046	2.62641	0.73951	-1.35342	3.39054	-2.14956	1.24076	0.08696	0.00103	0.01682	0.12480	-0.45819	0.07571
2300	-12.99321	4.48377	0.15725	44.35986	22.31171	-14.51438	-1.75859	9.76631	36.05170	0.67113	78.33459	-7.52976	0.48302	-0.23695	-0.24605	-30.79365	-17.50124	-6.85190	-18.65421	57.18333	31.61936	28.09433	6.07339	2.38340	2.53112	7.91506	2.70324	1.64183	-1.42697	1.21136	2.00068	0.55938	0.26552	2.93654	-0.77596	1.25014	-0.00512	-0.04562	0.03196	0.10973	-0.11655	0.09658
2301	-11.63467	11.54743	2.55008	44.89200	25.31811	-15.34018	18.62335	12.78174	37.24881	-0.90512	94.87808	-8.48316	0.67675	0.19100	0.19972	-30.42429	-17.76092	-6.71684	-0.54480	67.25510	32.27271	54.38535	-27.73085	4.58914	0.48806	7.72863	9.32762	1.06864	-3.50175	1.57868	1.92227	0.74276	1.80298	2.64400	-1.49719	1.29335	0.16793	0.03927	0.06928	0.22312	-0.26779	0.32377
2302	-7.71485	10.43182	1.73843	46.06385	23.52660	-15.01391	34.54330	-0.83519	1.80208	-6.10194	92.51711	-11.16508	1.55957	0.18403	0.43498	-30.19268	-18.14921	-6.94792	1.55423	35.00728	-15.13755	53.06289	-46.95837	6.25803	1.26562	8.36582	9.94029	0.59239	-7.18327	2.21746	2.76570	1.10807	2.09818	2.11441	-2.80982	0.99156	0.51225	0.17663	0.08922	0.31028	-0.57963	0.48915
2303	-5.32871	2.55578	0.12321	45.48486	18.70317	-13.76198	22.03886	-19.33314	-45.30150	-8.29117	79.86838	-11.39237	2.26334	-0.12833	0.61247	-29.92238	-18.48394	-7.30504	-21.12026	-3.15876	-76.06203	21.71424	-38.68659	2.42221	5.13824	10.21839	3.31557	-3.24952	-8.82150	1.10612	4.13513	1.42078	1.22127	0.57305	-3.31124	-0.00914	0.76348	0.25998	0.08807	0.13868	-0.69433	0.29351
2304	-3.35065	-3.85751	-0.14737	44.00118	15.74337	-12.59118	2.57748	-24.44386	-57.20917	-2.91113	76.23306	-6.94394	2.46253	-0.47417	0.63533	-29.35266	-18.56546	-7.50189	-32.49339	-3.37394	-86.71188	-7.18543	-21.23860	0.93645	8.69349	11.98127	-3.38191	-7.60797	-9.04880	-0.43444	5.15741	1.57188	0.21091	-0.72968	-3.33852	-0.97427	0.79999	0.27229	0.07673	-0.13528	-0.64227	-0.05643
2305	-0.13341	-2.26471	0.13981	44.32861	16.36329	-12.02619	10.70632	-10.59807	-19.62486	4.25020	82.36455	-1.78201	2.35798	-0.68170	0.41351	-28.33361	-18.35449	-7.54174	-6.91970	26.67947	-32.55550	-11.93381	-10.78308	10.91955	8.78493	11.87759	-3.87714	-5.62915	-9.75075	0.32785	5.26747	1.50017	-0.34512	-0.18562	-3.51273	-0.94641	0.71467	0.24764	0.02917	-0.17517	-0.58130	-0.13572
2306	1.85366	5.21358	-0.66236	45.88607	16.25467	-11.52503	42.17436	7.89536	30.90664	0.19111	76.26953	-2.55535	2.10401	-0.74901	0.08027	-26.99660	-17.98820	-7.67690	24.85121	33.18858	31.40231	0.42181	-2.16483	22.25968	6.56886	10.23677	-0.24230	1.38164	-10.77806	2.85706	4.82073	1.27568	-0.54075	1.47002	-3.63953	-0.12375	0.64492	0.21065	-0.05010	0.01856	-0.54339	0.09309
2307	1.73849	9.59190	-1.90784	44.64024	13.15217	-10.88003	69.68922	8.84938	49.10258	-18.97907	52.71669	-9.71679	1.95407	-0.83313	-0.09621	-25.56682	-17.46127	-7.94682	26.37363	-10.99166	48.24617	15.95056	9.16932	16.55359	5.70574	9.27560	1.05767	4.60770	-10.21955	3.87962	4.59585	1.10234	-0.58283	2.08535	-3.21373	0.40352	0.62092	0.17535	-0.11588	0.13312	-0.48451	0.25946
2308	1.81585	6.85457	-1.82546	39.78831	9.71562	-10.51030	74.50492	-9.40514	30.13679	-37.18098	34.25730	-16.06945	2.08800	-0.91958	0.01063	-24.08001	-16.74894	-8.21834	5.11298	-65.08434	20.10909	24.08968	15.96955	-1.62613	6.98990	9.92931	-1.38928	0.73436	-7.71030	2.14109	4.65137	1.05484	-0.47694	0.94072	-2.31191	0.01985	0.56583	0.14226	-0.13874	-0.00629	-0.37599	0.10134
2309	3.16514	2.40295	-0.81449	35.18753	8.53347	-10.54614	58.62726	-24.23708	5.51901	-40.01127	36.72135	-16.45296	2.37848	-0.87349	0.25357	-22.51565	-15.94295	-8.42786	-13.17665	-75.47990	-9.91800	24.63499	13.38659	-12.08528	7.35319	10.34972	-3.01504	-5.58229	-5.08515	-0.52548	4.16039	0.91335	-0.35064	-0.82472	-1.42864	-0.86088	0.39222	0.08926	-0.14904	-0.22651	-0.22292	-0.21698
2310	5.19275	1.97470	-0.87093	33.95301	9.31151	-10.63118	43.22149	-21.03610	0.04474	-32.93925	49.73777	-13.31363	2.73842	-0.74298	0.49987	-20.98162	-15.06486	-8.56238	-16.96498	-47.91591	-14.61134	28.50212	4.19624	-10.23509	5.06931	9.08061	-0.94216	-9.14104	-3.35507	-2.15623	2.95999	0.59386	-0.42186	-1.65225	-0.88399	-1.32051	0.17431	0.03204	-0.15065	-0.25336	-0.09447	-0.33433
2311	7.17139	5.22316	-2.57843	35.19990	9.81544	-10.37077	46.46045	-10.37790	9.28393	-28.42316	55.02981	-10.82093	3.16736	-0.58185	0.77651	-19.58415	-14.10749	-8.67050	-9.84067	-30.24315	-2.63874	39.04035	-6.47391	-6.23388	2.26793	7.41330	3.06872	-8.34596	-1.97994	-2.46625	2.17386	0.40391	-0.50722	-1.07173	-0.78028	-1.03047	0.14807	0.03789	-0.05060	-0.08377	-0.08284	-0.18480
2312	9.03626	8.07619	-4.56924	36.23345	9.07916	-9.74054	62.51345	-7.63115	16.29379	-31.51760	48.56014	-9.63071	3.46747	-0.37194	1.00912	-18.33093	-13.13056	-8.77547	-3.60517	-42.63466	6.85143	49.00338	-12.98777	-7.45020	1.69034	7.00413	5.26323	-5.80534	-1.66682	-2.17411	2.66958	0.49146	-0.57280	-0.20389	-1.19915	-0.71376	0.40342	0.11229	0.11391	0.01733	-0.19707	-0.07071
2313	10.89758	8.49339	-5.79211	36.16417	8.36302	-9.12992	69.94820	-8.29571	15.66295	-40.00678	39.85571	-9.23373	3.29388	-0.11479	1.00034	-17.21720	-12.24360	-8.81369	-10.03081	-55.45564	8.57481	53.13346	-13.27113	-13.31199	4.05440	7.66316	2.41590	-4.34982	-4.50442	-1.36219	3.99200	0.58546	-1.04407	0.13514	-2.17234	-0.93060	0.71348	0.16895	0.10487	-0.05991	-0.36613	-0.14265
2314	11.88519	7.44592	-6.36932	35.90313	9.10349	-9.02868	60.95327	-1.69733	12.72631	-48.69145	39.07539	-10.28283	2.63358	0.07680	0.71388	-16.30514	-11.54264	-8.76411	-27.13610	-41.54881	7.09440	46.67821	-9.50979	-17.11070	7.83045	8.28961	-4.56891	-2.76818	-8.79268	0.31983	4.98006	0.54718	-1.52268	0.61174	-3.02120	-1.04736	0.77212	0.15266	-0.10139	-0.13419	-0.46666	-0.18466
2315	10.44801	5.75423	-6.05796	36.13324	10.20404	-9.34013	47.69621	4.24721	9.94991	-50.87235	44.00818	-12.49590	1.94964	0.02014	0.36152	-15.58570	-11.12359	-8.76100	-38.90940	-22.79441	3.29773	25.22769	-3.21060	-13.26003	10.18999	8.39383	-9.58772	-0.51526	-9.44594	1.75802	4.97297	0.57298	-0.96151	1.24330	-2.76814	-0.52671	0.56120	0.10481	-0.22140	-0.11023	-0.41341	-0.07868
2316	8.62447	3.55112	-4.75030	37.28442	10.58559	-9.51700	42.00401	-1.21040	6.52138	-40.49725	47.97378	-12.89989	1.83587	-0.25097	0.21820	-14.90622	-10.97573	-8.85766	-30.19078	-24.43640	-3.36219	0.52838	2.57002	-5.83856	9.37621	8.52232	-7.42265	-1.62325	-5.89397	1.00718	4.33508	0.70878	0.37535	0.56988	-1.73539	-0.29066	0.36131	0.07942	-0.13226	-0.13930	-0.30101	-0.06049
2317	11.01089	1.30133	-3.59172	39.78832	11.87621	-9.34094	43.89135	-9.44346	4.10984	-20.81674	51.02707	-9.98351	2.46215	-0.51256	0.40395	-14.10225	-10.86594	-8.84978	-4.29410	-31.41836	-9.25190	-5.92019	0.14246	-3.12389	6.08117	8.64587	-0.11471	-7.31349	-2.11340	-1.75526	3.49974	0.65606	1.02278	-1.61659	-0.94854	-1.13635	0.31881	0.06338	-0.01311	-0.30367	-0.22585	-0.29370
2318	16.87350	-0.38330	-3.35799	42.09108	15.15437	-9.12323	51.89035	-9.57600	6.01594	-7.59010	54.82284	-7.22999	3.29488	-0.66633	0.80386	-13.10223	-10.56013	-8.58292	20.17813	-25.74977	-8.15361	8.87163	-12.18146	-6.69676	2.59429	7.54384	5.04960	-11.52059	0.25709	-3.96320	2.46969	0.24759	0.25606	-3.25481	-0.42817	-2.03235	0.29800	0.02104	-0.03087	-0.42990	-0.11782	-0.53694
2319	20.97436	-1.03176	-3.62144	41.48004	18.54420	-9.19976	69.02985	-7.04431	13.08142	-11.12812	58.43440	-7.90214	3.69727	-0.69320	1.18571	-11.96028	-10.05192	-8.21937	35.52684	-16.10571	3.67011	32.14207	-24.69860	-13.06064	1.02843	5.60734	4.59026	-9.88807	1.24281	-3.79869	1.58779	-0.12468	-0.78969	-2.90312	-0.00043	-1.85795	0.21251	-0.01406	-0.11102	-0.34873	-0.00329	-0.50600
2320	21.23485	-0.10748	-4.39329	38.67255	19.63837	-9.32861	90.63231	-8.83725	21.34920	-22.86963	60.59699	-9.78596	3.59938	-0.47836	1.35230	-10.70710	-9.43045	-8.00051	46.60875	-13.88436	21.56577	54.72638	-29.05663	-20.66700	1.52708	4.37861	1.16973	-5.84623	-0.05366	-2.01284	1.23008	-0.09697	-0.96431	-1.36722	-0.09010	-1.03996	0.11806	0.00585	-0.13519	-0.13402	-0.04257	-0.26239
2321	19.21777	2.28228	-5.98420	36.56408	17.96837	-9.02078	103.29279	-11.32179	25.47765	-32.54265	59.96875	-9.51013	3.24813	-0.05373	1.24735	-9.32459	-8.74068	-7.96656	48.61806	-18.53021	35.69609	67.64497	-28.26276	-28.37038	2.89238	3.92710	-2.72234	-4.62858	-3.11069	-0.46612	1.31867	0.03190	-1.00779	-0.06354	-0.77307	-0.49161	0.07436	0.04564	-0.15005	0.02245	-0.22157	-0.05715
2322	17.65662	5.22412	-8.24102	36.71789	15.62336	-8.35451	103.37535	-8.26781	24.55260	-38.83799	58.10799	-7.54198	2.92199	0.39013	1.01670	-7.91182	-8.02785	-7.96189	38.29246	-21.24695	41.29467	61.68523	-29.13276	-30.93109	4.24078	3.77970	-5.97082	-6.72460	-4.92742	-0.09877	1.72250	-0.12502	-1.66514	0.37628	-1.23881	-0.36503	0.11824	0.03579	-0.19360	0.03861	-0.31267	-0.00396
2323	19.09637	7.19789	-10.30421	38.88674	15.41741	-7.90337	98.24632	-0.76975	20.63027	-40.17475	60.76745	-5.96847	2.87336	0.72821	0.87823	-6.68174	-7.37884	-7.84195	28.38480	-11.49715	39.11181	42.08177	-32.03566	-24.52705	4.84007	3.89519	-6.52331	-8.71963	-2.88452	-0.56940	2.20091	-0.41116	-2.16225	-0.05034	-0.60078	-0.23422	0.24132	-0.01791	-0.20631	-0.05343	-0.14355	-0.05154
2324	22.32982	6.87289	-10.76774	41.41607	16.97200	-7.86085	90.40311	3.96234	15.01231	-34.93232	67.27591	-5.40241	2.96313	0.84842	0.84288	-5.72472	-6.89623	-7.65996	26.18274	5.92310	30.49259	26.22350	-33.65998	-13.66222	4.47791	4.46186	-3.70757	-7.65216	1.30892	-1.03686	2.46619	-0.42202	-1.65024	-0.82070	0.69013	0.01644	0.36635	-0.04248	-0.17146	-0.18270	0.18777	-0.11080
2325	23.40701	4.63409	-9.28715	42.49872	17.29088	-7.76754	78.63497	3.27141	9.43538	-30.04678	68.27416	-5.55374	2.75621	0.68958	0.73067	-4.93649	-6.57859	-7.51970	21.06311	13.86474	19.55185	23.62325	-35.65182	-6.55865	3.92300	5.36115	-0.32705	-4.12010	2.74624	-1.04079	2.42879	-0.11470	-0.43355	-1.07499	1.07154	-0.02608	0.40454	-0.01179	-0.12191	-0.24232	0.37994	-0.12267
2326	20.56154	2.12621	-6.78917	41.19052	15.82371	-7.32117	64.70123	0.85174	6.31634	-35.25409	60.81831	-6.45282	2.13764	0.37954	0.49244	-4.27889	-6.30424	-7.34862	0.35860	7.13071	12.52448	30.17136	-38.79347	-6.81544	3.42175	5.48047	0.81563	-1.86264	-0.30270	-0.93334	1.98457	0.11798	0.36687	-0.59816	-0.03050	-0.62873	0.30072	0.01789	-0.06052	-0.18537	0.22890	-0.13701
2327	14.76600	0.57313	-4.09173	38.53435	14.97831	-6.78824	49.84350	-1.89821	6.34213	-44.49922	53.08609	-7.53525	1.43083	0.12015	0.29731	-3.77444	-6.02401	-7.03063	-28.45759	-4.80493	10.89503	41.28980	-36.38388	-13.49920	2.30122	3.84308	0.10421	-3.99842	-4.00421	-1.47581	1.17597	-0.04408	-0.22659	-0.24483	-1.42367	-1.49369	0.10620	0.00680	-0.02792	-0.12183	-0.16349	-0.30188
2328	8.24773	0.97534	-2.36738	36.97213	15.60833	-6.38415	37.02026	-2.74678	7.83046	-39.77559	50.47046	-7.18550	0.99621	0.02620	0.27878	-3.28277	-5.76600	-6.63158	-38.45898	-9.83219	10.51917	54.02355	-28.00818	-24.66291	0.69262	1.05933	-1.48552	-9.62637	-3.77250	-2.80688	0.38998	-0.48007	-2.14633	-0.72645	-1.68986	-1.99997	-0.02531	-0.01379	-0.15220	-0.16633	-0.47811	-0.59548
2329	3.15276	3.49241	-2.58105	38.00137	15.53300	-5.89996	32.86793	3.23794	8.74077	-16.48060	48.13400	-4.90927	0.89267	-0.07796	0.35362	-2.55786	-5.52734	-6.30589	-14.03572	-4.90695	7.88990	60.39453	-26.25716	-37.45802	-0.17719	-1.30743	-4.58415	-15.21612	0.12710	-4.16978	-0.08235	-0.78670	-4.17036	-1.72507	-0.81724	-1.83476	-0.04771	0.00241	-0.45178	-0.29649	-0.48033	-0.76510
2330	0.62554	5.57274	-3.51241	39.83857	13.56283	-5.30738	40.14797	9.88242	9.59054	6.93508	41.16947	-3.07568	1.01210	-0.60849	0.36282	-1.61483	-5.34840	-6.07301	26.35082	-4.90869	5.74050	55.67313	-35.77753	-44.51878	0.02334	-1.81775	-7.45141	-17.37286	3.13042	-4.52194	-0.34724	-0.62286	-4.66756	-2.29932	-0.06280	-1.23189	-0.05644	0.06915	-0.67325	-0.39304	-0.26817	-0.63319
2331	0.48867	3.55430	-2.68614	38.76909	11.10773	-4.94346	52.64823	0.02084	13.26638	9.59383	31.73095	-4.23608	1.27211	-1.69714	0.27933	-0.85072	-5.34408	-5.87820	49.08036	-31.33475	10.78774	46.65184	-42.88769	-34.29197	0.31043	0.56699	-4.44687	-13.84461	2.03157	-3.23448	-0.35721	-0.02361	-2.70008	-1.56862	-0.34952	-0.54840	-0.04880	0.13394	-0.52702	-0.32827	-0.15885	-0.28874
2332	0.71487	-2.34408	0.34833	34.41079	10.47632	-4.92071	58.38647	-27.99145	19.41446	-6.52253	28.70493	-6.31725	1.42516	-2.78476	0.17561	-0.57338	-5.43455	-5.65130	40.79089	-72.13943	24.09346	40.60839	-41.12614	-6.19611	0.61613	5.11132	4.97514	-6.66303	-1.69589	-1.08469	0.36571	0.38538	0.56491	0.15450	-1.19230	-0.14226	0.08093	0.08106	-0.10136	-0.11947	-0.25252	-0.01291
