	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
55	0.00000	0.00000	-2.68026	0.00000	0.00000	0.29747
56	0.00000	0.00000	-2.68658	0.00000	0.00000	0.29843
57	0.00000	0.00000	-2.69291	0.00000	0.00000	0.29941
58	0.00000	0.00000	-2.69927	0.00000	0.00000	0.30040
59	0.00000	0.00000	-2.70564	0.00000	0.00000	0.30140
60	0.00000	0.00000	-2.71202	0.00000	0.00000	0.30241
61	0.00000	0.00000	-2.71841	0.00000	0.00000	0.30343
62	0.00000	0.00000	-2.72481	0.00000	0.00000	0.30447
63	0.00000	0.00000	-2.73120	0.00000	0.00000	0.30552
64	0.00000	0.00000	-2.73760	0.00000	0.00000	0.30659
65	0.00000	0.00000	-2.74399	0.00000	0.00000	0.30766
66	0.00000	0.00000	-2.75037	0.00000	0.00000	0.30875
67	0.00000	0.00000	-2.75675	0.00000	0.00000	0.30985
68	0.00000	0.00000	-2.76311	0.00000	0.00000	0.31095
69	0.00000	0.00000	-2.76946	0.00000	0.00000	0.31207
70	0.00000	0.00000	-2.77579	0.00000	0.00000	0.31319
71	0.00000	0.00000	-2.78209	0.00000	0.00000	0.31431
72	0.00000	0.00000	-2.78838	0.00000	0.00000	0.31545
73	0.00000	0.00000	-2.79464	0.00000	0.00000	0.31658
74	0.00000	0.00000	-2.80088	0.00000	0.00000	0.31772
75	0.00000	0.00000	-2.80708	0.00000	0.00000	0.31887
76	0.00000	0.00000	-2.81325	0.00000	0.00000	0.32001
77	0.00000	0.00000	-2.81939	0.00000	0.00000	0.32116
78	0.00000	0.00000	-2.82550	0.00000	0.00000	0.32231
79	0.00000	0.00000	-2.83157	0.00000	0.00000	0.32346
80	0.00000	0.00000	-2.83760	0.00000	0.00000	0.32462
81	0.00000	0.00000	-2.84359	0.00000	0.00000	0.32578
82	0.00000	0.00000	-2.84954	0.00000	0.00000	0.32693
83	0.00000	0.00000	-2.85544	0.00000	0.00000	0.32809
84	0.00000	0.00000	-2.86130	0.00000	0.00000	0.32925
85	0.00000	0.00000	-2.86711	0.00000	0.00000	0.33041
86	0.00000	0.00000	-2.87287	0.00000	0.00000	0.33157
87	0.00000	0.00000	-2.87859	0.00000	0.00000	0.33273
88	0.00000	0.00000	-2.88424	0.00000	0.00000	0.33389
89	0.00000	0.00000	-2.88985	0.00000	0.00000	0.33504
90	0.00000	0.00000	-2.89540	0.00000	0.00000	0.33619
91	0.00000	0.00000	-2.90090	0.00000	0.00000	0.33734
92	0.00000	0.00000	-2.90633	0.00000	0.00000	0.33848
93	0.00000	0.00000	-2.91170	0.00000	0.00000	0.33961
94	0.00000	0.00000	-2.91702	0.00000	0.00000	0.34074
95	0.00000	0.00000	-2.92227	0.00000	0.00000	0.34187
96	0.00000	0.00000	-2.92745	0.00000	0.00000	0.34298
97	0.00000	0.00000	-2.93257	0.00000	0.00000	0.34409
98	0.00000	0.00000	-2.93763	0.00000	0.00000	0.34520
99	0.00000	0.00000	-2.94261	0.00000	0.00000	0.34630
100	0.00000	0.00000	-2.94753	0.00000	0.00000	0.34739
101	0.00000	0.00000	-2.95237	0.00000	0.00000	0.34848
102	0.00000	0.00000	-2.95715	0.00000	0.00000	0.34956
103	0.00000	0.00000	-2.96185	0.00000	0.00000	0.35063
104	0.00000	0.00000	-2.96648	0.00000	0.00000	0.35170
105	0.00000	0.00000	-2.97103	0.00000	0.00000	0.35276
106	0.00000	0.00000	-2.97551	0.00000	0.00000	0.35381
107	0.00000	0.00000	-2.97991	0.00000	0.00000	0.35486
108	0.00000	0.00000	-2.98424	0.00000	0.00000	0.35590
109	0.00000	0.00000	-2.98848	0.00000	0.00000	0.35694
110	0.00000	0.00000	-2.99265	0.00000	0.00000	0.35798
111	0.00000	0.00000	-2.99673	0.00000	0.00000	0.35900
112	0.00000	0.00000	-3.00074	0.00000	0.00000	0.36002
113	0.00000	0.00000	-3.00466	0.00000	0.00000	0.36104
114	0.00000	0.00000	-3.00849	0.00000	0.00000	0.36204
115	0.00000	0.00000	-3.01223	0.00000	0.00000	0.36304
116	0.00000	0.00000	-3.01588	0.00000	0.00000	0.36403
117	0.00000	0.00000	-3.01944	0.00000	0.00000	0.36501
118	0.00000	0.00000	-3.02290	0.00000	0.00000	0.36597
119	0.00000	0.00000	-3.02627	0.00000	0.00000	0.36693
120	0.00000	0.00000	-3.02953	0.00000	0.00000	0.36787
121	0.00000	0.00000	-3.03270	0.00000	0.00000	0.36880
122	0.00000	0.00000	-3.03576	0.00000	0.00000	0.36971
123	0.00000	0.00000	-3.03872	0.00000	0.00000	0.37061
124	0.00000	0.00000	-3.04157	0.00000	0.00000	0.37149
125	0.00000	0.00000	-3.04432	0.00000	0.00000	0.37235
126	0.00000	0.00000	-3.04695	0.00000	0.00000	0.37319
127	0.00000	0.00000	-3.04947	0.00000	0.00000	0.37401
128	0.00000	0.00000	-3.05187	0.00000	0.00000	0.37481
129	0.00000	0.00000	-3.05415	0.00000	0.00000	0.37559
130	0.00000	0.00000	-3.05632	0.00000	0.00000	0.37635
131	0.00000	0.00000	-3.05836	0.00000	0.00000	0.37708
132	0.00000	0.00000	-3.06028	0.00000	0.00000	0.37778
133	0.00000	0.00000	-3.06207	0.00000	0.00000	0.37846
134	0.00000	0.00000	-3.06373	0.00000	0.00000	0.37911
135	0.00000	0.00000	-3.06526	0.00000	0.00000	0.37974
136	0.00000	0.00000	-3.06665	0.00000	0.00000	0.38034
137	0.00000	0.00000	-3.06791	0.00000	0.00000	0.38090
138	0.00000	0.00000	-3.06903	0.00000	0.00000	0.38144
139	0.00000	0.00000	-3.07001	0.00000	0.00000	0.38195
140	0.00000	0.00000	-3.07084	0.00000	0.00000	0.38242
141	0.00000	0.00000	-3.07153	0.00000	0.00000	0.38287
142	0.00000	0.00000	-3.07208	0.00000	0.00000	0.38328
143	0.00000	0.00000	-3.07247	0.00000	0.00000	0.38367
144	0.00000	0.00000	-3.07271	0.00000	0.00000	0.38402
145	0.00000	0.00000	-3.07280	0.00000	0.00000	0.38435
146	0.00000	0.00000	-3.07273	0.00000	0.00000	0.38464
147	0.00000	0.00000	-3.07251	0.00000	0.00000	0.38490
148	0.00000	0.00000	-3.07213	0.00000	0.00000	0.38513
149	0.00000	0.00000	-3.07160	0.00000	0.00000	0.38533
150	0.00000	0.00000	-3.07090	0.00000	0.00000	0.38550
151	0.00000	0.00000	-3.07005	0.00000	0.00000	0.38564
152	0.00000	0.00000	-3.06903	0.00000	0.00000	0.38574
153	0.00000	0.00000	-3.06786	0.00000	0.00000	0.38582
154	0.00000	0.00000	-3.06652	0.00000	0.00000	0.38586
155	0.00000	0.00000	-3.06502	0.00000	0.00000	0.38587
156	0.00000	0.00000	-3.06336	0.00000	0.00000	0.38585
157	0.00000	0.00000	-3.06154	0.00000	0.00000	0.38580
158	0.00000	0.00000	-3.05956	0.00000	0.00000	0.38572
159	0.00000	0.00000	-3.05743	0.00000	0.00000	0.38561
160	0.00000	0.00000	-3.05513	0.00000	0.00000	0.38547
161	0.00000	0.00000	-3.05268	0.00000	0.00000	0.38530
162	0.00000	0.00000	-3.05008	0.00000	0.00000	0.38510
163	0.00000	0.00000	-3.04733	0.00000	0.00000	0.38487
164	0.00000	0.00000	-3.04442	0.00000	0.00000	0.38460
165	0.00000	0.00000	-3.04137	0.00000	0.00000	0.38431
166	0.00000	0.00000	-3.03817	0.00000	0.00000	0.38400
167	0.00000	0.00000	-3.03482	0.00000	0.00000	0.38365
168	0.00000	0.00000	-3.03134	0.00000	0.00000	0.38328
169	0.00000	0.00000	-3.02771	0.00000	0.00000	0.38289
170	0.00000	0.00000	-3.02395	0.00000	0.00000	0.38247
171	0.00000	0.00000	-3.02006	0.00000	0.00000	0.38203
172	0.00000	0.00000	-3.01603	0.00000	0.00000	0.38157
173	0.00000	0.00000	-3.01187	0.00000	0.00000	0.38109
174	0.00000	0.00000	-3.00759	0.00000	0.00000	0.38059
175	0.00000	0.00000	-3.00318	0.00000	0.00000	0.38007
176	0.00000	0.00000	-2.99865	0.00000	0.00000	0.37953
177	0.00000	0.00000	-2.99399	0.00000	0.00000	0.37899
178	0.00000	0.00000	-2.98921	0.00000	0.00000	0.37842
179	0.00000	0.00000	-2.98431	0.00000	0.00000	0.37785
180	0.00000	0.00000	-2.97930	0.00000	0.00000	0.37727
181	0.00000	0.00000	-2.97417	0.00000	0.00000	0.37667
182	0.00000	0.00000	-2.96893	0.00000	0.00000	0.37608
183	0.00000	0.00000	-2.96357	0.00000	0.00000	0.37547
184	0.00000	0.00000	-2.95811	0.00000	0.00000	0.37486
185	0.00000	0.00000	-2.95255	0.00000	0.00000	0.37426
186	0.00000	0.00000	-2.94688	0.00000	0.00000	0.37365
187	0.00000	0.00000	-2.94112	0.00000	0.00000	0.37305
188	0.00000	0.00000	-2.93526	0.00000	0.00000	0.37246
189	0.00000	0.00000	-2.92932	0.00000	0.00000	0.37187
190	0.00000	0.00000	-2.92329	0.00000	0.00000	0.37129
191	0.00000	0.00000	-2.91718	0.00000	0.00000	0.37073
192	0.00000	0.00000	-2.91099	0.00000	0.00000	0.37018
193	0.00000	0.00000	-2.90472	0.00000	0.00000	0.36965
194	0.00000	0.00000	-2.89839	0.00000	0.00000	0.36914
195	0.00000	0.00000	-2.89200	0.00000	0.00000	0.36865
196	0.00000	0.00000	-2.88554	0.00000	0.00000	0.36818
197	0.00000	0.00000	-2.87904	0.00000	0.00000	0.36773
198	0.00000	0.00000	-2.87248	0.00000	0.00000	0.36731
199	0.00000	0.00000	-2.86588	0.00000	0.00000	0.36692
200	0.00000	0.00000	-2.85924	0.00000	0.00000	0.36656
201	0.00000	0.00000	-2.85256	0.00000	0.00000	0.36623
202	0.00000	0.00000	-2.84585	0.00000	0.00000	0.36594
