	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
355	0.12740	0.11779	0.13563	0.08317	0.51642	0.03876
356	0.12758	0.11678	0.13184	0.07997	0.51749	0.03727
357	0.12757	0.11527	0.12780	0.07711	0.51863	0.03552
358	0.12720	0.11325	0.12406	0.07510	0.51928	0.03375
359	0.12641	0.11073	0.12103	0.07406	0.51927	0.03216
360	0.12521	0.10784	0.11843	0.07381	0.51889	0.03075
361	0.12361	0.10472	0.11561	0.07400	0.51857	0.02929
362	0.12166	0.10141	0.11225	0.07425	0.51844	0.02762
363	0.11965	0.09780	0.10847	0.07420	0.51841	0.02584
364	0.11790	0.09387	0.10470	0.07360	0.51842	0.02427
365	0.11641	0.08972	0.10127	0.07250	0.51856	0.02306
366	0.11489	0.08567	0.09819	0.07117	0.51889	0.02200
367	0.11309	0.08215	0.09513	0.06983	0.51938	0.02072
368	0.11104	0.07939	0.09179	0.06853	0.51991	0.01911
369	0.10906	0.07705	0.08812	0.06729	0.52032	0.01735
370	0.10749	0.07450	0.08425	0.06631	0.52048	0.01565
371	0.10650	0.07138	0.08029	0.06569	0.52044	0.01407
372	0.10608	0.06786	0.07625	0.06535	0.52036	0.01267
373	0.10605	0.06426	0.07221	0.06518	0.52036	0.01161
374	0.10616	0.06075	0.06837	0.06524	0.52034	0.01098
375	0.10614	0.05741	0.06491	0.06562	0.52026	0.01075
376	0.10585	0.05432	0.06184	0.06620	0.52018	0.01077
377	0.10536	0.05151	0.05896	0.06690	0.52007	0.01089
378	0.10488	0.04879	0.05616	0.06784	0.51980	0.01104
379	0.10453	0.04597	0.05339	0.06900	0.51930	0.01114
380	0.10422	0.04329	0.05065	0.06982	0.51879	0.01113
381	0.10379	0.04122	0.04798	0.06974	0.51853	0.01100
382	0.10323	0.03996	0.04539	0.06887	0.51866	0.01085
383	0.10270	0.03930	0.04282	0.06778	0.51912	0.01079
384	0.10228	0.03896	0.04026	0.06711	0.51958	0.01077
385	0.10189	0.03873	0.03783	0.06717	0.51964	0.01070
386	0.10145	0.03847	0.03556	0.06775	0.51927	0.01050
387	0.10099	0.03814	0.03334	0.06829	0.51882	0.01012
388	0.10065	0.03779	0.03107	0.06847	0.51864	0.00958
389	0.10054	0.03742	0.02872	0.06841	0.51876	0.00897
390	0.10064	0.03692	0.02643	0.06836	0.51896	0.00836
391	0.10090	0.03612	0.02438	0.06833	0.51904	0.00770
392	0.10129	0.03500	0.02267	0.06808	0.51902	0.00692
393	0.10179	0.03383	0.02127	0.06758	0.51902	0.00624
394	0.10238	0.03286	0.02012	0.06719	0.51909	0.00615
395	0.10297	0.03210	0.01919	0.06727	0.51922	0.00685
396	0.10346	0.03135	0.01849	0.06773	0.51931	0.00791
397	0.10386	0.03038	0.01801	0.06831	0.51924	0.00870
398	0.10432	0.02925	0.01760	0.06885	0.51899	0.00895
399	0.10487	0.02829	0.01700	0.06942	0.51858	0.00886
400	0.10533	0.02772	0.01618	0.07010	0.51810	0.00873
401	0.10546	0.02736	0.01538	0.07083	0.51756	0.00876
402	0.10533	0.02696	0.01476	0.07143	0.51707	0.00893
403	0.10518	0.02649	0.01417	0.07175	0.51684	0.00906
404	0.10513	0.02618	0.01345	0.07181	0.51691	0.00904
405	0.10510	0.02620	0.01265	0.07171	0.51714	0.00893
406	0.10500	0.02653	0.01195	0.07151	0.51734	0.00885
407	0.10488	0.02696	0.01142	0.07124	0.51739	0.00888
408	0.10487	0.02733	0.01103	0.07100	0.51726	0.00895
409	0.10500	0.02764	0.01080	0.07086	0.51705	0.00904
410	0.10520	0.02786	0.01071	0.07075	0.51688	0.00917
411	0.10538	0.02798	0.01071	0.07065	0.51681	0.00937
412	0.10550	0.02805	0.01074	0.07064	0.51687	0.00952
413	0.10557	0.02798	0.01087	0.07070	0.51705	0.00957
414	0.10561	0.02762	0.01116	0.07059	0.51726	0.00959
415	0.10564	0.02702	0.01151	0.07019	0.51733	0.00965
416	0.10564	0.02646	0.01173	0.06976	0.51716	0.00970
417	0.10566	0.02614	0.01170	0.06951	0.51698	0.00966
418	0.10579	0.02606	0.01141	0.06932	0.51706	0.00951
419	0.10597	0.02616	0.01098	0.06903	0.51736	0.00931
420	0.10602	0.02652	0.01062	0.06876	0.51761	0.00908
421	0.10586	0.02708	0.01043	0.06870	0.51764	0.00880
422	0.10556	0.02766	0.01036	0.06877	0.51747	0.00856
423	0.10527	0.02812	0.01026	0.06874	0.51717	0.00851
424	0.10511	0.02852	0.00999	0.06850	0.51694	0.00864
425	0.10506	0.02891	0.00957	0.06818	0.51697	0.00878
426	0.10505	0.02935	0.00918	0.06792	0.51730	0.00879
427	0.10504	0.02984	0.00896	0.06775	0.51774	0.00864
428	0.10503	0.03029	0.00886	0.06775	0.51806	0.00837
429	0.10501	0.03056	0.00872	0.06795	0.51813	0.00796
430	0.10497	0.03063	0.00845	0.06824	0.51810	0.00741
431	0.10492	0.03052	0.00813	0.06850	0.51810	0.00695
432	0.10480	0.03019	0.00799	0.06864	0.51820	0.00694
433	0.10462	0.02965	0.00812	0.06861	0.51843	0.00738
434	0.10449	0.02911	0.00829	0.06843	0.51881	0.00794
435	0.10445	0.02886	0.00818	0.06832	0.51919	0.00820
436	0.10450	0.02894	0.00774	0.06851	0.51936	0.00802
437	0.10456	0.02914	0.00722	0.06885	0.51934	0.00765
438	0.10463	0.02916	0.00683	0.06901	0.51933	0.00745
439	0.10469	0.02894	0.00662	0.06882	0.51945	0.00760
440	0.10469	0.02860	0.00656	0.06830	0.51969	0.00797
441	0.10464	0.02844	0.00658	0.06781	0.51996	0.00827
442	0.10454	0.02858	0.00653	0.06771	0.52014	0.00834
443	0.10448	0.02882	0.00632	0.06806	0.52014	0.00826
444	0.10449	0.02875	0.00605	0.06849	0.52001	0.00820
445	0.10459	0.02826	0.00587	0.06867	0.51990	0.00817
446	0.10475	0.02761	0.00583	0.06856	0.51991	0.00809
447	0.10486	0.02706	0.00590	0.06849	0.51999	0.00802
448	0.10482	0.02669	0.00598	0.06864	0.52002	0.00805
449	0.10468	0.02648	0.00597	0.06891	0.52004	0.00811
450	0.10463	0.02642	0.00585	0.06917	0.52015	0.00807
451	0.10472	0.02645	0.00580	0.06939	0.52031	0.00797
452	0.10483	0.02642	0.00598	0.06952	0.52043	0.00798
453	0.10484	0.02625	0.00630	0.06942	0.52054	0.00815
454	0.10475	0.02602	0.00654	0.06913	0.52073	0.00838
455	0.10465	0.02587	0.00657	0.06880	0.52096	0.00856
456	0.10457	0.02591	0.00649	0.06859	0.52112	0.00861
457	0.10453	0.02614	0.00655	0.06856	0.52119	0.00854
458	0.10456	0.02653	0.00679	0.06876	0.52124	0.00844
459	0.10466	0.02696	0.00700	0.06911	0.52135	0.00838
460	0.10478	0.02722	0.00695	0.06944	0.52152	0.00833
461	0.10487	0.02719	0.00668	0.06955	0.52167	0.00823
462	0.10500	0.02690	0.00641	0.06939	0.52173	0.00813
463	0.10519	0.02656	0.00630	0.06904	0.52171	0.00814
464	0.10533	0.02639	0.00633	0.06870	0.52162	0.00825
465	0.10532	0.02648	0.00644	0.06856	0.52150	0.00832
466	0.10517	0.02667	0.00656	0.06860	0.52145	0.00828
467	0.10499	0.02669	0.00663	0.06870	0.52149	0.00815
468	0.10489	0.02643	0.00656	0.06877	0.52149	0.00800
469	0.10489	0.02609	0.00631	0.06878	0.52140	0.00786
470	0.10498	0.02591	0.00595	0.06873	0.52135	0.00774
471	0.10512	0.02585	0.00557	0.06862	0.52146	0.00769
472	0.10525	0.02572	0.00536	0.06843	0.52165	0.00779
473	0.10529	0.02545	0.00535	0.06819	0.52179	0.00794
474	0.10520	0.02518	0.00546	0.06797	0.52188	0.00793
475	0.10492	0.02511	0.00558	0.06790	0.52192	0.00772
476	0.10449	0.02531	0.00574	0.06804	0.52186	0.00753
477	0.10400	0.02558	0.00600	0.06837	0.52164	0.00762
478	0.10362	0.02566	0.00626	0.06889	0.52132	0.00785
479	0.10349	0.02550	0.00637	0.06950	0.52102	0.00791
480	0.10365	0.02520	0.00635	0.06991	0.52090	0.00766
481	0.10400	0.02495	0.00642	0.07000	0.52095	0.00731
482	0.10434	0.02489	0.00665	0.06991	0.52101	0.00708
483	0.10454	0.02504	0.00694	0.06988	0.52102	0.00701
484	0.10463	0.02528	0.00719	0.06993	0.52106	0.00692
485	0.10464	0.02545	0.00744	0.06985	0.52122	0.00670
486	0.10462	0.02554	0.00778	0.06957	0.52150	0.00640
487	0.10470	0.02570	0.00826	0.06923	0.52180	0.00610
488	0.10496	0.02594	0.00898	0.06904	0.52210	0.00582
489	0.10537	0.02618	0.01015	0.06912	0.52241	0.00556
490	0.10572	0.02642	0.01195	0.06941	0.52275	0.00529
491	0.10597	0.02663	0.01441	0.06976	0.52307	0.00507
492	0.10638	0.02658	0.01749	0.06995	0.52333	0.00487
493	0.10726	0.02599	0.02133	0.06986	0.52360	0.00468
494	0.10863	0.02501	0.02622	0.06964	0.52387	0.00463
495	0.11039	0.02419	0.03253	0.06954	0.52409	0.00498
496	0.11262	0.02385	0.04066	0.06954	0.52419	0.00577
497	0.11549	0.02382	0.05103	0.06945	0.52417	0.00672
498	0.11929	0.02385	0.06400	0.06916	0.52409	0.00762
499	0.12461	0.02402	0.07981	0.06880	0.52406	0.00841
500	0.13224	0.02498	0.09832	0.06849	0.52415	0.00900
501	0.14257	0.02752	0.11871	0.06829	0.52427	0.00922
502	0.15543	0.03189	0.14003	0.06823	0.52421	0.00898
503	0.17041	0.03787	0.16216	0.06839	0.52390	0.00850
504	0.18721	0.04533	0.18587	0.06880	0.52347	0.00826
505	0.20540	0.05439	0.21173	0.06928	0.52316	0.00865
506	0.22405	0.06512	0.23901	0.06969	0.52307	0.00960
507	0.24186	0.07719	0.26620	0.07024	0.52312	0.01058
508	0.25791	0.09032	0.29228	0.07115	0.52316	0.01116
509	0.27216	0.10472	0.31738	0.07230	0.52323	0.01135
510	0.28538	0.12077	0.34221	0.07328	0.52329	0.01154
511	0.29843	0.13862	0.36734	0.07384	0.52320	0.01216
512	0.31191	0.15839	0.39291	0.07397	0.52290	0.01330
513	0.32600	0.18014	0.41867	0.07391	0.52258	0.01454
514	0.34050	0.20340	0.44418	0.07396	0.52247	0.01527
515	0.35511	0.22728	0.46893	0.07430	0.52257	0.01522
516	0.36972	0.25124	0.49261	0.07487	0.52273	0.01460
517	0.38467	0.27539	0.51510	0.07557	0.52287	0.01382
518	0.40038	0.30028	0.53622	0.07625	0.52305	0.01321
519	0.41679	0.32638	0.55567	0.07675	0.52332	0.01289
520	0.43366	0.35399	0.57331	0.07714	0.52356	0.01280
521	0.45112	0.38324	0.58910	0.07761	0.52359	0.01270
522	0.46978	0.41401	0.60317	0.07817	0.52333	0.01249
523	0.49016	0.44582	0.61587	0.07865	0.52294	0.01235
524	0.51211	0.47818	0.62768	0.07901	0.52263	0.01260
525	0.53487	0.51160	0.63911	0.07952	0.52252	0.01342
526	0.55766	0.54778	0.65062	0.08059	0.52249	0.01475
527	0.58037	0.58866	0.66261	0.08258	0.52229	0.01647
528	0.60325	0.63523	0.67601	0.08565	0.52185	0.01854
529	0.62585	0.68696	0.69236	0.08970	0.52130	0.02084
530	0.64686	0.74237	0.71302	0.09461	0.52076	0.02314
531	0.66508	0.80025	0.73845	0.10033	0.52024	0.02516
532	0.67992	0.86058	0.76838	0.10668	0.51981	0.02685
533	0.69016	0.92447	0.80221	0.11332	0.51955	0.02840
534	0.69348	0.99277	0.83951	0.11980	0.51943	0.02989
535	0.68806	1.06435	0.88033	0.12574	0.51939	0.03106
536	0.67440	1.13539	0.92503	0.13112	0.51941	0.03160
537	0.65503	1.20025	0.97379	0.13610	0.51944	0.03151
538	0.63277	1.25264	1.02566	0.14060	0.51943	0.03112
539	0.61002	1.28801	1.07642	0.14431	0.51938	0.03079
540	0.58922	1.30620	1.11953	0.14711	0.51936	0.03067
541	0.57309	1.30984	1.15003	0.14919	0.51934	0.03076
542	0.56317	1.30402	1.16644	0.15077	0.51932	0.03090
543	0.55829	1.29505	1.16996	0.15180	0.51932	0.03080
544	0.55627	1.28446	1.16150	0.15205	0.51943	0.03011
545	0.55528	1.26850	1.14334	0.15155	0.51969	0.02871
546	0.55447	1.24591	1.12101	0.15049	0.51988	0.02688
547	0.55384	1.22158	1.09871	0.14917	0.51970	0.02516
548	0.55294	1.20082	1.07582	0.14785	0.51909	0.02397
549	0.55100	1.18391	1.05040	0.14667	0.51844	0.02347
550	0.54794	1.16789	1.02295	0.14576	0.51815	0.02360
551	0.54458	1.15051	0.99530	0.14531	0.51816	0.02427
552	0.54169	1.13106	0.96794	0.14519	0.51816	0.02512
553	0.53857	1.10941	0.93984	0.14497	0.51807	0.02559
554	0.53266	1.08495	0.91016	0.14450	0.51790	0.02537
555	0.52195	1.05742	0.87942	0.14410	0.51773	0.02466
556	0.50750	1.02783	0.84887	0.14419	0.51762	0.02378
557	0.49264	0.99702	0.81951	0.14479	0.51766	0.02287
558	0.47970	0.96506	0.79186	0.14536	0.51796	0.02201
559	0.46889	0.93177	0.76550	0.14552	0.51849	0.02138
560	0.45914	0.89664	0.73950	0.14537	0.51908	0.02103
561	0.44925	0.85933	0.71402	0.14528	0.51946	0.02067
562	0.43853	0.82041	0.69056	0.14564	0.51941	0.02011
563	0.42670	0.78131	0.67030	0.14657	0.51894	0.01954
564	0.41390	0.74342	0.65299	0.14775	0.51823	0.01936
565	0.40084	0.70712	0.63779	0.14890	0.51751	0.01963
566	0.38856	0.67181	0.62438	0.14991	0.51690	0.02001
567	0.37756	0.63676	0.61290	0.15059	0.51648	0.02011
568	0.36753	0.60210	0.60301	0.15077	0.51626	0.01985
569	0.35787	0.56886	0.59381	0.15045	0.51608	0.01948
570	0.34803	0.53808	0.58441	0.14980	0.51588	0.01928
571	0.33784	0.51022	0.57454	0.14910	0.51568	0.01934
572	0.32785	0.48481	0.56433	0.14848	0.51554	0.01954
573	0.31897	0.46050	0.55342	0.14786	0.51553	0.01971
574	0.31169	0.43577	0.54075	0.14713	0.51564	0.01976
575	0.30574	0.40997	0.52588	0.14639	0.51571	0.01977
576	0.30030	0.38369	0.50999	0.14587	0.51566	0.01993
577	0.29474	0.35807	0.49456	0.14578	0.51559	0.02024
578	0.28901	0.33361	0.47973	0.14609	0.51561	0.02052
579	0.28336	0.31000	0.46445	0.14658	0.51575	0.02060
580	0.27768	0.28693	0.44789	0.14714	0.51594	0.02054
581	0.27163	0.26473	0.43027	0.14780	0.51610	0.02053
582	0.26522	0.24399	0.41244	0.14842	0.51614	0.02073
583	0.25870	0.22481	0.39467	0.14878	0.51597	0.02104
584	0.25196	0.20684	0.37632	0.14883	0.51557	0.02103
585	0.24460	0.18987	0.35673	0.14862	0.51502	0.02034
586	0.23667	0.17422	0.33614	0.14792	0.51462	0.01925
587	0.22901	0.16016	0.31535	0.14657	0.51455	0.01856
588	0.22258	0.14730	0.29491	0.14489	0.51481	0.01884
589	0.21763	0.13511	0.27501	0.14349	0.51538	0.01983
590	0.21355	0.12359	0.25588	0.14278	0.51616	0.02054
591	0.20968	0.11317	0.23771	0.14279	0.51688	0.02020
592	0.20571	0.10410	0.22037	0.14333	0.51738	0.01893
593	0.20157	0.09644	0.20383	0.14405	0.51762	0.01731
594	0.19704	0.09035	0.18855	0.14470	0.51764	0.01579
595	0.19178	0.08593	0.17503	0.14522	0.51754	0.01453
596	0.18561	0.08293	0.16324	0.14566	0.51741	0.01363
597	0.17870	0.08087	0.15256	0.14595	0.51727	0.01320
598	0.17138	0.07949	0.14234	0.14583	0.51707	0.01315
599	0.16403	0.07896	0.13227	0.14520	0.51682	0.01331
600	0.15691	0.07968	0.12243	0.14433	0.51662	0.01351
601	0.15005	0.08169	0.11324	0.14359	0.51659	0.01369
602	0.14335	0.08436	0.10510	0.14307	0.51673	0.01378
603	0.13670	0.08674	0.09816	0.14271	0.51687	0.01374
604	0.13023	0.08840	0.09203	0.14248	0.51689	0.01360
605	0.12435	0.08970	0.08595	0.14235	0.51682	0.01340
606	0.11954	0.09132	0.07924	0.14237	0.51675	0.01311
607	0.11613	0.09350	0.07192	0.14260	0.51669	0.01269
608	0.11407	0.09561	0.06462	0.14298	0.51664	0.01226
609	0.11292	0.09666	0.05802	0.14321	0.51663	0.01191
610	0.11207	0.09599	0.05247	0.14304	0.51673	0.01160
611	0.11122	0.09361	0.04794	0.14244	0.51689	0.01122
612	0.11042	0.09011	0.04420	0.14163	0.51702	0.01079
613	0.10989	0.08616	0.04100	0.14089	0.51702	0.01038
614	0.10973	0.08201	0.03820	0.14022	0.51688	0.01009
615	0.10985	0.07758	0.03578	0.13951	0.51664	0.01003
616	0.11007	0.07303	0.03366	0.13876	0.51640	0.01013
617	0.11027	0.06893	0.03170	0.13807	0.51621	0.01025
618	0.11042	0.06589	0.02979	0.13756	0.51608	0.01032
619	0.11052	0.06404	0.02790	0.13716	0.51595	0.01044
620	0.11061	0.06291	0.02607	0.13657	0.51575	0.01070
621	0.11072	0.06199	0.02431	0.13555	0.51547	0.01108
622	0.11078	0.06121	0.02259	0.13425	0.51519	0.01143
623	0.11070	0.06076	0.02094	0.13298	0.51493	0.01172
624	0.11048	0.06067	0.01953	0.13154	0.51470	0.01203
625	0.11021	0.06077	0.01843	0.12935	0.51449	0.01245
626	0.10992	0.06097	0.01752	0.12609	0.51427	0.01295
627	0.10963	0.06124	0.01657	0.12190	0.51410	0.01339
628	0.10947	0.06149	0.01554	0.11708	0.51414	0.01372
629	0.10953	0.06147	0.01459	0.11203	0.51448	0.01408
630	0.10976	0.06104	0.01382	0.10714	0.51507	0.01461
631	0.11002	0.06027	0.01315	0.10267	0.51591	0.01520
632	0.11021	0.05913	0.01253	0.09860	0.51697	0.01570
633	0.11032	0.05744	0.01210	0.09478	0.51819	0.01619
634	0.11043	0.05522	0.01197	0.09113	0.51941	0.01682
635	0.11061	0.05274	0.01200	0.08767	0.52046	0.01756
636	0.11084	0.05034	0.01193	0.08451	0.52118	0.01821
637	0.11095	0.04826	0.01166	0.08177	0.52150	0.01872
638	0.11088	0.04652	0.01145	0.07933	0.52151	0.01926
639	0.11070	0.04504	0.01159	0.07695	0.52151	0.01991
640	0.11055	0.04367	0.01199	0.07460	0.52176	0.02036
641	0.11047	0.04225	0.01240	0.07258	0.52220	0.02028
642	0.11038	0.04052	0.01268	0.07122	0.52255	0.01975
643	0.11020	0.03821	0.01295	0.07051	0.52261	0.01920
644	0.11000	0.03524	0.01340	0.07022	0.52244	0.01885
645	0.10991	0.03183	0.01401	0.07009	0.52230	0.01854
646	0.10995	0.02837	0.01465	0.06999	0.52227	0.01797
647	0.11004	0.02515	0.01512	0.06995	0.52229	0.01712
648	0.11008	0.02235	0.01532	0.06994	0.52229	0.01616
649	0.11005	0.02010	0.01518	0.06987	0.52235	0.01515
650	0.10996	0.01851	0.01483	0.06975	0.52257	0.01403
651	0.10982	0.01763	0.01451	0.06970	0.52292	0.01280
652	0.10967	0.01739	0.01438	0.06979	0.52325	0.01161
653	0.10949	0.01770	0.01432	0.06995	0.52345	0.01062
654	0.10920	0.01849	0.01413	0.07009	0.52351	0.00983
655	0.10882	0.01961	0.01380	0.07020	0.52347	0.00928
656	0.10849	0.02084	0.01347	0.07037	0.52347	0.00895
657	0.10834	0.02197	0.01320	0.07061	0.52359	0.00883
658	0.10837	0.02290	0.01299	0.07084	0.52374	0.00883
659	0.10845	0.02370	0.01275	0.07100	0.52383	0.00883
660	0.10855	0.02450	0.01231	0.07115	0.52390	0.00868
661	0.10864	0.02534	0.01163	0.07141	0.52403	0.00836
662	0.10867	0.02601	0.01099	0.07179	0.52417	0.00809
663	0.10860	0.02623	0.01065	0.07216	0.52420	0.00809
664	0.10847	0.02601	0.01058	0.07244	0.52415	0.00834
665	0.10831	0.02570	0.01054	0.07262	0.52404	0.00871
666	0.10814	0.02567	0.01037	0.07271	0.52392	0.00911
667	0.10796	0.02600	0.01011	0.07262	0.52387	0.00949
668	0.10784	0.02653	0.00987	0.07228	0.52400	0.00978
669	0.10784	0.02707	0.00970	0.07183	0.52430	0.00994
670	0.10791	0.02762	0.00955	0.07165	0.52453	0.00997
671	0.10797	0.02816	0.00935	0.07196	0.52458	0.00989
672	0.10803	0.02847	0.00907	0.07257	0.52455	0.00973
673	0.10817	0.02843	0.00871	0.07322	0.52462	0.00951
674	0.10841	0.02823	0.00841	0.07388	0.52478	0.00925
675	0.10866	0.02806	0.00839	0.07459	0.52487	0.00908
676	0.10892	0.02798	0.00860	0.07528	0.52486	0.00903
677	0.10925	0.02789	0.00884	0.07585	0.52482	0.00908
678	0.10962	0.02774	0.00900	0.07620	0.52482	0.00920
679	0.10986	0.02763	0.00912	0.07632	0.52490	0.00931
680	0.10991	0.02761	0.00927	0.07623	0.52501	0.00931
681	0.10983	0.02771	0.00951	0.07600	0.52510	0.00921
682	0.10974	0.02794	0.00983	0.07579	0.52514	0.00916
683	0.10972	0.02827	0.01007	0.07579	0.52509	0.00927
684	0.10974	0.02860	0.01006	0.07605	0.52496	0.00944
685	0.10972	0.02888	0.00974	0.07637	0.52482	0.00959
686	0.10956	0.02914	0.00929	0.07654	0.52478	0.00972
687	0.10928	0.02937	0.00887	0.07654	0.52485	0.00982
688	0.10901	0.02945	0.00849	0.07640	0.52490	0.00975
689	0.10885	0.02934	0.00810	0.07610	0.52492	0.00936
690	0.10877	0.02909	0.00772	0.07577	0.52493	0.00880
691	0.10876	0.02882	0.00747	0.07562	0.52491	0.00850
692	0.10879	0.02854	0.00738	0.07572	0.52484	0.00869
693	0.10891	0.02820	0.00731	0.07587	0.52477	0.00909
694	0.10912	0.02780	0.00715	0.07587	0.52477	0.00929
695	0.10930	0.02742	0.00694	0.07574	0.52477	0.00917
696	0.10930	0.02717	0.00673	0.07559	0.52472	0.00893
697	0.10917	0.02710	0.00645	0.07546	0.52470	0.00871
698	0.10911	0.02713	0.00603	0.07535	0.52484	0.00856
699	0.10914	0.02702	0.00566	0.07527	0.52504	0.00852
700	0.10914	0.02660	0.00563	0.07516	0.52510	0.00863
701	0.10910	0.02594	0.00597	0.07495	0.52493	0.00878
702	0.10917	0.02538	0.00635	0.07464	0.52466	0.00885
703	0.10939	0.02522	0.00647	0.07438	0.52450	0.00886
704	0.10965	0.02539	0.00630	0.07438	0.52441	0.00890
705	0.10982	0.02563	0.00600	0.07466	0.52423	0.00896
706	0.10985	0.02571	0.00576	0.07504	0.52392	0.00899
707	0.10982	0.02561	0.00564	0.07529	0.52357	0.00904
708	0.10977	0.02549	0.00561	0.07536	0.52338	0.00914
709	0.10977	0.02550	0.00559	0.07540	0.52339	0.00924
710	0.10987	0.02560	0.00553	0.07552	0.52347	0.00928
711	0.11000	0.02567	0.00551	0.07568	0.52348	0.00929
712	0.11002	0.02575	0.00563	0.07585	0.52340	0.00932
713	0.10986	0.02592	0.00588	0.07598	0.52338	0.00933
714	0.10962	0.02613	0.00617	0.07603	0.52353	0.00923
715	0.10942	0.02623	0.00638	0.07599	0.52378	0.00905
716	0.10931	0.02615	0.00645	0.07598	0.52395	0.00892
717	0.10932	0.02592	0.00646	0.07604	0.52391	0.00888
718	0.10944	0.02568	0.00651	0.07614	0.52376	0.00894
719	0.10969	0.02550	0.00662	0.07630	0.52367	0.00901
720	0.11000	0.02534	0.00668	0.07646	0.52370	0.00896
721	0.11021	0.02521	0.00660	0.07654	0.52382	0.00876
722	0.11018	0.02514	0.00642	0.07650	0.52392	0.00852
723	0.10998	0.02511	0.00624	0.07646	0.52385	0.00846
724	0.10978	0.02515	0.00610	0.07661	0.52361	0.00860
725	0.10963	0.02532	0.00603	0.07696	0.52336	0.00881
726	0.10952	0.02564	0.00604	0.07745	0.52320	0.00890
727	0.10950	0.02599	0.00605	0.07798	0.52313	0.00880
728	0.10963	0.02620	0.00596	0.07842	0.52310	0.00866
729	0.10986	0.02619	0.00582	0.07873	0.52312	0.00865
730	0.11000	0.02600	0.00577	0.07890	0.52318	0.00879
731	0.10992	0.02576	0.00591	0.07898	0.52320	0.00901
732	0.10969	0.02555	0.00608	0.07905	0.52307	0.00930
733	0.10951	0.02536	0.00604	0.07918	0.52278	0.00962
734	0.10946	0.02517	0.00582	0.07940	0.52249	0.00979
735	0.10948	0.02505	0.00561	0.07975	0.52235	0.00973
736	0.10945	0.02506	0.00558	0.08027	0.52223	0.00957
737	0.10937	0.02520	0.00571	0.08094	0.52193	0.00948
738	0.10926	0.02541	0.00587	0.08170	0.52141	0.00951
739	0.10924	0.02561	0.00599	0.08247	0.52090	0.00963
740	0.10933	0.02580	0.00600	0.08313	0.52069	0.00984
741	0.10945	0.02591	0.00580	0.08361	0.52077	0.01008
742	0.10949	0.02588	0.00533	0.08389	0.52096	0.01025
743	0.10944	0.02569	0.00471	0.08404	0.52119	0.01028
744	0.10941	0.02540	0.00412	0.08414	0.52149	0.01018
745	0.10950	0.02512	0.00373	0.08424	0.52181	0.01008
746	0.10973	0.02494	0.00362	0.08437	0.52201	0.01005
747	0.10999	0.02491	0.00377	0.08452	0.52204	0.00998
748	0.11008	0.02507	0.00405	0.08466	0.52205	0.00980
749	0.10996	0.02537	0.00429	0.08472	0.52211	0.00959
750	0.10978	0.02565	0.00438	0.08479	0.52221	0.00947
751	0.10979	0.02575	0.00434	0.08501	0.52235	0.00931
752	0.11006	0.02569	0.00438	0.08538	0.52252	0.00893
753	0.11043	0.02561	0.00472	0.08574	0.52262	0.00838
754	0.11075	0.02561	0.00542	0.08593	0.52260	0.00792
755	0.11100	0.02562	0.00648	0.08592	0.52256	0.00767
756	0.11120	0.02548	0.00796	0.08584	0.52268	0.00756
757	0.11135	0.02507	0.01001	0.08584	0.52302	0.00749
758	0.11160	0.02427	0.01280	0.08589	0.52345	0.00747
759	0.11233	0.02293	0.01651	0.08591	0.52387	0.00757
760	0.11374	0.02104	0.02131	0.08587	0.52419	0.00784
761	0.11575	0.01895	0.02734	0.08587	0.52442	0.00848
762	0.11809	0.01705	0.03479	0.08594	0.52461	0.00962
763	0.12076	0.01552	0.04387	0.08594	0.52486	0.01103
764	0.12403	0.01440	0.05488	0.08572	0.52515	0.01219
765	0.12829	0.01404	0.06817	0.08534	0.52540	0.01275
766	0.13405	0.01502	0.08407	0.08496	0.52554	0.01287
767	0.14182	0.01789	0.10257	0.08454	0.52553	0.01289
768	0.15192	0.02302	0.12309	0.08397	0.52543	0.01282
769	0.16443	0.03037	0.14496	0.08333	0.52532	0.01244
770	0.17935	0.03951	0.16825	0.08282	0.52519	0.01193
771	0.19637	0.05014	0.19352	0.08258	0.52508	0.01193
772	0.21465	0.06232	0.22089	0.08261	0.52516	0.01284
773	0.23313	0.07587	0.24931	0.08299	0.52555	0.01424
774	0.25098	0.09028	0.27737	0.08364	0.52616	0.01525
775	0.26784	0.10538	0.30453	0.08417	0.52677	0.01529
776	0.28365	0.12185	0.33139	0.08424	0.52709	0.01459
