	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedRoundN4.c3d
639	-5.19042	52.77514	-4.08322	-11.83251	2.40693	0.63829	-5.77073	61.15792	-5.45988	-40.07542	19.68111	2.29120	-19.45621	70.79838	-7.58463	-7.98774	5.77644	1.40787	-37.72829	93.80021	-5.62161	8.35617	-87.28230	20.41658	8.93578	1.85470	-2.44274	2.12307	5.24663	3.05102	1.94378	-4.50229	0.94817	4.01503	0.64638	3.42541	0.11087	-0.38372	0.13947	0.56046	0.07951	0.58616
640	-5.49497	53.50562	-3.74173	-14.14584	3.61169	0.46972	-11.36548	71.36462	-5.99655	-48.85645	23.41006	1.55840	-18.57332	69.48515	-6.99279	-9.61175	7.46633	1.40701	-56.30065	107.25072	-12.27885	26.64901	-99.42391	7.51335	7.82230	2.26287	-1.94342	-0.43936	3.55926	1.98737	1.42212	-3.29564	1.10948	3.13042	0.48290	2.19656	0.04930	-0.21147	0.14674	0.27320	0.09552	0.39558
641	-6.79037	54.05388	-3.79518	-17.99448	4.01835	0.28062	-13.82154	72.98921	-6.84980	-54.85671	17.12363	0.21495	-17.90637	68.18980	-6.62456	-11.85183	9.27567	1.29423	-60.81299	93.42368	-17.96393	33.94137	-96.01316	0.25563	7.50111	2.42757	-1.64924	-1.64560	-0.52320	-0.73124	1.39642	-3.39603	0.81794	2.24240	-0.18555	-0.88022	0.13663	-0.38349	0.07771	-0.00820	-0.00793	-0.22148
642	-9.41646	53.12952	-3.71803	-20.84865	6.18854	0.39100	-17.53545	68.13883	-7.13994	-53.90354	16.87378	2.03878	-17.43692	66.84202	-6.44212	-14.41155	11.23922	1.12222	-57.01677	79.67951	-16.27918	32.00572	-79.71523	6.45053	8.88973	4.66037	-0.12853	1.15502	-3.27503	-1.86707	1.71621	-4.46522	1.25782	2.69958	-0.67109	-2.22280	0.21451	-0.66916	0.09082	0.10358	-0.13881	-0.40930
643	-11.56940	51.21086	-3.37695	-22.49100	9.55369	0.38970	-22.59532	67.55669	-7.41917	-51.79589	26.32338	4.51089	-17.02098	65.14425	-6.25628	-16.70408	13.09734	0.89484	-58.98008	89.15120	-15.19455	28.37551	-74.60417	20.81650	10.16934	8.14213	2.45020	6.33975	-3.06298	-0.97242	1.90859	-5.10149	2.25968	4.17345	-0.61908	-1.25541	0.20810	-0.77006	0.25429	0.46801	-0.18380	-0.10952
644	-11.08138	48.80816	-3.04136	-25.07719	12.74884	0.11655	-22.73457	70.71924	-8.18527	-59.78658	37.43405	4.16228	-16.72989	63.08736	-5.99373	-18.63753	14.70763	0.64635	-73.48701	109.19111	-19.19635	23.43044	-86.94663	28.72409	9.85797	8.93581	3.55366	8.24203	0.19328	0.52625	1.83662	-5.07866	2.56469	4.51707	-0.21673	0.65349	0.17620	-0.69230	0.44533	0.55826	-0.11015	0.23068
645	-7.39565	46.86534	-3.06962	-29.83260	15.46862	-0.15022	-13.93462	70.69127	-8.98709	-78.54276	41.82690	1.16956	-16.72883	61.11504	-5.71223	-20.69892	16.04334	0.35576	-93.06833	112.44391	-23.61047	18.86396	-99.82433	21.90668	7.73513	6.74071	2.84019	5.38003	3.99700	1.59018	1.46130	-4.91982	1.62899	3.67640	0.03460	2.27851	0.13021	-0.57646	0.44586	0.40837	-0.05206	0.48017
646	-3.18364	45.69220	-3.38963	-35.15860	17.89133	-0.26740	-2.07238	66.78088	-9.09522	-93.62439	40.63742	-1.14719	-16.98465	59.51031	-5.55583	-23.16696	17.06455	-0.04102	-102.26411	98.52202	-23.85282	17.20703	-101.77889	9.05632	4.35557	4.97109	2.46903	2.08009	4.43590	1.74028	0.82422	-4.41095	0.27836	3.45275	-0.25627	2.60999	0.04580	-0.43503	0.22500	0.41729	-0.15001	0.64052
647	-1.95344	44.18420	-3.57572	-38.74577	21.21109	-0.03903	4.27975	64.24426	-8.42661	-93.05907	45.56535	1.22795	-17.21036	57.98960	-5.65886	-25.74427	17.85905	-0.43085	-92.53654	97.39494	-18.80571	17.41902	-96.18619	4.44225	1.82899	4.70778	3.08896	0.85673	1.12279	0.92444	0.44997	-3.62004	-0.23744	3.91141	-0.84181	1.33965	0.00992	-0.33075	0.04175	0.53801	-0.31223	0.48670
648	-4.38306	41.90259	-3.51168	-41.55090	24.85017	0.28809	2.12443	65.31094	-7.69513	-86.49134	59.01281	6.82285	-17.14062	56.21038	-5.99334	-28.25987	18.48361	-0.78455	-82.42088	116.74860	-12.18832	17.24704	-86.82877	11.36796	1.97991	3.90003	3.16717	0.83008	-1.58078	0.15276	0.69962	-3.59102	0.13801	3.77511	-0.92412	0.00105	0.10576	-0.42325	0.04567	0.48578	-0.29810	0.05861
649	-7.65673	39.12899	-3.36575	-45.83166	27.14524	0.27983	-3.36495	64.52716	-7.27979	-88.87965	70.70102	10.71466	-16.84409	54.36040	-6.36211	-31.04287	18.96857	-1.19680	-90.14355	128.95299	-7.85282	15.86178	-73.79653	19.36874	3.60090	1.61051	1.60788	2.17289	-1.08090	0.16216	0.98382	-4.13067	0.34415	3.59669	-0.33959	-0.13173	0.19760	-0.52684	0.04200	0.42855	-0.10537	-0.25582
650	-8.29859	36.25383	-3.29792	-51.78006	28.22863	-0.00795	-2.87328	59.12719	-7.00545	-99.36129	74.65655	11.10029	-16.56481	52.81515	-6.56422	-34.20441	19.36074	-1.63164	-102.44315	121.80321	-6.03384	13.34593	-64.24896	18.73725	5.10777	-0.43469	-0.58855	4.32088	-0.41936	0.04975	0.80437	-4.17800	0.16630	3.85962	0.10143	-0.22021	0.14569	-0.40920	-0.08692	0.46869	0.04948	-0.30847
651	-6.44148	34.11716	-3.38810	-58.33577	29.05779	-0.32797	3.23073	54.07180	-6.74951	-110.70069	73.29466	8.95697	-16.37698	51.53349	-6.59659	-37.26541	19.60237	-1.97699	-108.27654	110.70597	-5.96330	7.89500	-67.53082	14.80191	6.91166	-0.40403	-1.47909	5.49216	-2.78063	-0.91169	0.56248	-3.78655	0.59340	3.77286	-0.26549	-1.48577	0.04235	-0.23014	-0.12507	0.40494	-0.00092	-0.28156
652	-4.37137	33.69516	-3.66833	-65.05837	29.69380	-0.63700	6.26738	55.69800	-6.95281	-122.65065	70.22256	5.69631	-16.10605	50.32584	-6.57480	-39.91467	19.56530	-2.25228	-120.91743	109.17860	-8.38983	1.29505	-79.53961	15.78873	8.25776	1.21869	-0.74085	5.23707	-6.39867	-1.76928	0.58232	-3.66270	1.28811	3.52874	-1.09320	-2.82564	0.03121	-0.20922	-0.04021	0.30921	-0.20142	-0.27229
653	-3.69312	34.03662	-3.90464	-71.38049	29.84243	-0.87517	1.58315	62.37462	-8.03039	-134.29877	67.20945	3.43956	-15.58862	49.28578	-6.58378	-42.46350	19.16061	-2.52873	-146.03310	113.91562	-13.83209	3.24660	-87.35912	16.70631	7.63614	2.59804	0.42801	3.44239	-7.43150	-1.76846	0.64959	-4.08364	1.17566	3.45849	-1.44919	-2.91309	0.09857	-0.37187	-0.00711	0.29021	-0.30770	-0.27444
654	-4.34746	32.97243	-3.77957	-76.15501	29.76169	-0.80070	-5.56627	65.13043	-9.24627	-141.14169	64.61098	3.58589	-14.80672	48.54965	-6.61762	-45.20722	18.34196	-2.72548	-166.66278	113.37882	-18.88878	16.28051	-86.30637	13.13229	6.35093	2.80662	1.34517	1.44458	-5.05205	-1.13912	0.66848	-5.06792	0.85129	3.50094	-1.03076	-1.83275	0.17017	-0.71298	0.06094	0.33036	-0.21196	-0.24547
655	-5.49581	29.93680	-3.35017	-79.24312	30.25676	-0.20241	-8.74952	60.38825	-9.67737	-144.61472	64.43388	5.59896	-13.89440	47.95520	-6.69064	-47.90285	17.16396	-2.66182	-173.48494	107.86129	-18.60104	26.39611	-78.14191	12.09212	6.98483	2.36285	2.16357	1.40081	-2.23883	-0.44319	0.76620	-5.97965	1.68206	3.47061	-0.41089	-0.72361	0.20622	-1.05199	0.35477	0.35601	-0.04670	-0.17955
656	-6.45225	27.02225	-3.05445	-83.12396	31.31585	0.66194	-7.79910	55.75441	-9.61827	-152.42932	68.55180	7.92322	-13.08010	47.35969	-6.83776	-50.33258	15.88877	-2.35648	-177.63589	109.67938	-13.24746	23.46430	-64.38587	16.02879	9.45757	1.82743	2.57191	2.88801	-0.20001	0.21179	0.87396	-5.69343	3.34658	3.04952	-0.03910	0.14111	0.18151	-1.01987	0.66767	0.29299	0.05269	-0.06416
657	-6.70795	26.31796	-3.11971	-89.63131	32.01913	1.32878	-6.05597	56.83561	-9.31008	-166.52010	77.16060	9.97087	-12.44138	46.81874	-6.97213	-52.63116	14.81920	-1.97908	-188.98026	123.40111	-5.53554	16.21387	-52.27638	16.21858	10.53445	0.76337	1.56115	3.83494	2.56094	1.01377	0.76658	-3.99872	3.69534	2.56727	0.07702	1.48373	0.10034	-0.48214	0.53612	0.22087	0.05039	0.14655
658	-6.41796	26.72320	-3.20772	-96.69560	31.49817	1.67425	-7.45811	58.42992	-8.36240	-180.37294	87.29546	11.61451	-11.88115	46.21039	-6.99558	-54.83072	13.95198	-1.55803	-206.17856	137.62256	2.06211	15.65086	-52.18022	9.36382	7.64140	-1.21673	-0.69103	3.58411	4.91980	1.50173	0.43115	-2.16312	1.69007	2.72766	-0.07506	2.70035	0.02186	0.21620	0.00001	0.23575	-0.03007	0.30680
659	-5.90066	26.21642	-3.07821	-101.11610	29.73632	2.01673	-12.22505	55.43420	-7.23964	-187.53174	90.97018	12.25138	-11.45559	45.45778	-6.94493	-56.95985	13.07438	-0.98445	-221.49641	136.38544	4.78214	19.58830	-64.05236	5.30650	2.41941	-2.51345	-1.98862	3.42596	3.74916	1.32791	0.06554	-2.02225	-1.00040	3.53232	-0.46506	2.45221	-0.00375	0.40865	-0.34473	0.29242	-0.11796	0.22426
660	-4.69475	25.19852	-2.98029	-103.77322	27.59861	2.61584	-14.47084	51.57544	-6.82017	-191.45215	84.30688	11.78810	-11.34881	44.87494	-6.85950	-59.42840	12.08587	-0.31322	-231.11760	119.89291	0.66684	21.21048	-75.28680	12.01069	-0.31932	-0.73605	-0.59169	4.29287	-0.87298	0.95582	-0.17008	-3.85985	-1.89749	4.04490	-0.83886	0.84065	-0.01074	-0.14605	-0.18920	0.30244	-0.15869	-0.04209
661	-3.19535	24.91961	-3.04765	-107.10377	26.04436	3.34590	-11.83362	53.59303	-7.31388	-198.14612	76.68913	11.58448	-11.48603	44.58410	-6.71282	-62.30530	11.03614	0.30697	-237.61444	112.14161	-5.50926	20.98502	-75.56767	21.71568	2.13396	3.33974	2.35462	4.55459	-5.22195	0.52385	-0.20446	-5.64980	-0.42958	3.73864	-1.05193	-0.86945	-0.02305	-0.80569	0.14405	0.29424	-0.18947	-0.27959
662	-3.12808	25.07819	-3.11409	-111.24934	25.24084	3.96738	-10.23605	60.46124	-8.49987	-206.44716	77.27832	12.43623	-11.56450	44.09851	-6.55926	-64.90838	10.03790	0.88012	-245.00082	126.39462	-8.88564	22.53971	-68.81166	22.09426	7.35056	5.32101	4.09228	2.93648	-5.95910	-0.01664	0.01931	-6.02897	1.79330	3.64230	-1.17981	-1.34167	0.01337	-0.99005	0.29437	0.43601	-0.26048	-0.26589
663	-4.04262	24.67909	-3.19667	-114.53267	24.04183	4.36485	-10.42894	62.71481	-9.47249	-209.83174	80.30090	13.29060	-11.41350	42.95184	-6.47200	-66.69058	9.18974	1.46978	-246.51399	139.19682	-8.17115	23.92912	-64.36061	16.31445	10.47961	3.50565	3.62837	2.44393	-3.29770	0.38296	0.36251	-5.78435	2.77980	4.68890	-1.12175	0.12950	0.10505	-0.87989	0.24529	0.75144	-0.29493	0.14200
664	-3.47194	23.23973	-3.37606	-116.50471	21.63643	4.60330	-5.87795	53.71451	-8.97275	-207.97263	77.86607	13.67492	-11.14540	41.33266	-6.40209	-67.97467	8.64050	2.06216	-236.07411	127.19974	-2.47254	20.21510	-61.59288	16.16852	9.12637	2.34108	2.57462	4.86622	-0.64368	1.84261	0.45389	-5.15890	1.94652	5.53379	-0.72209	2.08815	0.14157	-0.69789	0.15022	0.89698	-0.17609	0.65324
665	-1.11554	21.34815	-3.54871	-118.31726	18.44708	4.75504	2.65513	39.55737	-7.37679	-208.78874	71.53158	14.07804	-10.97123	39.75851	-6.27611	-69.34586	8.53689	2.59468	-227.90727	100.51100	5.83554	12.96156	-56.33628	19.05390	5.55589	3.37777	1.93625	5.78688	-1.21109	1.84795	0.18321	-3.96632	0.47637	4.69929	-0.43006	1.59853	0.06201	-0.43475	0.10187	0.67288	-0.03545	0.61591
666	1.20611	20.03187	-3.59062	-120.01440	14.81100	4.73647	7.92575	31.71779	-6.32697	-215.72142	64.17381	13.95594	-10.90640	38.44331	-6.05930	-70.80988	8.77872	3.03614	-235.61360	79.44453	9.95973	8.92257	-50.37515	14.04617	3.95593	2.14939	1.36056	2.18917	-3.77546	-0.56294	-0.10011	-3.14249	0.30902	2.93571	-0.71025	-1.18312	-0.04264	-0.25527	0.20932	0.34343	-0.09992	-0.02344
667	2.21230	19.13711	-3.39209	-121.25956	10.76000	4.44172	7.56835	31.29533	-5.94905	-224.15114	54.63066	11.78568	-10.78703	37.27218	-5.77532	-72.09020	9.02471	3.40025	-250.56883	65.30328	6.42351	11.23319	-46.34139	2.52364	5.47025	-2.32787	1.12865	-2.25312	-4.84052	-3.22629	-0.13298	-3.63646	1.89200	1.83238	-1.28220	-3.45254	-0.07960	-0.39593	0.50779	0.18312	-0.31618	-0.73855
668	1.81441	18.00185	-2.94265	-122.10020	7.08714	3.96148	3.04725	31.67659	-5.04948	-227.71114	45.29208	7.63149	-10.50485	36.03334	-5.52430	-73.05376	8.91528	3.72533	-258.98459	54.60740	-0.84346	16.69318	-44.34304	-5.72692	7.13967	-5.45930	1.44694	-3.42433	-3.39977	-3.97450	-0.07373	-4.82838	3.19554	1.94627	-1.56257	-3.52477	-0.06061	-0.72380	0.70674	0.19047	-0.43490	-1.07177
669	0.82182	17.16653	-2.55744	-122.21690	4.74262	3.54719	-3.76468	32.32578	-3.92609	-225.27963	42.44411	4.17958	-10.13482	34.65857	-5.37744	-73.69783	8.43408	4.02908	-260.95233	55.26978	-5.77483	20.27546	-44.73305	-6.07934	6.53778	-4.55890	1.54010	-1.44988	-0.96080	-1.98206	-0.13084	-5.24583	2.52477	2.58787	-1.22830	-1.18274	-0.04055	-0.82115	0.52335	0.23244	-0.30682	-0.65003
670	-0.14535	17.06022	-2.52857	-120.99883	3.65810	3.50680	-9.62808	36.01374	-4.30383	-220.07729	44.99352	3.98664	-9.89802	33.41269	-5.31954	-74.17667	8.14242	4.35101	-260.63901	66.30952	-7.00568	20.10251	-48.46481	1.00734	5.21315	-1.63158	1.31179	2.19184	0.35589	1.86663	-0.31477	-4.44168	1.09487	2.95269	-0.50546	2.26167	-0.06024	-0.51607	0.14249	0.23919	-0.03221	0.42287
671	-0.76327	16.33894	-2.60592	-118.74804	2.39364	3.69487	-11.73352	39.15246	-6.12443	-215.26982	43.60402	5.37712	-9.85821	32.48323	-5.26952	-74.56872	8.45114	4.68116	-257.75009	69.16552	-8.14233	18.77551	-51.87951	11.38616	5.02865	0.49277	1.17548	5.68203	-0.92663	4.73374	-0.54930	-3.15230	0.47191	3.41066	-0.21437	4.08418	-0.12081	-0.03571	-0.15776	0.33116	0.09011	1.22383
672	-0.06840	14.13121	-2.45760	-116.66393	-0.58871	3.49910	-9.39796	35.80048	-7.04863	-213.00441	33.44139	4.33318	-9.86567	31.76790	-5.15360	-74.66708	8.97611	4.88631	-253.75847	52.57500	-10.64597	18.78354	-48.47082	16.95844	4.81445	0.93837	0.87273	6.06945	-3.94466	4.23433	-0.62139	-2.29803	0.19674	4.56629	-0.89100	2.89730	-0.13678	0.22295	-0.32804	0.61207	-0.11849	0.96868
673	1.94178	11.37655	-2.15274	-115.02454	-3.97177	3.04371	-4.68431	25.76835	-5.99275	-212.05573	21.64175	1.66450	-9.93442	31.33635	-5.02875	-74.38198	9.29222	4.96650	-250.15923	27.86926	-10.57016	16.98980	-40.86251	14.04274	3.62400	0.19798	0.43271	3.16928	-5.10192	1.62425	-0.28313	-2.45018	-0.22374	5.04874	-1.68174	0.66182	-0.02429	-0.00367	-0.27922	0.75548	-0.37978	0.09553
674	3.89097	8.89936	-1.79551	-113.17730	-6.08111	2.76469	-0.77444	16.86827	-4.53393	-209.93083	15.78037	0.75912	-10.16646	31.36567	-4.96104	-73.88960	9.38495	4.98229	-244.33038	14.56429	-7.72158	9.69277	-36.83730	7.49547	3.22476	-0.61852	0.76395	0.51942	-2.88269	-0.00332	0.26837	-3.10924	0.13646	3.60786	-1.55909	-0.10235	0.12322	-0.46388	0.09612	0.48787	-0.37678	-0.41958
675	4.52189	6.61485	-1.28023	-109.82012	-6.48132	2.75923	-0.54813	15.92725	-3.90822	-203.76436	17.12063	2.27795	-10.53748	31.70364	-4.94463	-73.23382	9.37883	4.98902	-233.13716	20.47943	-5.98071	-0.40924	-34.87509	4.43919	4.44848	-0.80650	1.93497	0.50602	-1.40990	-0.06936	0.53939	-3.90073	1.18990	1.58866	-0.89174	-0.16978	0.18672	-0.80613	0.48917	0.09962	-0.18818	-0.37511
676	4.19932	5.09177	-0.81534	-104.15771	-5.80762	2.88034	-3.04856	20.82751	-3.90416	-191.69496	20.13255	3.98663	-10.99868	32.05643	-4.96755	-72.23338	9.40471	5.04196	-217.48535	32.83141	-7.34494	-7.66463	-30.59250	6.54119	5.14793	-1.07502	2.46906	2.09740	-3.77877	0.05473	0.45648	-4.88104	1.35487	0.79649	-0.53364	-1.21491	0.19362	-0.98408	0.44795	-0.06030	-0.03226	-0.16586
677	4.37327	5.07234	-0.86539	-97.36746	-6.05644	2.73692	-2.94282	25.36048	-4.60031	-176.75473	17.45304	3.74003	-11.47260	32.31965	-5.00051	-70.65641	9.51186	5.03759	-199.99931	35.61451	-11.36308	-7.31061	-26.16631	8.51033	4.30300	-2.39259	1.34247	3.36842	-6.39298	0.50059	0.33339	-4.88600	0.51843	1.20957	-0.56264	-1.70826	0.20792	-0.85863	0.06486	-0.01651	0.01386	0.09137
678	5.12196	5.57893	-1.24786	-91.65426	-8.67322	1.92968	1.78462	26.06548	-5.71082	-165.04355	9.06567	1.43003	-11.84944	32.60033	-5.01953	-68.49340	9.64847	4.76644	-182.64403	28.32804	-15.43994	2.47679	-24.81412	5.84807	3.56639	-4.38442	-0.76633	3.58328	-5.42966	2.04235	0.29384	-3.50099	-0.26096	1.77879	-0.62593	0.11301	0.21053	-0.41885	-0.27092	0.06062	-0.01601	0.41125
679	5.17671	4.76574	-1.19868	-87.08097	-12.51004	0.59150	6.42659	21.73047	-5.28433	-156.61638	1.36560	-1.49722	-12.13500	33.00684	-5.07456	-66.05087	9.84111	4.24224	-166.61322	16.85119	-15.68795	14.29441	-25.58925	1.32298	3.44925	-4.53704	-2.06210	2.82382	-2.15200	3.29288	0.14402	-1.60032	-0.57377	1.99985	-0.65795	2.45535	0.11267	0.09969	-0.32550	0.11041	-0.07770	0.53474
680	4.22232	2.41802	-0.48328	-81.01001	-15.63247	-0.74243	6.06342	13.55751	-2.32674	-143.56822	-2.93869	-3.69223	-12.41186	33.44963	-5.21455	-63.59341	10.20619	3.73689	-150.50293	2.60094	-12.06972	18.79864	-27.79547	-0.19639	2.84589	-1.35625	-1.39420	1.36365	1.23346	2.23960	-0.20248	-0.15772	-0.56115	2.08429	-0.74727	2.86566	-0.09414	0.44598	-0.11525	0.17091	-0.13636	0.29342
681	3.27588	0.10421	0.28224	-72.24181	-17.89042	-1.81490	2.60603	7.45091	0.82861	-122.66625	-6.90171	-4.98285	-12.70810	33.75554	-5.39115	-61.10633	10.76141	3.42545	-130.59694	-9.67517	-9.69171	17.15456	-32.08839	2.08246	1.52790	2.99113	0.44569	-0.05942	3.73872	-0.32833	-0.45776	0.22381	-0.50072	2.12024	-0.76097	1.65989	-0.25441	0.50444	0.12530	0.23644	-0.14442	-0.04691
682	2.97495	-0.53829	0.40061	-63.09705	-20.14124	-2.76668	0.91954	10.07817	0.93000	-102.62008	-12.49610	-6.14619	-13.01021	33.89343	-5.52403	-58.49725	11.38775	3.19083	-109.52854	-10.19758	-13.18882	16.61234	-35.85620	5.96129	0.94133	5.54353	2.39064	-0.75976	3.31548	-1.74508	-0.38766	-0.59584	-0.17333	1.88437	-0.57874	0.32964	-0.24023	0.27360	0.25789	0.22902	-0.08129	-0.15717
683	2.85998	0.56173	-0.11375	-56.04948	-22.60092	-3.79363	0.74585	19.91103	-2.15630	-91.75345	-19.41580	-8.20159	-13.29165	33.94528	-5.60005	-55.90276	11.98739	2.80816	-95.78880	-0.60518	-22.61951	19.82073	-32.61998	7.52082	2.39992	5.24590	3.95815	-1.08014	-1.27941	-1.20720	-0.14633	-2.25721	0.70712	1.60945	-0.45102	-0.70685	-0.09744	-0.16824	0.31493	0.17306	-0.02151	-0.08468
684	2.33611	1.80826	-0.58715	-50.41499	-25.10149	-4.94099	-1.28245	26.43635	-5.06017	-86.72928	-27.94123	-11.42659	-13.48790	33.93388	-5.63416	-53.60096	12.58505	2.24900	-90.46471	2.33378	-32.66150	21.11353	-20.55263	4.59292	4.71299	2.22629	3.72381	-0.80551	-7.18644	0.04777	0.01564	-3.50512	1.27124	1.90341	-0.69140	-1.46482	0.05003	-0.50734	0.21809	0.19953	-0.06121	-0.05400
685	1.84214	1.95889	-0.55280	-44.71623	-27.44304	-6.05646	-3.66784	22.78824	-4.84908	-81.64395	-36.80266	-14.73969	-13.52685	33.80462	-5.58385	-51.79767	13.23813	1.68641	-86.85515	-11.07710	-35.88221	13.98684	-10.57191	1.82298	5.15695	-2.30148	0.64132	1.69516	-9.71761	1.39283	0.02435	-3.24583	0.35924	2.66100	-1.18244	-1.31907	0.11540	-0.44018	-0.14554	0.30252	-0.17756	-0.04472
686	2.30705	1.21774	-0.22805	-39.70290	-28.74951	-6.84251	-2.07249	13.90626	-2.34877	-76.10014	-41.98650	-16.47891	-13.42586	33.49267	-5.42850	-50.59518	13.97451	1.26601	-80.21679	-31.10927	-31.25838	4.92926	-15.16455	4.67462	3.10234	-5.33544	-3.00996	5.53608	-7.35142	2.66756	-0.04213	-2.23176	-1.50251	3.11817	-1.51851	0.01204	0.09837	-0.15592	-0.57441	0.33581	-0.26175	0.07352
687	3.19487	0.40367	-0.06352	-35.86719	-28.06489	-7.09046	1.93716	8.32166	-0.64608	-68.49426	-41.05637	-15.70631	-13.26360	32.90046	-5.27456	-49.87654	14.86163	1.06333	-69.03812	-42.83154	-25.73350	7.44664	-30.80111	10.41553	0.98581	-4.89698	-3.63588	6.23965	-2.90097	2.91866	-0.04575	-2.38030	-2.45543	2.94576	-1.47246	1.53326	0.06621	-0.17261	-0.65340	0.26455	-0.25107	0.22448
688	3.07849	-0.15325	-0.09696	-32.06573	-26.15642	-6.95679	2.67269	6.66387	-0.91452	-55.77570	-36.82581	-13.22987	-13.00081	31.99157	-5.19116	-49.50710	16.01423	1.12695	-53.74410	-44.06179	-24.14646	18.56386	-42.21431	13.02082	1.15338	-2.21654	-0.65302	2.33867	-0.45837	1.74078	-0.00384	-3.71839	-1.27196	2.47997	-1.14699	1.96253	0.01907	-0.52501	-0.17630	0.20140	-0.17445	0.25215
